t,price_usd_close,futures_funding_rate_perpetual_v2,futures_open_interest_perpetual_sum,futures_open_interest_sum,futures_volume_buy_perpetual_sum,futures_volume_sell_perpetual_sum,futureOI_sma_meandev,futureOI_upper,futureOI_lower,longperm_sma_meandev,longperm_upper,longperm_lower,perpCVD_sma_meandev,perpCVD_upper,perpCVD_lower
2022-02-20,38460.391217218545,3.88183053773e-05,9055275093.49524,13553691779.325102,8424380624.351635,8829806064.650856,14462338209.83129,21457402944.26361,14396790781.82837,516011.39205333765,2289646.8558509005,131184.76556571317,-164621988.80269375,53979159.0862851,-8956996.288671922
2022-02-21,37012.56063944516,-4.0402836035e-05,8660454153.520193,13141183587.508663,17729452607.79799,17723455530.65033,14235156898.279354,21461391124.466297,14365915531.97681,319026.32270303334,2284943.8741268367,126040.27289358829,-203876101.93733457,54061155.26876264,-11341559.255991705
2022-02-22,38314.64973454055,-5.0241236268e-05,9022127445.701612,13563238217.19638,12863084934.685448,12223346288.322752,13925117189.260983,21463934537.15486,14331673049.9919,153906.3605747835,2280275.639149755,120150.41146860505,-179511277.83044717,54146504.25763235,-13449986.750243254
2022-02-23,37311.625612215976,9.5145159062e-06,8740038819.446482,13179318449.46316,11009580677.93838,11145791672.241549,13618514682.875093,21466715666.014683,14294093335.883259,72884.00647555894,2275598.3191165207,113946.84861950227,-129959509.393221,54249966.694290414,-15003954.048825145
2022-02-24,38305.92776288476,3.5456496613e-05,8315752318.075276,12973303632.630024,25283783512.779057,23900486108.11344,13452731438.06424,21469548775.65073,14254737082.686754,150736.0766295251,2270895.435372536,108232.99493573536,236515345.0555596,56754314.99475981,-14888579.418703005
2022-02-25,39216.70043785011,5.58136401303e-05,8659737353.885187,13917983000.06093,11589534488.350033,10945359653.77091,13468442030.793594,21472602045.83493,14215616704.266724,129096.38831933717,2266160.54586811,102101.83081340115,318796054.57772106,60150931.81951091,-14763363.33686639
2022-02-26,39048.12227487686,-3.2086720221e-06,8699114365.78102,13875108178.942495,6556964180.638882,6446816983.352118,13457689549.303822,21477203116.6988,14176439116.47242,54534.88996298433,2261390.809578947,93452.50924949767,320245532.20563805,63572069.82504278,-14628181.70983199
2022-02-27,37721.43341561039,-9.29433856468e-05,8343368389.347028,13535540497.32535,10840534609.408257,11123588629.976154,13455096509.018143,21483223116.643448,14137294044.462143,-106461.01570260971,2256569.68680409,80903.44259004714,337727163.5958271,67169492.6629919,-14482568.805599157
2022-02-28,43204.6016302955,5.74627559787e-05,9397560013.344418,14570095203.563995,18203860151.02492,16393719384.957226,13659226739.88319,21489860020.705025,14100473427.833956,20669.92815386315,2251684.023147992,67348.72715555155,595461976.2986895,73596008.8467057,-14318639.339407265
2022-03-01,44348.19642695179,5.5328973605e-06,9914926896.107594,15234251115.788002,14039205819.944117,13768363936.167372,13897942868.253422,21494938369.689007,14066355623.750698,93261.51522422404,2246716.714326079,50869.34665447171,542762438.7864107,79418755.37180486,-14137982.593919512
2022-03-02,43936.409710091975,6.73563486479e-05,9773693317.220545,15123231076.112364,12590030700.52939,12835069681.289291,14175644672.060453,21498285988.628807,14035370533.32972,175427.66612192808,2237461.416435311,35136.010292083956,527215583.5783062,85064549.88333033,-13940984.323925734
2022-03-03,42459.60376590904,6.51208789545e-05,9606772811.056032,14762951679.371552,10826872735.864346,11284273708.620457,14431308678.737812,21500637510.4691,14007275101.499397,222678.24404646788,2227876.2573687094,19996.787583745085,264258672.51805964,87770847.97284594,-13735928.828722052
2022-03-04,39146.88446939763,4.27615957615e-05,8887337028.796953,13801694392.09372,13116306288.738636,14082463999.553516,14414696020.456783,21499630486.872272,13979059762.410366,207921.85106489094,2214743.2508775787,4793.676929359091,34211166.03320207,87924223.07333562,-13563011.317219086
2022-03-05,39416.46268753545,-4.20500125719e-05,9024489602.497108,13945843005.720903,5215705461.623503,5205709877.811513,14424800995.710842,21493842051.44153,13951036543.451958,157697.9515852546,2201575.5947142793,-10815.591458963929,19903792.679662876,88077881.36403671,-13549558.916256763
2022-03-06,38423.618936056046,1.09314068038e-05,8587784785.097563,13480514105.430285,8546884096.027793,8737144405.858027,14416940082.582975,21490561560.977367,13923029070.021832,281889.01941865275,2191958.9048441444,-24846.391238370677,33160037.070757765,88261468.22239491,-13389690.59408947
2022-03-07,38018.6495049252,-1.26982418786e-05,8244740681.7141075,13015639161.755564,13865193621.30869,13894348057.266006,14194874933.7532,21490769013.323128,13892686596.909128,189788.53238369015,2185588.0067155473,-39677.18489581463,-229596420.36138695,88461911.36803807,-16135447.852048278
2022-03-08,38726.30210218777,3.37418329444e-05,8518696696.706091,13357698629.51398,11897728616.46628,11882094916.332216,13926796007.142624,21495568011.426758,13859538157.996851,223013.984953868,2180788.987731342,-50937.7746244797,-266054732.3103414,88653096.38706431,-19284648.043296166
2022-03-09,41977.383461872,9.02584889162e-05,9584373094.317976,14836352132.797066,14406970389.486876,13484636550.718258,13885813300.954723,21504163109.447292,13827170287.76032,252549.80467527758,2176271.924038952,-56807.44428475993,-99287186.66341016,88836324.91573927,-20577705.93523205
2022-03-10,39455.231918722646,-0.0001158850876685,8695535115.563972,13669604431.586807,15036674019.544416,15768979360.535788,13729620836.985474,21512861310.634674,13797688675.807419,19223.470594732873,2172018.0819421913,-64230.729707650375,-138559239.2684473,89016010.7293409,-22302804.04047185
2022-03-11,38811.49634111457,-7.0503819205e-06,8735531959.718544,13720680004.200602,12880679038.360138,12979109359.64441,13718047353.000744,21521706585.067337,13774681627.214714,-43865.89369332073,2168027.768403601,-68319.39538515196,-14598183.62121742,89200685.54426888,-22634324.924319655
2022-03-12,38934.943562897264,-4.68880206606e-05,8900903414.795876,13870719933.302794,4400874205.01202,4592140842.476581,13707315485.512442,21530745582.92236,13759042764.124243,-49275.29968917357,2164262.8274616697,-69858.40654260723,-43349929.51786746,89384183.3372963,-23279073.839125745
2022-03-13,37835.34056652247,-4.40126941737e-05,9033221228.10919,14025092529.5379,5965747209.635302,6442496541.927319,13785112403.242102,21539980064.607944,13743962967.90829,-119482.86716710644,2160682.26898156,-72840.25489229942,-84276932.72669366,89558706.10444742,-24396545.598364178
2022-03-14,39618.09329122494,6.69850442658e-05,9230529280.107296,14239797948.15319,9950380867.007942,9329901212.87465,13959992229.870333,21549406761.80315,13728831775.708591,-16196.992334607956,2157282.0003312216,-73611.54893879918,8527937.286250694,89713446.9593667,-24482992.488195762
2022-03-15,39322.548492400296,7.1380050608e-05,9439316514.368835,14483314870.288109,9308076658.25574,9151470948.398191,14120794549.980925,21559018640.594723,13714310532.72894,38994.786187721875,2153996.0579482783,-74919.70452934492,28666795.818176985,89888751.58630826,-24346451.11857061
2022-03-16,41144.92683386696,6.56347110438e-05,9608432689.664083,14830485775.903732,18732472395.03364,18342632764.87702,14119956498.996164,21568802173.40472,13698130895.34882,5505.596254533257,2150782.118954778,-76504.24963370233,-47403805.412108384,90063169.48109698,-25053573.50510813
2022-03-17,40948.66565644693,4.35675749538e-05,9633306116.928465,14915548067.117693,6792830495.309732,6990246049.326177,14297948446.929148,21578751095.572605,13681655038.297718,209417.40132508075,2147653.9329014,-75843.31484909891,29009021.298595462,90240724.16212493,-24912399.48174327
2022-03-18,41819.07160191575,6.81767285315e-05,9971695245.161192,15425288814.253937,8713459468.849148,8365919087.809705,14541463991.222479,21588863541.07113,13665915206.308723,315335.4579426455,2144615.946602867,-73451.09717948153,92719121.63055465,91087124.73318274,-24722798.44854622
2022-03-19,42189.93851884893,3.65516241354e-05,10095854496.461906,15531344132.84174,5363864583.911647,5364713821.257788,14778696019.728043,21599142400.623238,13652504678.232985,427673.4039556909,2141674.185712589,-69281.38972195215,119921607.36175744,92232150.49073854,-24500811.37436577
2022-03-20,41245.0600499595,8.21055203517e-05,9727561534.234983,15079121694.015766,6552184972.102261,6833389368.490335,14929271614.653452,21609598099.76554,13642956717.773485,598568.1046467893,2138822.1323177083,-62488.81926039234,147856598.20517775,93682960.28597313,-24251482.236430578
2022-03-21,41080.71049313168,3.2314128617e-05,9682290559.214476,14916078764.354954,8711602623.380913,8767206578.34146,15025883159.825134,21620240682.35052,13636980307.678295,554934.8717914852,2136055.8497831672,-55177.62061341922,51273225.47748637,94058989.32075152,-24003001.92996908
2022-03-22,42356.043586636035,1.97878565354e-05,10001377348.948463,15418056425.820442,11330366975.485931,10953200641.54753,15159417667.758322,21631074492.926685,13633884833.74927,486953.0045967443,2133364.6561927916,-46363.80304467457,82781886.06046557,94782512.0332815,-23766370.08218099
2022-03-23,42893.50667956705,5.1449304871e-06,9870748234.536058,15430189539.927109,8280259071.229007,8368848550.697649,15245089634.047377,21642112154.940033,13634938918.142097,404115.52036137984,2130750.4462314425,-37553.93882783665,14434870.399713824,94981581.50375083,-23736135.34302321
2022-03-24,43957.60834926645,-1.05014214391e-05,11141147386.948631,16918433263.997622,10892131156.430391,10571537596.526283,15531216090.744509,21653384624.36287,13642818721.712275,327444.4246002861,2128233.561482774,-28837.57807471999,88436172.38836415,95764745.37789816,-23450490.87939673
2022-03-25,44383.25712701017,1.26033140152e-05,11206252043.933668,16403813925.562258,14836939477.020206,14147815748.469042,15671005392.359983,21664924908.886814,13655685617.658504,250501.33227385307,2125854.608571952,-21509.731510798912,137233793.46146724,97085880.7646848,-23154514.08394047
2022-03-26,44521.22390547208,-1.64301572495e-05,11250210790.956316,16484577815.620846,6315506750.660898,6372666199.722071,15807181632.757,21676762477.518684,13672245648.018959,171378.10209302485,2123656.486672687,-15405.777516292408,129189477.502177,98313652.94307914,-22879748.502278425
2022-03-27,46823.671757069,7.78826028961e-05,11675903804.542728,16997897577.56364,11846890007.56381,10714530309.604362,16081292473.26384,21688926316.034706,13692616038.795214,187187.14179884197,2121673.3215580443,-9637.09623351437,331127205.2661088,101774994.21374574,-22604736.073847547
2022-03-28,47063.11400761026,4.0243819666e-05,11468409332.09013,16985409003.09708,13818591576.170765,13842021263.374798,16376911078.798428,21701452013.471878,13717394968.93841,208423.97245296845,2119939.188921217,-6008.840443396708,335723529.23132503,105277055.15309739,-22346898.577771552
2022-03-29,47488.167076256184,4.18527208252e-05,11531342146.810638,17103406776.46719,11177697463.519436,11239522676.771437,16617675414.605106,21714371022.733875,13745849248.139317,249097.14723481657,2118486.4015647126,-3891.9798502251506,273010451.0612675,108073855.68030368,-22103504.413337067
2022-03-30,47098.9030284521,6.41290680039e-05,11306988884.959349,16870544723.190245,10129140825.60022,10488815876.43499,16823440440.785555,21727692503.235382,13773654997.07029,345428.9108920375,2117323.6435603984,-2436.03476247075,234283940.86610633,110412009.53609958,-21855451.245642573
2022-03-31,45558.26359492149,3.30266108538e-05,10885532830.816835,16257920796.169855,12284036091.414064,13152253582.552052,16729081516.81016,21741408770.75975,13797184745.996582,413501.78814419836,2116459.280905936,-2011.9899972886778,64453790.7172356,110852978.79430825,-21605614.13356507
2022-04-01,46259.21355292148,2.02694465228e-05,10698061097.062069,16116902545.326391,15405137119.606884,15828399724.592262,16688094176.776464,21755507188.969498,13816917050.819092,424302.9115529661,2115877.1765356567,-2435.8357026467565,-94458542.64512767,111072565.13248432,-22898291.543879934
2022-04-02,45892.87697835152,6.57530704154e-05,10555582833.857027,16005434071.05914,9732181123.451117,10054127505.918728,16619645070.410505,21769961158.86585,13831156322.274128,549860.7278009122,2115539.8696607035,-2705.974086903734,-132285247.41747607,111279940.6921084,-24607279.202621542
2022-04-03,46440.88788145864,9.22724571114e-05,10683384619.116608,16172144641.560947,9323211052.670086,9347395015.566988,16501680365.267263,21784728685.7762,13836863954.39428,560779.6377451641,2115423.0109399096,-3227.7127317609265,-297505770.39695466,111451728.8888147,-28142925.982369468
2022-04-04,46617.08557999999,9.49377290923e-05,10891200486.44101,16392752806.33212,11786763876.694729,12003519616.047377,16417015194.300842,21797256619.879383,13836345388.267391,642558.6726387579,2115484.515955113,-4625.342545406194,-325123777.8467568,111630220.90692413,-31975435.705559492
2022-04-05,45581.29363685984,5.68559274084e-05,10933734019.564695,16334966206.950727,10979702699.927742,11596786767.28278,16307237970.084202,21802179020.304016,13834814557.079033,662420.0360828715,2114258.183479636,-8729.074675502488,-404446471.29004776,111823668.13571076,-36676846.21600051
2022-04-06,43200.531454831995,6.96110183542e-05,10583491699.4639,16249926704.030993,15323205840.064472,16369044260.700506,16218578253.061453,21801890670.946495,13832515034.053879,664080.1754857294,2111487.224457748,-12575.102122202981,-502469809.8330855,112004458.31994411,-42451909.19694709
2022-04-07,43526.58280559332,9.1783907517e-06,10632825547.463087,17596995523.652546,8762586300.752993,8853036483.684011,16409874642.70184,21796210547.74454,13832560323.148985,626663.0284756756,2107801.850696081,-16589.156901924754,-391360194.37494713,112167467.7871946,-46980356.1318558
2022-04-08,42307.70715376531,5.07553986866e-05,10519983535.24969,17179805513.927578,12123113483.347874,12562288915.07545,16561717923.930576,21784773502.28361,13834525212.154537,671963.3400761783,2103104.573513412,-19830.27926920494,-393633455.33811843,112279142.7353022,-51521893.32177542
2022-04-09,42772.67059905884,-2.750976751e-06,10696320158.671295,17267858514.66693,4688890846.019718,4621200983.859811,16742064273.017408,21766380720.098377,13838738646.099003,568608.0101579003,2097478.4937682366,-23919.671888875775,-337971134.67704433,112195096.5141446,-55434488.200156994
2022-04-10,42268.733034196666,1.54677085126e-05,10737640535.834597,17108494688.526297,7084519269.178761,7171268495.771288,16875828565.441027,21743777629.2519,13844696750.686007,451508.6594220917,2089977.4856902761,-28975.74492724531,-346909029.4907051,112077172.4237084,-59435646.25399865
2022-04-11,39506.75336961831,-3.36256807873e-05,10099908943.194408,15725532566.771029,15954555309.549751,17131706242.994867,16780511388.36087,21717499766.404682,13849870331.363003,255279.7800826182,2081378.1659818916,-35850.09500640293,-484108342.93248624,111968077.12781121,-64946262.763770685
2022-04-12,40168.556330824256,-5.02175446228e-05,10218794632.962194,15596731512.351051,13011291843.404076,13025491237.456997,16675049289.132345,21687725797.325478,13854157189.920181,93164.0139124565,2074583.24411042,-44188.98353461013,-397981961.03218395,111839404.29282874,-69487583.60287154
2022-04-13,41161.49873770926,1.83074125269e-05,10072600861.38696,15479292892.41431,11768434796.90752,11376369451.612284,16564958744.615677,21651371810.907146,13857499847.50041,14260.531661787161,2063626.2606736957,-53119.02283199644,-192567137.32771665,111640250.57983488,-71740524.5889757
2022-04-14,39919.97210059123,-3.46340316993e-05,10207678784.35654,15436640191.480476,8963621945.649155,9482550295.199278,16256336554.30538,21608751195.672848,13857683285.748363,-50185.93951863444,2047661.971065721,-62523.99508578051,-253778303.9875887,111438275.32168108,-74665740.56695694
2022-04-15,40546.2846225431,3.36576461244e-05,10130416504.722889,15213971128.098478,6786649009.29947,6389258224.144165,15975503070.615509,21560003525.843884,13854996083.289858,-77754.50876139464,2026107.7853458186,-72049.94798431476,-134268844.43289128,111261315.07554857,-76258915.74188088
2022-04-16,40424.48329332248,2.34976893157e-05,10143434812.560236,15238324485.614576,4408482869.205755,4520638363.861991,15685569637.893744,21507130640.93091,13849318622.32241,-39501.27906177272,2004929.8335507126,-81009.21078638278,-159961038.26376885,111270392.30191654,-78132624.31693697
2022-04-17,39722.81541401445,-3.47195007583e-05,10238131602.902098,15312099889.731022,5582885261.959703,5827844152.176575,15428941809.49442,21446198157.803413,13840998872.895037,-114008.35218633016,1982379.8432789142,-90691.02331817336,-182562418.78153226,111295970.92729212,-80251746.33183874
2022-04-18,40830.99198417304,4.56940042266e-05,9990618014.317106,15043461999.306162,12953973290.275513,12636530570.73298,15331503156.99944,21374970694.760605,13831778208.232664,-275.8299181582323,1948322.3917134227,-99041.4774004193,30950960.216703176,111427008.47084233,-80169577.41802609
2022-04-19,41502.28247948957,4.02379474621e-05,10220531638.5305,15394185836.164495,7673289093.1503105,7293815507.824601,15302568060.401358,21295248003.083996,13822388099.580196,131783.59730726024,1908376.765552089,-105888.35446878523,87189957.27079327,112270831.37979178,-80084764.46426068
2022-04-20,41374.37820120313,1.39786950386e-05,10100210737.46544,15171687201.619486,9307530367.162115,9311066189.61338,15258624390.287813,21211179250.660767,13812647224.273275,125609.95538388928,1870666.5664602458,-112773.53180753894,30675504.73557871,112516954.09493749,-79986607.86538796
2022-04-21,40527.36408353853,1.01959571751e-05,10076908653.532131,15120043944.032557,13972896840.102716,13930838001.72202,15213396354.93811,21123054251.31521,13802531095.734537,190792.35533852995,1835699.1182527577,-118911.12594576436,110816531.58283877,113650423.62446423,-79871895.79376198
2022-04-22,39740.3198538771,-1.6533706966e-05,10434635744.890484,15203999267.116072,10316716991.729252,10837522474.435415,15211971803.369196,21030959319.984123,13792517097.383026,117436.75769399958,1801796.011539927,-125844.59338855464,-20354363.825942416,113740018.36351967,-80163721.00750971
2022-04-23,39486.728711324504,-0.000127596447828,10460527587.717188,15241301327.26722,4009785730.705936,4294192539.044285,15212397066.462431,20933764160.241302,13782617806.424988,-107288.01979444429,1765042.552855418,-135249.26478785614,-44961694.35195858,113828613.7344096,-80731569.89605156
2022-04-24,39485.89575200251,-2.16375387244e-05,10299810349.667658,15052442812.972733,6088545580.109956,6171392852.506644,15175303198.354105,20835808077.404655,13772412947.41054,-88345.12370078362,1726666.7350326665,-144420.52146837395,-21802891.80621818,113916917.27155364,-81044603.65052837
2022-04-25,40480.77421078146,7.530916412e-05,10302793100.196877,15074139708.46408,15932463526.994308,15694244151.087482,15179685728.233807,20742759038.86846,13762367632.138441,-42718.92445727241,1699686.913087977,-153055.8050589884,-33120512.325604744,114004958.02142176,-81425795.80600241
2022-04-26,38069.26542510226,-3.29102997937e-05,10342334964.352928,14950734800.87941,14465002649.52305,15398404011.973972,15116335580.335938,20652929132.469036,13751736274.742687,-150093.5757929355,1676877.206742276,-162843.30722495134,-220674076.29369494,114082611.31325626,-83963558.21010697
2022-04-27,39240.46981342193,-5.8607543499e-06,10093892399.495598,14683894978.898684,13004160198.6832,12671729993.079945,15046650977.090107,20564453621.847878,13740455805.166708,-178714.37429470537,1654438.855732242,-172894.0438426101,-172678929.4287633,114159264.66315061,-85921188.85815567
2022-04-28,39755.26913245701,8.54603063268e-05,9979562828.615389,14612656524.82461,13916425354.8538,13235952446.03423,14974167060.060404,20477385419.2747,13728502816.220974,-71555.40754438972,1632167.5454774783,-181687.77754510602,-81476919.3660671,114233694.52840501,-86893449.87444738
2022-04-29,38600.15334653246,-2.22387251084e-05,10024729922.156986,14415644693.34376,9937081651.682558,10435906682.509892,14861544978.092928,20391178756.77828,13715436619.002272,-78757.40801893726,1611428.502268366,-190487.55734578345,-78336854.81194854,114306020.07418907,-87822666.75138843
2022-04-30,37716.88447570866,2.99629376e-05,9946967185.375694,14362362658.515282,5639863095.556562,6104199817.042991,14735982311.128366,20308536066.98169,13701121540.190708,154494.95193594423,1588915.6784265472,-196616.93855045992,-104041128.11881702,114373641.0426164,-89050013.82729879
2022-05-01,38480.583526462186,6.74908774702e-05,9992356110.465055,14428981994.083714,7560109940.780561,7403225985.045845,14646916479.858505,20226328028.83176,13685969264.07789,282674.29867664585,1559135.1410094858,-201235.0393580019,-69793809.81433061,114441031.36183757,-89886152.45796365
2022-05-02,38531.468718772856,9.96249205316e-05,9860317380.589289,14215658552.773935,11252868053.443617,10843082704.704304,14524276314.759914,20142201953.40133,13669609529.747698,312165.52710242185,1524782.4866827903,-205433.97379406705,-45284385.123975314,114507337.29383473,-90408198.37267126
2022-05-03,37751.4458161084,6.67281408153e-05,10621912346.550694,15066262254.682665,7445977591.66818,7808651168.818543,14540780236.731808,20057139850.746445,13653588829.61469,462044.0709641545,1490984.846713521,-207880.88124032982,36248155.63324741,114841487.9942637,-90303217.13595514
2022-05-04,39693.11146084015,0.0001065679904634,10337857041.475498,14830129727.278309,13892077250.896826,13222833355.759789,14561670915.071753,19972261724.250782,13637955549.186972,627878.710163543,1454975.2007275512,-208458.02688951907,84364396.99521613,115696981.20246992,-90232883.11049831
2022-05-05,36566.416494445504,-5.39387889703e-05,10078307331.021835,14381203114.244534,16947497623.47906,18476144429.30009,14528606142.131742,19887162898.67785,13622113214.838285,428383.2546425671,1418781.3674539665,-211120.09945110604,-231224133.66772702,115760247.21497792,-92856431.41103506
2022-05-06,36054.160120902285,-1.31141597032e-05,9854090526.711134,14216004199.208307,13552201028.41528,13979632084.241009,14500086071.540964,19801781302.731255,13606117950.712912,441770.2683750987,1382052.0821307423,-213557.40324054158,-221024994.38178357,115799803.27004495,-95369466.96624315
2022-05-07,35542.908406590104,-2.71285653793e-05,9923266447.50251,14278405410.167286,5740899106.244762,6159218762.745292,14488092178.91982,19710622414.12134,13590156557.717407,360735.3627062494,1343915.3478314332,-216827.57278055686,-214451127.9552266,115796522.79767303,-97802965.59524705
2022-05-08,33987.64136065116,7.54998700427e-05,9486434309.936089,13873995453.9334,12881066681.724998,13351849761.565657,14408808387.469776,19615850006.41779,13573479723.41,366711.316374647,1308373.3711878927,-219973.28170784505,-304117847.3231372,115769093.53518705,-101223514.68258958
2022-05-09,30384.579816402456,6.80130043004e-05,8139282366.219788,12345487789.137138,30520591610.13305,31664077113.959854,14141641135.521662,19519314156.24798,13554002910.515219,305460.41796297766,1273798.4393170378,-223749.54761426023,-526013683.4040113,115700459.89358506,-107093459.1943984
2022-05-10,31007.75508938427,6.24790451561e-05,8054452991.961144,12306447402.658598,24215698666.01832,23362143700.17018,13747381870.946795,19421043172.294983,13530319888.741577,276096.7135921229,1240010.1045201411,-227806.51397235523,-352266748.6899399,115650079.43559541,-111022153.75189187
2022-05-11,28900.18388178579,1.81423134901e-05,7900893845.47926,12237372765.564594,30421697205.826035,30409802844.80618,13376988019.273407,19321391921.71694,13502700303.0385,139190.40536194193,1209050.8173286254,-233340.79128681368,-446173824.99239445,115610643.17289098,-115980615.48612489
2022-05-12,29100.43245834184,-0.0001219947578606,7518991420.091643,11827590624.980452,24801693402.89362,24290697704.6027,13012186235.092823,19220320420.762516,13471205638.402033,85809.57031277125,1179966.0513258541,-239427.52253561007,-154796324.40497273,115598770.67010805,-117696889.1811325
2022-05-13,29260.857127744304,2.79095005534e-05,7782598071.180731,12027838382.47983,13049595979.39783,12782881969.238855,12699591118.417328,19117982578.887203,13436413147.001118,135300.50489442673,1154419.0029555513,-244928.05369546387,-55632743.550015144,115589354.5127059,-118254682.1600006
2022-05-14,30100.30606294746,2.83919888163e-05,7628232136.222446,11924903834.016766,7790735341.450935,7497435078.340487,12363376607.538681,19017714388.170734,13398035584.464792,204698.3140511487,1131572.1144732116,-249661.56085711357,46027244.96583887,116104664.51108791,-118072213.73657008
2022-05-15,31300.556130751156,2.43104639159e-05,8120977999.71557,12469723808.541227,8358029062.546094,7903195087.115001,12162766372.482656,18922390394.86642,13357558380.311028,130584.05477330844,1116259.4411113658,-255238.83134014317,178258252.86180335,118083615.4508714,-117822970.44150026
2022-05-16,29872.995474244937,3.27738383628e-05,7921885183.337357,12254025497.447088,12212813447.777966,12730457415.421816,12149700330.812653,18829335345.142998,13317037134.418543,88591.70305209165,1104901.276573763,-261309.9442677176,267664186.60222545,121047529.16693138,-117587312.00160556
2022-05-17,30440.96499625081,-4.98978197003e-05,8004844638.988919,12417620161.717014,9598763913.281544,9569655079.99009,12165582153.535282,18738810602.053482,13276762009.326105,-40359.55790756655,1094035.6869774796,-268845.607030711,149886167.66555652,122697953.37101218,-117359659.38384801
2022-05-18,28762.383964256107,-2.89041732151e-05,8024962265.912138,12464267878.320726,10054953221.298536,10477102407.839546,12197995741.07187,18650414580.037308,13236883725.49223,-93973.18538974544,1085229.5173132257,-277014.7676650599,87879946.5854329,123656513.6450595,-117142870.65423736
2022-05-19,30339.662183305405,7.03095962246e-05,8729064169.094683,13167574985.9314,11213339702.853804,10371214425.3708,12389422078.35058,18564024126.015255,13199137119.302769,124743.17386706591,1076658.2827613405,-282805.27444414876,135184172.18430194,125136393.86076632,-116964011.30672741
2022-05-20,29214.74441852466,3.92752838336e-05,8415262164.50057,12763012728.150003,11523086674.33181,11893772877.376995,12494446984.87489,18480919694.89313,13162532333.35683,140929.37170569543,1068432.2361037242,-288469.83686446055,44126998.86942213,125603071.85803819,-116826327.38359869
2022-05-21,29423.897190124913,4.97271614764e-05,8308821484.074009,12673634887.800922,4729534094.470485,4678188374.889311,12601408563.986912,18402203301.736736,13127085174.056004,169014.14686531853,1063719.1595155739,-293843.24473029183,9562064.07952571,125685425.5998615,-116773060.81504837
2022-05-22,30340.59826685322,9.07243176425e-05,8850267233.582355,13249422257.898067,7287085019.575404,7045522898.06995,12712794056.752176,18324706991.0063,13092837105.937225,255515.5344505517,1058601.2068606566,-298268.33701961354,-20905343.624137025,125698979.00190188,-117028498.21714304
2022-05-23,29113.477498262575,-3.4638857041e-05,8554958099.611873,12923039878.423153,11389650858.090605,11999187719.214298,12808367539.748758,18248397217.19061,13059607248.241583,176092.02657461466,1053156.7695015296,-303582.934046738,-34032899.83554319,125713094.59928021,-117428611.92367622
2022-05-24,29659.86374083428,4.0361433273e-05,8727167549.4457,13128739678.580822,9247838627.011358,9248529398.289783,12909956042.15787,18171074250.080315,13027456890.87587,283472.78160810407,1047243.9629362933,-307713.11031084694,-38289986.20266884,125693995.2599942,-117874681.02880208
2022-05-25,29571.57167099086,3.47909776745e-05,8506603711.793412,12906582349.378326,9940381214.070652,10026615429.893864,12973143823.737528,18094593974.086605,12995957170.044746,358888.2043511597,1039705.5051147937,-311010.99938527436,9697866.757016625,125738814.54706487,-117851652.07267135
2022-05-26,29337.480184648204,4.51504665041e-05,8621003541.914846,13048872194.975164,14261212746.719028,14659133228.9229,12956186282.172352,18019853199.350113,12964217833.53506,326817.5407087715,1032876.4290411451,-314668.94288013206,-167451527.48396543,125711595.0834093,-119727808.37458105
2022-05-27,28607.080774661168,6.30456272135e-05,8480749700.9815855,12813409231.812937,12637955825.404863,12756379031.152794,12963385782.695627,17945708222.817257,12932504941.596764,355983.594150796,1025868.8178410884,-318030.8960815591,-131413956.4415005,125677936.16125496,-121199479.69116347
2022-05-28,29030.561174001778,5.88231094053e-05,8588934050.707159,12931087684.871033,4724627374.921763,4588368132.2612915,13000164753.705643,17871724058.75245,12901145041.166395,369134.1226825852,1017499.3915321841,-321461.556871223,-119283453.14445792,125642613.23605876,-122532662.26303221
2022-05-29,29424.7278790451,7.28055566289e-05,8929442491.503197,13289424825.358185,5159545565.04184,4888688721.249964,13005879406.199945,17798747419.347527,12869794968.468956,347302.49057674326,1009486.0922013967,-324959.29066823225,-115098492.81782624,125603938.78582714,-123815816.87191342
2022-05-30,31703.036055187767,8.782255824e-05,9443559847.056255,13855036686.517609,13809652562.343504,12673261298.711649,13139021807.356297,17727077155.214405,12839867111.926918,508115.56990034675,1003493.638543169,-328516.5761979714,134319810.71868068,127046111.44607906,-123806246.54767556
2022-05-31,31835.105083041748,5.70312516031e-05,9598969423.909773,14010903634.587488,10349798004.758251,10295003545.14108,13265045229.642963,17658275668.338356,12811280004.4256,536001.319848378,998367.5675096326,-332131.4104970412,142246272.27519435,128601121.37574145,-123792398.72741881
2022-06-01,29791.517810438825,3.9757853872e-06,8829865351.934542,13191862250.137089,12953410250.365845,14141721891.86995,13305799501.17993,17591583235.126747,12783087173.0106,498737.4041075696,993112.114200765,-335803.58453446295,-15193359.964933226,128614565.3709707,-123960748.47976482
2022-06-02,30467.90705585703,-5.2341485897e-05,9036247175.597042,13417099365.770847,9245240987.630203,8920939287.06894,13358403382.722168,17533356815.31825,12755419072.303768,375564.1275712449,987721.9775072853,-339531.75323719555,87981237.57294318,129576993.25717784,-123903437.66092874
2022-06-03,29715.661422085,7.7199031915e-06,8946184894.24643,13235303967.007423,8488017766.440448,8808560284.471405,13418674059.178526,17484675122.43655,12728359868.04477,309048.3414537814,983952.3455680222,-342649.3573595218,59107050.10393936,130216699.69548665,-123847332.87696357
