t,price_usd_close,marketcap_realized_usd,lth_sum,sth_sum,rhodl_ratio,rcap_sma_zscore,rcap_upper,rcap_lower,sthlth_sma_meandev,sthlth_upper,sthlth_lower,rhodl_sma_maxmin,rhodl_upper,rhodl_lower
2015-07-02,254.7397570388532,4099065137.950513,2724193807.157078,758516052.6237596,113.11982717965668,-0.04987857869969454,-0.07385346060398268,-2.584579554277649,0.28072159773027877,0.33743498951568396,0.29752831987983974,4.677645773172445,4.946920532111655,4.5584834386407875
2015-07-03,256.2885206258173,4093780084.850009,2739732563.6110215,765131968.3193585,114.36332458125456,0.03830859725149389,-0.05890538297050818,-2.567354222396534,0.28007886277281374,0.3373179577491077,0.2971152313169734,4.689639834078152,4.946920532111655,4.5584834386407875
2015-07-04,260.35848089066934,4094938079.531146,2788257492.015061,776031678.1402034,112.1776467831968,0.1245003396428127,-0.04333522239878129,-2.548593619544416,0.2794466546486079,0.337181369119412,0.2966989327976043,4.701326651203407,4.946920532111655,4.5584834386407875
2015-07-05,271.63960764862867,4095796473.949265,2908087481.6416125,806187161.690653,117.9937251776607,0.2114931634568646,-0.027066903630340367,-2.528990348808685,0.2788147672123493,0.3370322809087697,0.29627938067444937,4.720218697402354,4.946920532111655,4.5584834386407875
2015-07-06,269.0768488345606,4099120457.8679566,2881106379.7971663,799544885.8594897,125.21162174922776,0.2613966747702312,-0.010314662730614987,-2.5100051332733764,0.27844385543501854,0.33687342116499724,0.2958594212489473,4.745123458431278,4.946920532111655,4.5584834386407875
2015-07-07,265.8951663337417,4101578390.67818,2847149822.135015,789756081.2699809,125.20950637195132,0.30956687090856033,0.006837623266973569,-2.491218988652039,0.2781530060916556,0.3367021533045986,0.2954398894485338,4.761142808886501,4.946920532111655,4.5584834386407875
2015-07-08,270.6944467211694,4103155333.224382,2897873197.628345,807920501.4424047,126.8728064635101,0.34594028447512454,0.02423864122508057,-2.4725820242381635,0.2781355594211802,0.3365162545857499,0.2950237576925901,4.78024600452851,4.946920532111655,4.5584834386407875
2015-07-09,269.4970385701621,4100617321.2110424,2885125196.031604,805209139.4089313,130.94684897552938,0.3623574688663161,0.04159050787461038,-2.4537518222952555,0.2782288384281348,0.33632285506380455,0.29461217545086105,4.801152266453095,4.946920532111655,4.5584834386407875
2015-07-10,285.98871451527094,4105062458.7807007,3069644584.999409,860175317.3279399,140.50604095176945,0.41220286657209304,0.05936178905018874,-2.4350893513042267,0.2783641725369072,0.336123337027386,0.29420553028155455,4.830562272985415,4.946920532111655,4.5584834386407875
2015-07-11,292.3726314342531,4107765813.444926,3145132280.2168765,884067395.5758141,150.95707471318823,0.4674753522989881,0.07765258368026662,-2.416796598480758,0.27875978765888454,0.33591671657144306,0.29380661512889983,4.872978241023965,4.946920532111655,4.5584834386407875
2015-07-12,312.0321590438759,4114233283.4208,3328875219.5938535,934812168.976743,157.0857503613536,0.5390406637923435,0.09660002428750225,-2.3983569966238987,0.2792736118359752,0.3357012217361139,0.2934166409145817,4.913858296781146,4.946920532111655,4.5584834386407875
2015-07-13,292.8213347492119,4114607658.950443,3135420609.308404,878109834.1407765,152.64108346315365,0.6054393737091379,0.11569262432247429,-2.3772861030486756,0.2796376280337693,0.33547450849528826,0.29303384924272036,4.94215601478169,4.946920532111655,4.5584834386407875
2015-07-14,287.35782996192245,4116411712.9172945,3085493092.426845,863675170.9604931,151.7262239732048,0.6615950787411189,0.1346232025945444,-2.3534885795915104,0.27999905623630744,0.3352378555060415,0.29265812429328114,4.969597350991367,4.969597350991367,4.5584834386407875
2015-07-15,285.53537250271336,4118062477.269098,3065367625.441084,851832296.4935838,148.20891883202117,0.7166832080429738,0.1531778225458491,-2.326760077378774,0.27986925250604183,0.3349921707900241,0.2922839381770478,4.991802755479213,4.991802755479213,4.5584834386407875
2015-07-16,278.4261692588851,4117721055.9594593,2992320706.4401884,831426473.1016225,147.99889761663914,0.7730261420539485,0.17122394173017752,-2.2970767790629347,0.27969261728861977,0.3347395188829657,0.2919107094619784,5.009290372242375,5.009290372242375,4.5584834386407875
2015-07-17,279.9105836013045,4118664786.538733,3002410589.2081256,833714670.0229102,143.58707998425368,0.8068128059495321,0.188315668229442,-2.2643708568950034,0.27933003493436426,0.33448122618107423,0.2915363173541303,5.012389114580143,5.012389114580143,4.5584834386407875
2015-07-18,276.9949239987578,4118549592.4601655,2975974267.709822,823542009.6625526,135.99077523340156,0.8228382203656214,0.20409306337889332,-2.2286198754680626,0.2787071107767533,0.3342190061114401,0.2911578310924933,4.997473619050202,5.012389114580143,4.5584834386407875
2015-07-19,275.3879562178301,4119226242.1989145,2959687846.6332483,814904371.494174,120.7593720269957,0.8192864296226153,0.21864552640570478,-2.1909069074394734,0.2779235877792216,0.3339568142643835,0.29077343309466663,4.959903343015868,5.012389114580143,4.5584834386407875
2015-07-20,279.74386880723625,4116757915.748157,2999891408.335484,826915724.6411052,122.21407341662324,0.7996691736265589,0.23172411514012692,-2.151249594706742,0.2772932015685418,0.3336990501776789,0.29038478530212014,4.928144043208282,5.012389114580143,4.5584834386407875
2015-07-21,276.97419614546396,4117039808.989402,2984397608.2746,819215438.1325483,119.20636618641429,0.7710229264560965,0.24320424797396234,-2.109733340272042,0.27651957758525625,0.3334482244037227,0.2899902546985217,4.893683817789652,5.012389114580143,4.5584834386407875
2015-07-22,277.86794799515405,4117698499.266858,2993907246.1001773,819414138.5846504,118.54414217605628,0.7378404469184728,0.2535471637602097,-2.0675858577701045,0.27592026059597596,0.333205332384062,0.28959173523941284,4.861778461635687,5.012389114580143,4.5584834386407875
2015-07-23,277.25297528994145,4119200674.5756745,2992660979.990779,815051952.5568331,115.53546672930794,0.7192477836793808,0.26292829257110617,-2.024815350067127,0.2751340960985684,0.33297193763713606,0.289187113169591,4.82640313718917,5.012389114580143,4.5584834386407875
2015-07-24,289.1761070018832,4121494228.903178,3127729732.7561083,847648844.0826671,118.0213029385778,0.7147601264753937,0.2714361998574216,-1.9812673430297711,0.2741811151999111,0.3327488344917517,0.28877450615550765,4.798392203080224,5.012389114580143,4.5584834386407875
2015-07-25,289.16803970564604,4124223462.55597,3127669310.6886077,844578014.9562654,123.77468368562108,0.7264381884269985,0.2790141942249179,-1.9364505593737569,0.2732245564048207,0.3325328514771895,0.2883538413795559,4.784945887568128,5.012389114580143,4.5584834386407875
2015-07-26,293.1260382264218,4126309601.940046,3174383572.6376033,852997806.4454741,126.56749788639225,0.7447656959919146,0.2853640347098312,-1.8896711341864376,0.27227860357837325,0.332321635490013,0.28792520503301716,4.7916567220456585,5.012389114580143,4.5584834386407875
2015-07-27,294.2216879969626,4127965360.89582,3185352244.9951096,853730528.8414131,129.12358935263197,0.7754718079861929,0.2917781852311927,-1.8432946033779463,0.27118847040816635,0.3321139811023282,0.28748703883451926,4.799513264264712,5.012389114580143,4.5584834386407875
2015-07-28,295.18419440658045,4129940133.96402,3201594770.4408445,855031802.2514232,130.89676538999845,0.8115352721402783,0.2987974571729668,-1.798253698569798,0.2701263152505849,0.3319096174197756,0.2870396981522772,4.812877950158836,5.012389114580143,4.5584834386407875
2015-07-29,290.17602216358387,4130247672.243419,3149806059.189155,838384133.7154373,129.77446173754527,0.8434217462389514,0.3057811452460768,-1.753340624203555,0.2690514845210048,0.3317105470793113,0.28658308546641625,4.8258083265901845,5.012389114580143,4.5584834386407875
2015-07-30,288.1899783743672,4129985704.416277,3134772237.1742797,829553128.8538351,128.28113766380744,0.8558164542111208,0.3121777238790041,-1.707953839470504,0.26794851719414525,0.33151572666928086,0.28611693632460433,4.840757853634402,5.012389114580143,4.5584834386407875
2015-07-31,284.8233479578995,4131647624.270081,3094425563.6906247,815252903.6944313,127.21589574739173,0.8602466809455153,0.31774528659483436,-1.6618477391054869,0.2668696117727562,0.33132477504055735,0.28564160793892646,4.851475063365351,5.012389114580143,4.5584834386407875
2015-08-01,281.53847313579416,4132176654.22764,3076363367.134152,804041287.7841085,118.79386271969123,0.8551123218196574,0.32277144841355276,-1.6158372402659102,0.26563056242068456,0.3311405885880646,0.28515541519354437,4.845607477551169,5.012389114580143,4.5584834386407875
2015-08-02,282.28631492499073,4133118293.74029,3082076176.753372,800582546.1376156,116.6876293588634,0.8646121975336873,0.32786703046592847,-1.5707352123437763,0.26435076312081324,0.3309634554398766,0.28465800079715775,4.833996732393986,5.012389114580143,4.5584834386407875
2015-08-03,280.8324962243669,4134309214.888734,3081287409.6117187,797317114.6693032,115.30000506605492,0.8729257473346218,0.3328691099569284,-1.5262400406979038,0.2630283935657881,0.3307927899306708,0.2841489164610052,4.817820656465117,5.012389114580143,4.5584834386407875
2015-08-04,285.17892466424576,4133504658.309029,3122252041.5769157,802022268.6620126,117.3911655578381,0.872946777341288,0.3370515434758581,-1.4811720270308169,0.2615724884118357,0.3306278637088848,0.2836267055544723,4.802263898137881,5.012389114580143,4.5584834386407875
2015-08-05,281.77046029724886,4134066104.569576,3089531707.4828506,787501630.0727353,114.38457634138402,0.8684115465207373,0.34043373914187436,-1.435707284674231,0.259961551967227,0.3304680354151347,0.2830896756381982,4.784230785797888,5.012389114580143,4.5584834386407875
2015-08-06,278.3535861876579,4134404167.601948,3056622195.684674,777079847.7356166,116.3286135878948,0.8714194105862065,0.3435654474619142,-1.3907013577867136,0.2584756691530371,0.3303128611396593,0.28253923533157976,4.770258617004964,5.012389114580143,4.563117082866342
2015-08-07,279.4942602464934,4134824232.694133,3071838541.7872267,776326621.8471873,112.57230159699134,0.8679253286246302,0.34681454117366717,-1.3469700289826987,0.2569421279143428,0.330162479246741,0.281974828512335,4.752788629349225,5.012389114580143,4.563117082866342
2015-08-08,262.05419732600524,4136971147.121032,2874369981.616672,718415161.5201309,137.29570057992038,0.8791771932678502,0.350239485777485,-1.3042489123257135,0.25531031985088143,0.3300155033441792,0.28139534393590004,4.773466808383626,5.012389114580143,4.566747003912221
2015-08-09,267.51328940994455,4117235236.3071847,2912139299.637784,768623385.467401,167.53085526480157,0.7842635628964955,0.3519648739552126,-1.2615404571107096,0.2559079499278453,0.32987336364866665,0.28082545684167187,4.8251335248040474,5.012389114580143,4.573985264003503
2015-08-10,264.79175529822226,4116669327.898522,2886432761.770058,756281719.1645318,166.13822321955112,0.677876380153911,0.3517487421353327,-1.218623236013563,0.25637245776901846,0.32973748041769857,0.2802635952379392,4.8773167591845406,5.012389114580143,4.573985264003503
2015-08-11,271.7186639460532,4116987148.877021,2959824580.0742784,772759109.493404,163.9836509210369,0.5559162896784502,0.3501513027378151,-1.1767931179906899,0.2569738481966599,0.32960832296369946,0.2797111848861359,4.925067484837613,5.012389114580143,4.573985264003503
2015-08-12,267.34646970647646,4117571085.5966783,2924370641.8732853,767910803.7894104,163.89592961051144,0.4444171989730413,0.34857634742385535,-1.138291760821121,0.25807335998986713,0.32948709334449455,0.27917364650072707,4.976448256721126,5.012389114580143,4.573985264003503
2015-08-13,264.50015113146185,4117218511.8726735,2895079880.525478,754295619.5003184,162.3308172228047,0.3328856226399684,0.34714978964911203,-1.1032738092965504,0.2589756000361106,0.32937440516640876,0.2786486761662325,5.024050724264923,5.024050724264923,4.573985264003503
2015-08-14,265.984485481529,4115673171.960346,2906782369.0328016,745270075.7061247,164.78961432188356,0.21433728999440563,0.345813449286855,-1.0716962862664916,0.25949935404118635,0.329268905872135,0.2781319681478239,5.078489852768113,5.078489852768113,4.573985264003503
2015-08-15,262.3268821607181,4114953336.165064,2868135044.3786707,746604897.0220392,162.74024585127282,0.07808585552515147,0.3445644672402973,-1.0438375200224348,0.2609810577908091,0.3291701980663918,0.2776340342274801,5.102778188159663,5.102778188159663,4.573985264003503
2015-08-16,258.48440125819116,4112528005.684895,2830515682.270564,727630951.7809045,144.31348443445015,0.014438690961807563,0.34412877255983854,-1.0196794186645326,0.2599994656909403,0.32907828255272137,0.2771274568313123,5.0814668115598804,5.102778188159663,4.573985264003503
2015-08-17,256.64789609100364,4111470565.59435,2813343572.2953744,714817846.7779126,136.77678911685746,-0.041079865554694006,0.34449845375706895,-0.999143187962275,0.2588664171063428,0.328992759862137,0.27661051370483375,5.053685412805299,5.102778188159663,4.573985264003503
2015-08-18,222.30928824760167,4108673242.064383,2439781117.781827,615815356.8325245,137.03685335586871,-0.08724043361579202,0.34522961607261204,-0.9810385679413294,0.2576268808002255,0.32890963555140257,0.27608198792987454,5.028040149791299,5.102778188159663,4.573985264003503
2015-08-19,227.40809004507705,4100971052.2900176,2502102020.0499043,635675627.7250164,140.1326978801599,-0.1523118845978539,0.3461917648695002,-0.9655421456970007,0.25640781363625625,0.32882192401615484,0.2755420761348434,5.005662744768671,5.102778188159663,4.573985264003503
2015-08-20,235.53136721991592,4096277233.572902,2578278856.4201818,656108782.1825048,135.9403047269876,-0.22715587263892095,0.3471798729295673,-0.9523607869523626,0.255540887611962,0.3287291547206944,0.27499465523803746,4.980316961755009,5.102778188159663,4.573985264003503
2015-08-21,233.03390533616795,4093199508.089512,2548448106.814618,661029328.6862323,135.0236180993226,-0.30386272045364987,0.3480645924021349,-0.9411274811634194,0.25596874420296994,0.32863265037739503,0.27445403759351633,4.951856978386792,5.102778188159663,4.573985264003503
2015-08-22,231.0864954707129,4090970590.811576,2529502499.777666,647575444.1722318,135.99634556739076,-0.39216476688675056,0.34873705176463143,-0.9316699381043893,0.25535428476372835,0.328533677094294,0.27390860073445894,4.9262102167553525,5.102778188159663,4.573985264003503
2015-08-23,228.8419084678968,4091497292.220201,2505220670.229207,641173175.4366809,135.97948654023227,-0.4748530162569074,0.3492269508065472,-0.9238344634280656,0.25519260502013663,0.3284328810392282,0.2733633189244796,4.9177125212494,5.102778188159663,4.573985264003503
2015-08-24,211.04029812016228,4082442044.949324,2307020524.365224,596750950.424587,138.12802023432258,-0.5950233039658074,0.34946830968397,-0.9180330026906557,0.2558477664286598,0.32832781326562316,0.27282719770506597,4.919116895162026,5.102778188159663,4.573985264003503
2015-08-25,223.1145210819216,4060776731.2971983,2424400336.2165937,642223058.374006,146.15536854579554,-0.7853065249462102,0.3494778924950073,-0.915299381223841,0.25763259087216184,0.3282228917239168,0.27231267462956527,4.928319799698272,5.102778188159663,4.573985264003503
2015-08-26,226.1075134092342,4053561300.5860367,2462642282.669108,651240817.0145372,154.0013818630469,-0.9880152399019547,0.34942609123970386,-0.9146248189275314,0.2591170705823181,0.32812279998347854,0.2718163096280532,4.941801479672297,5.102778188159663,4.573985264003503
2015-08-27,225.56237052087312,4053404438.4670377,2455944979.908727,649762039.8108261,151.09201740125664,-1.1807128192434553,0.34967195599542317,-0.9164279477118318,0.26055871706662975,0.3280268619073953,0.27133753175136277,4.956897648877003,5.102778188159663,4.573985264003503
2015-08-28,231.52008387831285,4053947995.514121,2522847169.3423963,666127948.8371699,151.62704880689162,-1.3596229548533074,0.35049959146428206,-0.9211104054923509,0.2612234490539171,0.32793244658129006,0.2708676456104353,4.973465387088638,5.102778188159663,4.573985264003503
2015-08-29,230.1742717846294,4053221948.070798,2505534349.5839896,660886566.8990487,150.04763575130505,-1.5272463632420297,0.35210154192457194,-0.9291215886057871,0.26233226215912164,0.327838338137549,0.27041151071364194,4.987511787204267,5.102778188159663,4.573985264003503
2015-08-30,228.8670732204802,4053325746.4429936,2497400008.6798034,657021140.1841873,150.08582121423927,-1.6940806814191078,0.3546165629884207,-0.9405990239029492,0.2633532979912827,0.3277399461325744,0.26996808245738146,5.001612248892493,5.102778188159663,4.573985264003503
2015-08-31,230.59809103226553,4053506883.582233,2519762763.611335,662708434.5033569,145.92049974158596,-1.8213321258634159,0.3578444282521413,-0.9549775024842349,0.26397285783831803,0.327638374377768,0.26953283593985966,5.00945239362128,5.102778188159663,4.573985264003503
2015-09-01,228.0608584854554,4052748847.7902703,2489198474.349855,654376775.1905993,133.9479626859535,-1.8722395264601952,0.36120693398900655,-0.9706472996160778,0.2636852555530907,0.3275287968993816,0.2690956679181275,4.996992559672549,5.102778188159663,4.573985264003503
2015-09-02,229.3621245778932,4052059324.6739626,2501837581.047955,661538153.6039194,124.0966349985925,-1.8989549440632312,0.36439999488791697,-0.9873666361923438,0.26368138516780937,0.32740985495949754,0.26865970610551665,4.966149559828534,5.102778188159663,4.573985264003503
2015-09-03,227.23996193137785,4049973316.855779,2485140744.636035,652418632.5866939,123.15286447702064,-1.922904142038546,0.36737047106852655,-1.0048604523471614,0.2633900740649534,0.32728034671677164,0.2682217379366377,4.9369406093119155,5.102778188159663,4.573985264003503
2015-09-04,231.25430337632557,4049875900.9385934,2531533205.0685663,663345512.7792761,122.18617849373628,-1.949926957949423,0.37022365374805516,-1.0228358015205794,0.2631036366363194,0.32712544306644886,0.26778181170291027,4.906100902915157,5.102778188159663,4.573985264003503
2015-09-05,236.0671291026174,4050511417.541256,2583564168.4975395,673663955.2995281,122.74526655571526,-1.9742761844552006,0.37305583010329857,-1.040947317128297,0.26267208485107635,0.32692882373044485,0.26733831687130516,4.8774092441880805,5.102778188159663,4.573985264003503
2015-09-06,240.68976830398393,4051842835.15851,2637959323.1578503,687432089.954225,125.64212130829638,-1.9901666581548763,0.3756376971761306,-1.0593777538892222,0.26231641575228754,0.3266947311426846,0.266892098256686,4.852013570850095,5.102778188159663,4.573985264003503
2015-09-07,241.02145890795947,4053012515.022951,2639194510.046474,684786265.3481164,120.10929858068404,-2.0081148557184507,0.3779543468095981,-1.0781646197406283,0.26181121660684703,0.32642467032884537,0.2664415023062453,4.824205027801126,5.102778188159663,4.573985264003503
2015-09-08,244.23028202966935,4054519523.261248,2682229025.8149657,695051201.0678282,119.54282363807197,-1.94793271140893,0.3792474361858138,-1.0961700581861649,0.2612748445987553,0.3261198950268643,0.2659861902722866,4.807951210317905,5.102778188159663,4.573985264003503
2015-09-09,238.64699669387736,4055047780.4794054,2618919320.2424498,678499980.5947086,122.41637807116132,-1.8775658167186484,0.37959561862520064,-1.1130973652225364,0.2605113327092306,0.32577854480922736,0.26552365007503714,4.806003723503012,5.102778188159663,4.573985264003503
2015-09-10,238.65631371778696,4052481967.209737,2620890963.9183564,679096889.8934535,124.33800400815954,-1.8127043489647758,0.3790276079133848,-1.1291255326883987,0.26002295164732225,0.325402033749622,0.265056945144392,4.80737191088276,5.102778188159663,4.573985264003503
2015-09-11,240.72803507045543,4052925025.022888,2645639807.512686,683269988.8510878,125.4432919822052,-1.7460623484596396,0.37745970481364444,-1.1443229601989602,0.25948431706941394,0.32500702829198846,0.2645855101683605,4.811130177313285,5.102778188159663,4.573985264003503
2015-09-12,235.38640084032153,4053033158.482118,2591311926.5474052,665964817.2928709,124.65002473134464,-1.6788926040252916,0.3748227950021771,-1.158724392665182,0.2589484955578614,0.3246097147212813,0.26410937153854563,4.813330006471708,5.102778188159663,4.573985264003503
2015-09-13,230.2314716349509,4052568296.728425,2533244310.6165385,648840178.1168574,121.8213271364474,-1.6112342347423962,0.37141646289464875,-1.1721855468107598,0.2583110307980902,0.3242131271152159,0.2636273972764921,4.8089182751919894,5.102778188159663,4.578484371495845
2015-09-14,230.6668198733632,4051621797.237724,2541187426.3090835,652539934.8221836,118.5184130670736,-1.541175297352537,0.36749488411442216,-1.1846216015058602,0.25792782197943176,0.3238164618077343,0.26314240013946216,4.807013444234131,5.102778188159663,4.601766656297842
2015-09-15,230.18311924399845,4051252487.6680984,2542457787.580646,649705204.2469873,115.57119408336249,-1.5364215573522888,0.36360626987183087,-1.1968230030586966,0.2574149995745985,0.3234215053857398,0.26265295558150564,4.8021865978162905,5.102778188159663,4.631030388647628
2015-09-16,229.2495574632945,4050845233.132381,2522188675.2564025,647519512.4110187,110.82643358315872,-1.533230499639444,0.3597591160401818,-1.2088133322487995,0.25707969846542333,0.3230316199931868,0.26216104872967166,4.787977618845899,5.102778188159663,4.677645773172445
2015-09-17,232.7716151933546,4051292393.223009,2574784889.2310796,655628650.7167106,108.43111244368346,-1.5089123606912582,0.3557422952372299,-1.2203865299917012,0.25644043661332244,0.3226472446577018,0.26166332420099947,4.768422099841369,5.102778188159663,4.677645773172445
2015-09-18,233.45600185429976,4051886123.1889343,2578047108.513283,655099130.4554695,108.4020431381359,-1.4556131020855305,0.3517079054085798,-1.2311037425849147,0.25584673208054154,0.32226838333673424,0.2611603098980835,4.747563976588138,5.102778188159663,4.677645773172445
2015-09-19,231.72953491596857,4051805381.063336,2560283234.7961264,647998969.1276895,109.00989574666872,-1.388001059517558,0.34766960071141684,-1.2408256349597289,0.2552892322381961,0.32189720486454665,0.26065242633002494,4.728410927502298,5.102778188159663,4.677645773172445
2015-09-20,230.68535720681675,4051749851.876637,2555962907.1113434,645307415.8671426,107.82788994289275,-1.3136246130732292,0.34371261783788376,-1.2495007488874208,0.2547665508783787,0.32152840158084567,0.26014008212114553,4.710979628180096,5.102778188159663,4.677645773172445
2015-09-21,226.6662632336626,4052199847.6416383,2511070648.3026814,634995339.3735505,108.94848301981378,-1.2291469750986654,0.3398532929972957,-1.2570879521294256,0.25420839139240126,0.3211617126837584,0.25962291135574295,4.698952028840205,5.102778188159663,4.677645773172445
2015-09-22,230.61068690263545,4052149671.7257314,2556214737.4692793,648161734.7772185,110.75092457974876,-1.1536784599767336,0.3360750681176383,-1.2637810382870003,0.2539256658477565,0.32079787710855917,0.2591039733746446,4.6928658885807915,5.102778188159663,4.677645773172445
2015-09-23,229.82978513470525,4049217445.885617,2543854192.993922,644952423.2655278,112.6500545492472,-1.0592927412294386,0.33234627373784303,-1.2695022906554334,0.2534691448234581,0.3204367319638105,0.25858134157177237,4.695197436439325,5.102778188159663,4.677645773172445
2015-09-24,234.4753888262895,4049949651.388003,2598222121.0874634,657025377.0467247,115.12874270594556,-0.8978709261543444,0.32907744568338926,-1.273644887993898,0.2532178082489877,0.32007780369587346,0.2580573015371992,4.703759713723831,5.102778188159663,4.677645773172445
2015-09-25,235.2908548005521,4050683316.906058,2609006119.064681,659060658.7689749,116.00318850749512,-0.7370264946660916,0.32633470803184866,-1.2764754117334078,0.2530039684865478,0.31972121189439306,0.25753227782724875,4.713441248137613,5.102778188159663,4.677645773172445
2015-09-26,234.5934120623101,4051070736.278869,2601367476.482725,656632127.2349495,119.0611567648622,-0.5901563196662399,0.3242455275557943,-1.278269212322703,0.25290703465735537,0.31936572032448307,0.2570075779430423,4.726041050811538,5.102778188159663,4.677645773172445
2015-09-27,233.1806843494688,4051578540.924074,2589130355.755748,651316077.2961495,118.11664069137976,-0.4538422078889389,0.32294383390550535,-1.2792178511300585,0.2527765347313932,0.3190100436940447,0.25648283968344027,4.739060518288874,5.102778188159663,4.677645773172445
2015-09-28,239.47488643573993,4051315270.090365,2659036106.328349,667929447.0022644,121.86189167712249,-0.32517449578847485,0.32276375683091796,-1.2793356836473793,0.2525356768002812,0.3186497036506375,0.25595685144580815,4.755062408346939,5.102778188159663,4.677645773172445
2015-09-29,237.09198320316509,4052403045.7223577,2630450167.7065573,665636425.5663513,118.10061245781844,-0.1910418660796728,0.3237299511824949,-1.2787855905733057,0.252462431592675,0.3182818172399104,0.2554314856713587,4.764241430043403,5.102778188159663,4.677645773172445
2015-09-30,236.8536879670702,4052942341.567823,2628385835.3669844,668494483.8813995,121.88832514514117,-0.07676843149726022,0.3259339870730806,-1.2776299774813167,0.2525771381666942,0.3179055698806335,0.2549088389475485,4.775501302436399,5.102778188159663,4.689639834078152
2015-10-01,237.8207562508808,4052599168.051459,2639204210.9439325,675887015.7413806,124.10512844511564,-0.039206639104432436,0.3287040337315965,-1.2761610258581637,0.25303714118831094,0.3175215436067533,0.25439274837108466,4.786226732790558,5.102778188159663,4.6928658885807915
2015-10-02,238.17530073042212,4053486488.5315776,2644901996.43175,673830297.5323663,123.92593010697036,-0.024032410727329152,0.33182586977238293,-1.274437845592705,0.2533451183769814,0.31713006983866904,0.2538815336333112,4.795664785850347,5.102778188159663,4.6928658885807915
2015-10-03,239.56040132076637,4054617440.484084,2661439334.1836205,676527790.4734433,125.44014214620042,0.0005739255931645561,0.3352519911163309,-1.272550772596102,0.2535991399778266,0.31673118426929814,0.2533746054495569,4.803120701034606,5.102778188159663,4.6928658885807915
2015-10-04,239.33481153938868,4055127292.866086,2660586921.3898635,672596608.7557718,128.89853226441934,0.027447646605057878,0.3388410149466348,-1.27066172035289,0.2537766019555745,0.31632731105999207,0.2528711181233389,4.8155996876892155,5.102778188159663,4.6928658885807915
2015-10-05,240.78453591961664,4055680823.4339104,2677338939.986731,676203902.4835831,127.92251773167698,0.05239972965931055,0.3422849102373628,-1.2690462079661162,0.2539727948558977,0.31592337257541875,0.25237129451079504,4.822533456596115,5.102778188159663,4.6928658885807915
2015-10-06,246.77201716769088,4057240292.490896,2746002057.0899625,693135774.0500473,128.62823635183287,0.07468172662289543,0.3459324614468073,-1.267371903794741,0.253882216340867,0.31552116056537804,0.25187196775419807,4.834731948862361,5.102778188159663,4.6928658885807915
2015-10-07,243.30663642926592,4055811643.003671,2697961272.570569,693928102.7236995,137.13611647805075,0.08653746225770277,0.34987844613439334,-1.265484731836849,0.2542919460846926,0.3151115624894464,0.2513787037682176,4.851570338241231,5.102778188159663,4.6928658885807915
2015-10-08,242.9524075126918,4055037310.57109,2694227794.0331397,692590843.9744676,136.01953030788368,0.08888944939907503,0.3542419119806984,-1.2631515898399865,0.25443047310528555,0.3146950926331282,0.2508884942376659,4.864665975980157,5.102778188159663,4.6928658885807915
2015-10-09,244.4255139081272,4055830973.2483063,2712351585.871906,697684593.7017878,135.59540178101466,0.08661706594434675,0.35886309172638625,-1.2604368920125089,0.25478180000851913,0.31427134715938326,0.2504036989191745,4.877521892477461,5.102778188159663,4.6928658885807915
2015-10-10,245.9098072068554,4056327526.776683,2728635295.5283666,702134778.7108965,138.59238645567532,0.08379184585483987,0.3638485995494891,-1.257077479789116,0.25522817854309077,0.3138422127720294,0.24992536552793573,4.8917659587185325,5.102778188159663,4.6928658885807915
2015-10-11,248.94019306744676,4057031703.691491,2758785880.657269,709274963.580887,136.11111741913558,0.07974303458486391,0.36922649101553306,-1.2527485501844438,0.25584199148009,0.3134074126496417,0.2494553459939222,4.899543968536961,5.102778188159663,4.6928658885807915
2015-10-12,246.20617221314052,4053691474.8566337,2728756898.6483474,702122432.2214673,139.57178858662067,0.06383146671325843,0.37488025742726594,-1.2468472913184687,0.25651901973102026,0.3129604503694132,0.2489943249190918,4.9119945873948785,5.102778188159663,4.6928658885807915
2015-10-13,250.0391563717686,4055207953.9396143,2776463441.350492,714274699.7605333,141.94553659440862,0.05410653495884369,0.38059074274479743,-1.2395286289700669,0.2572110601647163,0.31250393994840214,0.24854245515459292,4.926068456529161,5.102778188159663,4.6928658885807915
2015-10-14,253.12203079360424,4053779550.50325,2807313973.6435,722665171.6748542,139.58694442745028,0.05184848240885133,0.38626758615876416,-1.2311742776383734,0.2572421549141852,0.3120487763601988,0.2480923903725637,4.928598982406847,5.102778188159663,4.6928658885807915
2015-10-15,254.63318166842015,4055609688.7306447,2825767748.6883783,728258570.5437573,146.19985867866012,0.06538867235228452,0.39199303060154106,-1.2221170986424255,0.25733585629356154,0.31159450842769554,0.24764482113649355,4.938909853843152,5.102778188159663,4.6928658885807915
2015-10-16,262.78453429548875,4058795200.691541,2915411014.6004076,753441580.1753067,151.27791236977387,0.09066588897047113,0.39783591000237056,-1.2122258264256816,0.257508585094231,0.3111420467815251,0.24720061196205273,4.954544590945497,5.102778188159663,4.6928658885807915
2015-10-17,272.5708393360872,4062224838.1296415,3025183428.014986,782490464.407439,157.12498852211905,0.11565972686314081,0.4037694600228675,-1.2015944908033798,0.2576997265357263,0.310688931286988,0.24675995039561954,4.972473796715681,5.102778188159663,4.6928658885807915
2015-10-18,264.1076345503976,4063772917.489742,2931672086.826837,758207215.1076417,159.34981097740732,0.14309375238799685,0.409803767953881,-1.1903163688990008,0.2579182154425055,0.3102341763120815,0.2463231241268663,4.99499240566785,5.102778188159663,4.6928658885807915
