t,price_usd_close,futures_funding_rate_perpetual_v2,futures_open_interest_perpetual_sum,futures_open_interest_sum,futures_volume_buy_perpetual_sum,futures_volume_sell_perpetual_sum,long_interest,preplongsideinterest_ema_maxmin,prep_long_interest_3ema,futureopeninterest_sma_maxmin,perp_cvd_bias_sum,perp_cvd_sum7,aggregate_indicator_equalweight,aggregate_indicator_PCA
2022-01-19,41731.94792084117,8.27732456725e-05,10503595982.671192,317086.7412941407,54651696.08927962,60695793.84735136,869416.7307183266,0.5486378159920746,750111.0251175528,0.43344605005540826,0.41352950242776787,-3884937.8942644745,0.46520445615841693,-0.4746145613307118
2022-01-20,40706.93154831686,6.15145272565e-05,10346739585.11822,319241.8304921687,57903230.78967608,57892831.13165072,636474.7942246621,0.47402232569211855,693292.9096711075,0.5323129639211321,0.42615645729715257,-2526510.828602001,0.4774972489701344,-0.4655815787428066
2022-01-21,36440.26576859994,2.2017567482e-05,8803720574.813887,309687.21045676444,117474396.73504794,143442528.38589883,193836.51184863658,0.14607072333652504,443564.71075987205,0.4607596312387654,0.20030465466605296,-26823992.26386264,0.2690450030804478,-0.22395898951493176
2022-01-22,35036.944736200094,4.1016017641e-06,8470724130.613226,309379.98894018866,123361432.07756408,147724525.3337711,34743.537037327646,-0.1223682426747954,239154.12389859985,0.2045266127953531,-0.038117849637749335,-52473848.960079625,0.014680173494269458,0.030436664676454672
2022-01-23,36254.87985724281,8.3283657285e-06,8814498396.334036,309527.22832361306,85168006.85313089,96119565.58078636,73410.3663579466,-0.23119842505482913,156282.2451282732,-0.1184631139148119,-0.1927506354218399,-69109479.92738461,-0.18080405813049363,0.1957852933306552
2022-01-24,36656.19382217229,2.8223685587e-05,8722034254.832333,303305.3037422817,131937872.57732658,147156171.52876604,246167.95248743158,-0.1721779342055363,201225.0988078524,-0.3306478508536689,-0.32728491392563075,-83582882.82375772,-0.27670356632827864,0.2618647243906478
2022-01-25,36946.23828321742,-7.83673294293e-05,9016628058.906528,309783.5068518886,43370421.55163686,54854342.54803717,-706609.0614337978,-0.7643339348857331,-252691.98131297273,-0.31723174407324495,-0.42428873333304606,-94018701.68259954,-0.501951470764008,0.5498223606509969
2022-01-26,36851.36987997062,-8.58120911892e-05,8765219146.825401,303936.0983836064,51877968.69999002,50895244.81404093,-752161.7847207031,-1.0,-502426.88301683794,-0.5031248460233292,-0.3589724848445819,-86991880.03857872,-0.6206991102893037,0.6577045635315142
2022-01-27,37148.322279089225,2.24965320325e-05,8727896044.06051,301117.9329061932,47578100.49094477,47428207.542391874,196347.39293153732,-0.5313879860139846,-153039.74504265032,-0.5758502439659026,-0.3576758561711725,-86852386.74805117,-0.48830469538368665,0.4707715097253127
2022-01-28,37789.47882001971,4.39381743282e-05,8924618086.65072,299223.70381742413,35480461.30811727,36420063.73709525,392131.4253038661,-0.12718277090329588,119545.84013060789,-0.9269410902029942,-0.1250287623961831,-61823857.52617826,-0.3930508745008243,0.26985251346704153
2022-01-29,38137.47269687042,-1.04250322919e-05,9013430692.735483,300815.1297172618,23955853.352860942,22598005.86413803,-93965.30603257,-0.27699336551616316,12790.267049018941,-1.0,0.11405448777886984,-36102916.781248316,-0.3876462925790978,0.25232329070595094
2022-01-30,37936.32877743922,4.9594489318e-05,8984973447.899725,302002.2780048542,3729128929.674339,3700564477.731129,445605.1696843765,0.026692222268365873,229197.71836669772,-0.9710420193454183,0.48136672409374137,3413093.8896168023,-0.15432769099443702,-0.02718604791912227
2022-01-31,38455.68966345568,-3.67638447314e-05,9617346386.611128,314440.9552914875,8316258469.91732,7875442570.764499,-353570.6292854624,-0.3822085506055931,-62186.45545938233,-0.4727513922260155,1.0,459447291.99387777,0.048346685722797135,-0.14734953299641185
2022-02-01,38784.50229870542,-2.31383201612e-05,9333804003.369844,305788.7581096426,9229654938.880228,8890149195.283203,-215968.54535186174,-0.49011011331836407,-139077.50040562204,-0.3098893658658429,1.0,810436956.5873029,0.066666840271931,-0.1306459059570949
2022-02-02,36924.10239441575,-4.94658142366e-05,8893623546.065771,308661.5597304572,8206376237.055649,8613781222.475082,-439930.3302199412,-0.7012042043547217,-289503.91531278164,-0.09183042973857025,0.1548193744066937,402049247.28192025,-0.21273841989553277,0.25382274152212014
2022-02-03,37018.587002679,-1.26740824212e-05,8960759019.322598,310270.86730579945,7939940294.252173,7714806202.272635,-113569.39836740588,-0.577759339437127,-201536.65684009375,-0.228380434256357,0.6204364381744611,627033446.3129053,-0.06190111183967428,0.041918221012197554
2022-02-04,41516.07281915828,7.91837122053e-05,10072903523.822172,305100.08611500834,14091496034.788116,12643066078.448086,797609.8937020871,0.12329417243771879,298036.61843099666,-0.25093107690497707,1.0,2076403005.081914,0.2907876985109139,-0.4023312609550539
2022-02-05,41421.47643291107,6.33005095601e-05,9992746382.60022,305549.21868460043,6318440125.215449,6297317026.23334,632545.9379234399,0.35800341810121794,465291.2781772183,-0.35284503779290477,1.0,2096168256.5753002,0.33505279343610433,-0.4839499501710771
2022-02-06,42411.10429027431,2.8872233288e-06,10292448585.34861,306049.5141600333,5976280876.752766,5450363998.374957,29716.597666093065,0.10387327418369341,247503.93792165568,-0.46572393402531376,1.0,2593520683.009899,0.21271644671945988,-0.3555188869345942
2022-02-07,43921.9643782471,4.1521397157e-05,10606819748.95561,304503.28145549493,12467739847.388342,11784811888.807417,440409.9753690969,0.35147021765252906,343956.9566453763,-0.4268348680822963,1.0,2835632742.4380026,0.3082117831900776,-0.4678911762494292
2022-02-08,44110.316690606414,6.99264209312e-05,10281197349.905687,295528.2731656161,13994001924.259098,13629921884.26811,718927.3335662431,0.6508387034170608,531442.1451058097,-0.7905048489008477,1.0,2860207038.8319654,0.28677795150540436,-0.5300597462553587
2022-02-09,44347.12092966353,3.24901516537e-05,10201531405.99872,292177.8359987374,8814796949.863777,8794202932.7717,331449.30248088186,0.491168611736714,431445.72379334574,-1.0,1.0,3288206041.3434763,0.16372287057890467,-0.42449883238927777
2022-02-10,43548.071888708066,3.22789582237e-05,9872319524.24958,290104.01101291867,16975476397.11597,16942654049.87092,318668.18949427,0.4011293933093423,375056.9566438079,-1.0,0.8883259145686446,3095894296.608989,0.09648510262599563,-0.3420743920497773
2022-02-11,42407.68766214749,4.89841184365e-05,9639402405.880424,290546.6940618557,12503883378.506435,12685914985.23623,472177.62910672976,0.4786685015728034,423617.29287526885,-1.0,-0.05847171413670271,1465432733.5391626,-0.19326773752129978,-0.0012087322040537085
2022-02-12,42198.751431602344,4.99228553139e-05,9596752902.808006,290757.82284277724,7011754446.349566,6979388484.641104,479097.3066501339,0.5229625811488066,451357.2997627014,-1.0,-0.05194306236699797,1476675596.2655163,-0.17632682707273048,-0.02264122556405912
2022-02-13,42242.10014713128,3.63401741636e-05,9600286908.296097,290955.18010367115,5121406505.012754,5106103441.684812,348876.09826800914,0.44114373891724945,400116.69901535526,-0.977822406317207,-0.348452934309744,966061781.2156506,-0.29504386723656717,0.1252921553267441
2022-02-14,42601.715072115156,0.0001035652580491,9935654056.990604,295578.7239188978,8885932466.22918,8606133173.026108,1028988.5762988192,0.9432218582295386,714552.6376570872,-0.84671060399543,-0.5889473807123866,562933115.8377972,-0.16414537549275932,-0.01698734642838784
2022-02-15,44600.784173821485,6.54546423937e-05,10733492271.37276,299638.63544083963,8376763072.870987,7963951405.866311,702556.8982582468,0.9336447114454485,708554.767957667,-0.6153170354170567,-0.5642265968706561,611664742.8514853,-0.08196630694742146,-0.06419706979332118
2022-02-16,43980.5145592428,6.24198371386e-05,10418382150.197111,295899.9165789534,7030914732.140227,7486587093.042709,650313.717063001,0.8871462777322414,679434.242510334,-0.48647970143875807,-0.8472492356258574,135398364.85692596,-0.14886088644412468,0.04423521333520264
2022-02-17,40548.839847068106,-2.61929009028e-05,9549039570.131886,297222.6172903945,11413790309.494852,12511505128.18002,-250117.0471773804,0.14501202083597953,214658.5976664768,-0.4436473198979122,-1.0,-995138801.0732918,-0.43287843302064416,0.4127678767489473
2022-02-18,40031.590538056174,6.83687960393e-05,9285073297.167269,293563.76416389085,10022433773.43922,9891890586.536903,634809.2824639797,0.5237081764015776,424733.94006522826,-0.6019308246904954,-0.8540510721729563,-682564007.4411793,-0.3107579068206247,0.22234240541268657
2022-02-19,40127.36921662781,5.24414469724e-05,9420370949.564806,296263.14541840064,4592549915.081362,4483246468.36182,494017.8836119402,0.5806392441555728,459375.91183858423,-0.5807110422026633,-0.8181270511839439,-605626522.4301004,-0.2727329497436782,0.18011515355805807
2022-02-20,38460.391217218545,3.88183053773e-05,9055275093.49524,299118.48972849955,7811694776.438568,8147445900.687731,351510.433854757,0.4920054782199763,405443.1728466706,-0.4757327411177906,-0.9820429629268949,-956680710.007206,-0.32192340860823637,0.26373174988391956
2022-02-21,37012.56063944516,-4.0402836035e-05,8660454153.520193,299532.9184367842,16625054126.82367,16605020240.60041,-349906.9091533111,-0.1286706047938878,27768.131846679753,-0.18215368529777853,-1.0,-1216446116.9870186,-0.43694143003055547,0.48233887961488
2022-02-22,38314.64973454055,-5.0241236268e-05,9022127445.701612,299488.40474287356,12058756906.414717,11470011964.824003,-453282.836639502,-0.5239533193458885,-212757.35239641112,-0.0699370779501799,-0.9218881865226008,-1040512842.400981,-0.5052595279395564,0.599614503793926
2022-02-23,37311.625612215976,9.5145159062e-06,8740038819.44648,299057.360891883,10363698811.40112,10471970457.544764,83157.23836842901,-0.2807983724154982,-64800.057013991056,-0.0720639365888478,-0.7676473250539139,-693112127.6421432,-0.3735032113527533,0.43558689535262674
2022-02-24,38305.92776288476,3.5456496613e-05,8315752318.075275,282725.0880800191,23616539647.94169,22255002201.60791,294847.4439003829,0.014726321964907196,115023.69344319592,-0.6568596102882029,0.3242248899720688,1766140137.3768024,-0.10596946611707565,-0.0164219028788799
2022-02-25,39216.70043785011,5.58136401303e-05,8659737353.885185,298221.65075280867,10829011094.645992,10244358179.58644,483331.4642926641,0.17260624899955745,299177.57886793,-0.700933844577051,0.5258430004037242,2220249865.5340385,-0.0008281983912564369,-0.1553315553959851
2022-02-26,39048.12227487686,-3.2086720221e-06,8699114365.781017,298321.88301312,6106785528.089093,6035449538.351401,-27912.604882529737,-0.153162436820947,135632.4869927001,-0.7265233628237706,0.5089860020618495,2182282408.552189,-0.12356659919428936,-0.0054144301556749985
2022-02-27,37721.43341561039,-9.29433856468e-05,8343368389.347029,300176.07109373796,10165781130.135023,10415464346.9133,-775460.9058044015,-1.0,-319914.2094058507,-0.11935044689080998,0.5471989003926208,2268350316.023075,-0.19071718216606307,0.23100558639764124
2022-02-28,43204.6016302955,5.74627559787e-05,9397560013.344418,288770.4983166547,16971169340.410482,15346839999.295162,540009.697841999,-0.1687274370470655,110047.74421807416,-0.44818486149515135,1.0,3872645770.9151363,0.12769590048592772,-0.2426296468648148
2022-03-01,44348.19642695179,5.5328973605e-06,9914926896.107594,293139.93389032024,13146583804.51464,12993291540.788025,54858.27285302416,-0.2220780799620552,82453.00853554916,-0.6284806738647483,0.828868219534703,3437193093.0510387,-0.007230178097366813,-0.1199887008731586
2022-03-02,43936.409710091975,6.73563486479e-05,9773693317.22054,293707.597540723,11691892420.948011,11908653805.797209,658320.294652357,0.3346021923461511,370386.6515939531,-0.853538594426123,0.786232031745107,3328703354.3454857,0.08909854322171169,-0.299724409610871
2022-03-03,42459.60376590904,6.51208789545e-05,9606772811.056034,299504.8979528614,10056973980.02996,10497746478.731789,625601.4893721617,0.5813136635767813,497994.0704830574,-0.48005609646130476,0.07792886696237744,1526393409.3098793,0.05972881135928465,-0.19206941461245874
2022-03-04,39146.88446939763,4.27615957615e-05,8887337028.796955,303716.11168365256,12199430303.303516,13094773056.248377,380036.7134216259,0.46728646454538003,439015.39195234166,-0.04262587586365285,-0.5037056173835137,46397741.3054657,-0.02634834290059551,0.0076449397362508
2022-03-05,39416.46268753545,-4.20500125719e-05,9024489602.497108,305137.2961043703,4877756136.178766,4839557912.779209,-379479.90123998426,-0.32393782216443645,29767.745356178697,0.40429416963506326,-0.516728674175595,13259974.967330933,-0.14545744223498938,0.2693824719809812
2022-03-06,38423.618936056046,1.09314068038e-05,8587784785.097562,301218.48677446204,7959011162.681364,8090239668.5653105,93876.5690293856,-0.261965006065762,61822.15719278215,0.5617888389340149,-0.4701762779903652,131714685.86166096,-0.056784148374037446,0.19635703328533327
2022-03-07,38018.6495049252,-1.26982418786e-05,8244740681.7141075,294975.16939935007,12956860912.187485,12957007925.593836,-104693.7114027392,-0.42293282158183565,-21435.777104978522,0.3213615400626435,-1.0,-1492761668.6600103,-0.3671904271730641,0.5172380134609422
2022-03-08,38726.30210218777,3.37418329444e-05,8518696696.706091,296961.14227355004,11052317173.320637,11018631845.347706,287436.440844269,-0.1243517517039574,133000.33186964525,-0.026870701307032063,-1.0,-1612368604.4136953,-0.3837408176703298,0.4526342456894401
2022-03-09,41977.383461872,9.02584889162e-05,9584373094.317974,300943.05915846175,13451889990.779009,12638449305.625378,865071.0327022243,0.5833274773704948,499035.6822859348,0.1106556297069945,-0.6243575679084461,-582166534.4108667,0.023208513056347746,-0.021613750695704592
2022-03-10,39455.231918722646,-0.0001158850876685,8695535115.563974,296527.6523697849,13981823368.203665,14639117506.43867,-1007682.8491916514,-0.8731895059967992,-254323.58345285832,0.19096332689704432,-0.7033078220799116,-798688173.9440432,-0.4618446670598888,0.615139507147112
2022-03-11,38811.49634111457,-7.0503819205e-06,8735531959.718546,304792.326024961,12098949262.714651,12227025975.0107,-61588.83659474957,-0.6868763849863755,-157956.21002380396,0.5960591284773449,-0.4235397164210042,-31422133.29523182,-0.1714523243100116,0.3526613278426596
2022-03-12,38934.943562897264,-4.68880206606e-05,8900903414.795876,307878.43680896854,4133843910.242108,4323636437.607903,-417345.7432109541,-0.9376234571845903,-287650.97661737906,0.9548161769360648,-0.5066719509656705,-259412884.0605836,-0.16315974373806533,0.4278423406265577
2022-03-13,37835.34056652247,-4.40126941737e-05,9033221228.10919,320489.7806877864,5544202506.153144,5979022085.814651,-397576.4033161445,-1.0,-342613.68996676174,1.0,-0.6173703203785528,-563003957.8381438,-0.20579010679285092,0.48999799937315935
2022-03-14,39618.09329122494,6.69850442658e-05,9230529280.107294,310097.6684307947,9341678673.785925,8769122190.606186,618307.4124247502,-0.09104075935587497,137846.8612289942,1.0,-0.40854552707917124,9699538.747946262,0.16680457118831793,0.020624725429915003
2022-03-15,39322.548492400296,7.1380050608e-05,9439316514.368832,316256.8967958593,8739900813.260239,8629015991.08367,673778.8905005774,0.41591071579768646,405812.8758647858,1.0,-0.38039628665023983,86899032.95158434,0.3451714763824822,-0.20628257814051554
2022-03-16,41144.92683386696,6.56347110438e-05,9608432689.664087,308427.4845537267,17604799125.500443,17208184979.756638,630646.7031699044,0.6378792057438145,518229.78951734514,0.6612966447451329,-0.5323836875528445,-329927506.45824194,0.25559738764536766,-0.17996824524309418
2022-03-17,40948.66565644693,4.35675749538e-05,9633306116.928465,311139.32196242857,6379815275.577925,6586504320.033955,419699.78630218096,0.5881417144683914,468964.78790976305,0.6905457646685995,-0.368079617246024,120677587.3207326,0.3035359539636556,-0.2289259820559878
2022-03-18,41819.07160191575,6.81767285315e-05,9971695245.161194,312627.0362638548,8145810088.4623375,7814572712.91267,679837.559728204,1.0,574401.1738189836,0.588621062469856,-0.2005999876896547,579991675.1664491,0.46267369159340044,-0.45208331564516935
2022-03-19,42189.93851884893,3.65516241354e-05,10095854496.461906,312456.3172138494,4994836313.878123,5018221484.16555,369019.87888036366,0.7760327525218762,471710.52634967363,0.7017487062101557,-0.13992289709647232,746399032.2448168,0.44595285387851985,-0.4010096363329092
2022-03-20,41245.0600499595,8.21055203517e-05,9727561534.234983,308815.95897597633,6042305660.587676,6353810322.8468485,798686.5015215445,1.0,635198.513935609,0.6365098138599443,-0.09495859656264138,869713949.647151,0.5138504057657677,-0.5023928378472847
2022-03-21,41080.71049313168,3.2314128617e-05,9682290559.214476,308496.91867079504,7906155236.914831,7975883354.810376,312874.78243762144,0.6703623352095431,474036.6481866152,0.5205381389135346,-0.3291547379489722,227429348.571867,0.28724857872470183,-0.24878646189434794
2022-03-22,42356.043586636035,1.97878565354e-05,10001377348.948463,307087.5161334517,10438370348.930643,10089321795.89582,197905.82013739136,0.38796574929334393,335971.23416200327,0.3697848395900354,-0.2423131311413418,465593079.43012047,0.17181248591401252,-0.13581862185567262
2022-03-23,42893.50667956705,5.1449304871e-06,9870748234.536058,301097.01819494314,7601600478.844104,7677921645.680401,50784.31352235306,0.09630757658748901,193377.77384217817,0.15304077092409063,-0.41475946590659896,-7342233.149981499,-0.05513703946500644,0.09532150745760792
2022-03-24,43957.60834926645,-1.05014214391e-05,11141147386.948631,323617.64949188,10058680660.754791,9770968735.503696,-116997.88402547529,-0.22111089766448777,38189.94490835144,0.5776234711071799,-0.2344861116813478,487058736.5571432,0.04067548725378145,0.08305593657521326
2022-03-25,44383.25712701017,1.26033140152e-05,11206252043.933668,307643.9033245851,14085960567.852823,13451661188.959484,141235.91344317285,-0.11572668572320388,89712.92917576214,0.5932465503586994,-0.12398065714441131,790120739.900815,0.11784640249702809,-0.008242502216584291
2022-03-26,44521.22390547208,-1.64301572495e-05,11250210790.956318,308544.33014952915,5968025170.2181425,6016994724.278396,-184842.73238543406,-0.39651236263075984,-47564.90160483596,0.8023634148937606,-0.1333094873067907,764536356.1279888,0.09084718831873669,0.07743504488290132
2022-03-27,46823.671757069,7.78826028961e-05,11675903804.542728,303785.973040772,11246527879.902548,10193480764.752176,909349.7794622645,0.5821159232999435,430892.43892871425,0.24549967355743996,0.36424683033831595,2129088133.5375328,0.3972874757318998,-0.4356764535823827
2022-03-28,47063.11400761026,4.0243819666e-05,11468409332.090132,298648.97388616955,13101311885.882368,13153750673.3261,461532.59701650677,0.6134513453426529,446212.51797261054,-0.00707353035102698,0.370551036405516,2146377463.9893465,0.32564295046571395,-0.4061788390974186
2022-03-29,47488.167076256184,4.18527208252e-05,11531342146.810638,298614.21948427055,10462143784.932016,10533632193.654562,482618.04361032805,0.65068295841971,464415.28079146927,-0.28590616412115766,0.21721070473786863,1725840502.2319784,0.19399583301214032,-0.3114382300634
2022-03-30,47098.9030284521,6.41290680039e-05,11306988884.959349,296894.5272694689,9463031281.958948,9815718590.54583,725106.6591228995,0.9172897539690308,594760.9699571844,-0.4794145790494311,0.1164393583604888,1449474360.4813938,0.18477151109336284,-0.35040497546248295
2022-03-31,45558.26359492149,3.30266108538e-05,10885532830.81684,297728.2939340957,11609047201.393332,12378324323.4742,359512.25673965167,0.6767029497967432,477136.61334841803,-0.5052668202328288,-0.2689704054083053,392485313.1494312,-0.032511425281463634,-0.09116559858439166
2022-04-01,46259.21355292148,2.02694465228e-05,10698061097.062063,289186.7300939639,14469091948.11426,14892947311.21202,216843.7773045466,0.4105037399637472,346990.1953264823,-1.0,-0.6548052162524112,-665669428.8416691,-0.414767158762888,0.26328678329558164
2022-04-02,45892.87697835152,6.57530704154e-05,10555582833.857027,289222.61597431474,9162470352.836046,9484752268.886831,694061.9813501886,0.7654510239499466,520526.08833833545,-1.0,-0.7544630633566483,-938981790.832201,-0.3296706798022339,0.1515508674889947
2022-04-03,46440.88788145864,9.22724571114e-05,10683384619.116608,289109.2954871289,8737123716.903353,8797531589.600002,985782.1490720276,1.0,753154.1187051815,-1.0,-1.0,-2052436778.679222,-0.3333333333333333,0.148669077445424
2022-04-04,46617.08557999999,9.49377290923e-05,10891200486.44101,292697.1518774696,11136565288.638632,11354333466.03552,1033985.8412716626,1.0,893569.979988422,-0.9114934607421269,-1.0,-2217766168.6323795,-0.30383115358070895,0.13278617095986567
2022-04-05,45581.29363685984,5.68559274084e-05,10933734019.564692,300278.2469003382,10365900200.291883,10942764224.03538,621647.5877191236,0.7800307520005043,757608.7838537728,-0.6327532714086666,-1.0,-2723141783.65333,-0.28424083980272075,0.17639827040637757
2022-04-06,43200.531454831995,6.96110183542e-05,10583491699.463902,316455.48736391985,14524907213.704956,15469075851.532616,736727.634942905,0.763139128677552,747168.2093983389,0.05671282530622834,-1.0,-3314623112.894108,-0.06004934867207323,0.059860581541096636
2022-04-07,43526.58280559332,9.1783907517e-06,10632825547.463087,348274.95619197807,8295030234.013781,8373653945.033154,97592.22766927468,0.23767030271205947,422380.2185338068,1.0,-0.8078120014078423,-2623969701.832613,0.14328610043473908,0.03836609648944589
2022-04-08,42307.70715376531,5.07553986866e-05,10519983535.249693,349735.42259100836,11441725764.54704,11842237213.379507,533945.9585080659,0.32792043518493386,478163.0885209363,1.0,-0.8013160946475201,-2600625787.567318,0.17553478017913793,-0.002615370978418907
2022-04-09,42772.67059905884,-2.750976751e-06,10696320158.671295,347992.3667119705,4385208467.669269,4329094518.619724,-29425.328077757364,-0.0826887881330669,224368.88022158947,1.0,-0.6960199463559926,-2222229922.4669886,0.07376375517031349,0.1305874579385109
2022-04-10,42268.733034196666,1.54677085126e-05,10737640535.834593,348596.7401072496,6608180601.665234,6671563941.841076,166086.69392136755,-0.12983565450635814,195227.7870714785,1.0,-0.6968479291481477,-2225205389.9461813,0.05777213878183137,0.15098320434702095
2022-04-11,39506.75336961831,-3.36256807873e-05,10099908943.194408,341893.23331534467,14980245324.19351,16129074358.3504,-339616.3141046516,-0.5624931261873425,-72194.26351658656,0.9122826505351851,-0.9559340637596975,-3156266246.7061834,-0.20204817980395162,0.4531997437109294
2022-04-12,40168.556330824256,-5.02175446228e-05,10218794632.962193,335710.82274174865,12315926994.457355,12305868677.591871,-513162.77547200804,-1.0,-292678.51949429733,0.7749097248718677,-0.7926112912024776,-2569343906.0972033,-0.3392338554435366,0.599590628979652
2022-04-13,41161.49873770926,1.83074125269e-05,10072600861.386965,321812.91725176736,11096537002.039345,10760385845.42495,184403.25918821944,-0.5978230708906649,-54137.63015303895,0.4753242562185229,-0.43633693577207755,-1289024111.6551485,-0.1862785834814065,0.3414742023003612
2022-04-14,39919.97210059123,-3.46340316993e-05,10207678784.356537,332430.09061890846,8503397936.333483,9000721615.368109,-353533.07059367636,-0.8502115380383098,-203835.35037335765,0.3694760337693861,-0.5528484994227594,-1707724079.6704016,-0.3445280012305611,0.5139102850183166
2022-04-15,40546.2846225431,3.36576461244e-05,10130416504.72289,321747.58461633336,6421357152.709428,6069817089.2853155,340965.9738087442,-0.3909474593737885,68565.31171769329,0.21329283093489604,-0.3435752624215045,-955672567.4138231,-0.17374329695346566,0.2638074239705064
2022-04-16,40424.48329332248,2.34976893157e-05,10143434812.560234,323545.9352482162,4173925801.878461,4267651621.5095057,238347.27981959606,-0.24782233156461653,153456.29576864466,0.23267718138599336,-0.3852711474935472,-1105512336.0944123,-0.13347209922405678,0.2158702574958129
2022-04-17,39722.81541401445,-3.47195007583e-05,10238131602.9021,331283.85956686246,5271307998.699701,5490890342.415431,-355462.81795053463,-0.6768379332206783,-101003.26109094499,0.21985622715682762,-0.42873661568877686,-1261711339.6342998,-0.2952394405842092,0.41795180179354463
2022-04-18,40830.99198417304,4.56940042266e-05,9990618014.317106,314016.2157924439,12219242796.868126,11927696061.70825,456511.34177255194,-0.2068566408467708,177754.04034080348,0.13337843924229498,-0.027923513354035978,178664429.68246698,-0.033800571652837265,0.07514278660953555
2022-04-19,41502.28247948957,4.02379474621e-05,10220531638.5305,313826.5531668999,7294564997.916828,6949366542.683855,411253.21510592115,-0.010018309867268371,294503.6277233623,0.024664098815120106,0.0653358717574517,513804568.04995584,0.02666055356843448,-0.025961462125348223
2022-04-20,41374.37820120313,1.39786950386e-05,10100210737.46544,310919.82736134715,8818439298.541916,8815566046.284208,141187.7657246226,-0.1392626141303256,217845.69672399244,-0.2031139956293947,-0.027405309835868863,180526663.6932683,-0.12326063986519638,0.10655083454945813
2022-04-21,40527.36408353853,1.01959571751e-05,10076908653.53213,314332.9054866088,13372255730.68851,13305308373.647806,102743.72908880819,-0.23629284656929272,160294.71290640032,-0.1995717219608455,0.12961428834459254,744797699.768599,-0.10208342672851523,0.08521368812217944
2022-04-22,39740.3198538771,-1.6533706966e-05,10434635744.890484,327211.19249734236,9921394694.562237,10424923119.785467,-172523.2097029684,-0.5168562552939392,-6114.248398284035,-0.049860328325866954,-0.10832546386742081,-110270788.87874365,-0.22501401582907565,0.2717310735483709
2022-04-23,39486.728711324504,-0.000127596447828,10460527587.717188,330747.1672636934,3801648538.8647966,4062556625.579096,-1334726.162599511,-1.0,-670420.2054988975,0.17191469418843464,-0.1548472428034685,-277453055.961998,-0.32764418287167796,0.45596064507740763
2022-04-24,39485.89575200251,-2.16375387244e-05,10299810349.667656,325926.92015856446,5724129551.069502,5821288680.54855,-222862.5452949098,-0.7138360174143072,-446641.3753969036,0.30159738876915454,-0.12078055733064186,-155029841.72531605,-0.17767306199193153,0.29742611371742766
2022-04-25,40480.77421078146,7.530916412e-05,10302793100.196878,318034.1929004513,15150992278.165451,14971756874.654818,775894.7364771303,0.06784159362076925,164626.68054011336,0.19894976673623788,-0.15203341108215407,-267341173.37455845,0.03825264975828435,-0.0045453335123502026
2022-04-26,38069.26542510226,-3.29102997937e-05,10342334964.352928,338690.5979661381,13809919979.65408,14696920292.602652,-340369.34424372046,-0.25504791647323666,-87871.33185180355,0.28779953334900266,-0.4949171373212874,-1499539941.5561037,-0.15405517348184047,0.25235097990195055
2022-04-27,39240.46981342193,-5.8607543499e-06,10093892399.4956,322749.0728065304,12375668530.653296,12136383332.166204,-59157.823787766385,-0.23668878076351318,-73514.57781978497,0.2522543128849608,-0.42913082820964465,-1263127995.3267202,-0.1378550986960657,0.2249371905548938
2022-04-28,39755.26913245701,8.54603063268e-05,9979562828.615383,315244.6693871034,13271720231.566751,12626791851.21494,852856.4963410173,0.3556238071010691,389670.95926061616,0.2210526164887805,-0.26829615438434085,-685146972.0156126,0.10279342306850292,-0.08510091665571562
2022-04-29,38600.15334653246,-2.22387251084e-05,10024729922.156984,322973.02164547774,9457444508.34035,9945068578.05668,-222937.2130248013,-0.03607185567864102,83366.87311790742,0.0452465900851986,-0.2638704522813552,-669242616.5087137,-0.08489857262493254,0.11143197929584803
2022-04-30,37716.88447570866,2.99629376e-05,9946967185.375694,329647.92549441825,5393551790.976815,5846580017.743849,298040.35708465957,0.1011882665131505,190703.6151012835,0.12241242361176874,-0.3173316885753036,-861362756.5614481,-0.031243666150128118,0.06026809068358241
2022-05-01,38480.583526462186,6.74908774702e-05,9992356110.465055,324245.3328979311,7189124364.27688,7042040719.861079,674392.8818900012,0.4104544443172051,432548.2484956424,0.22308767115323214,-0.24936629647899444,-617119982.6665993,0.12805860633048094,-0.11628064601986976
2022-05-02,38531.468718772856,9.96249205316e-05,9860317380.589289,320454.627012562,10733927736.604378,10336735763.003988,982333.3354575621,0.7619816419067562,707440.7919766023,0.1949186364180826,-0.18871556151602487,-399163412.57684326,0.25606157226960463,-0.28480832748943397
2022-05-03,37751.4458161084,6.67281408153e-05,10621912346.550695,348705.9890036067,7057214724.16774,7419212629.894643,708780.4627884085,0.7628382142971954,708110.6273825055,0.3962356051513618,-0.04262323751675401,125838994.64482594,0.37215019397726773,-0.3789891253696742
2022-05-04,39693.11146084015,0.0001065679904634,10337857041.475498,325927.707462291,13279471702.206783,12652975147.089945,1101684.6506079535,1.0,904897.6389952295,0.37608064588662593,0.06512599599307567,513050351.2745733,0.4804022139599005,-0.5188718155712247
2022-05-05,36566.416494445504,-5.39387889703e-05,10078307331.02184,345811.1709076637,15890530293.483383,17392823345.461727,-543611.6923058144,0.08049709691049967,180642.97334470757,0.6219011866620099,-0.5323809199279916,-1634171081.055583,0.056672454548172636,0.06435867090798131
