t,price_usd_close,investor_capitalization,current,liveliness,realized_profit_lth_account_based,realized_loss_lth_account_based,profit_relative,supplyinprofit_percentile_maxmin,aviv_percentile_maxmin,lthrealized_plratio_logpercentile_maxmin,aggregate_indicator_equalweight,aggregate_indicator_PCA
2015-10-31,312.10899213735587,2728119597.933179,4607193114.498703,0.4754065792533208,3047371.9485567836,719825.579434922,0.6707725198521485,,,,,0.010291165248782708
2015-11-01,328.4881524558023,2733714670.071098,4858525305.689229,0.4757596143836242,2953619.6515597356,213836.99097189945,0.7113269485256628,,,,,0.010291165248782708
2015-11-02,362.95298972072,2747334788.7293777,5369668009.842808,0.4757164744743234,336326.341615024,311041.2255745281,0.7401379026365903,,,,,0.010291165248782708
2015-11-03,403.60760015527967,2777538095.4209404,5972692143.323419,0.4765567216178167,2076681.058583337,530600.6590214128,0.7662668899613757,,,,,0.010291165248782708
2015-11-04,408.40316317328046,2834664993.839097,6042392079.200776,0.4773968750639182,3797537.522966198,779533.6510328217,0.7433432913990938,,,,,0.010291165248782708
2015-11-05,385.71264935145183,2847363334.353399,5710780410.390401,0.477707444976655,2599904.01957034,343675.42558923375,0.7097414084907822,,,,,0.010291165248782708
2015-11-06,374.44139240597144,2844945039.9836626,5545257899.295242,0.4776507082017205,819275.2018711962,421987.8001623191,0.6991646215392824,,,,,0.010291165248782708
2015-11-07,385.76265790586126,2854016359.5613947,5730781014.3186865,0.4786255308389191,2085060.9783463692,495136.1902366218,0.7197430465472069,,,,,0.010291165248782708
2015-11-08,372.86695374186934,2854258542.0590553,5510244210.504246,0.4786183275978494,4353485.424717581,395460.8434749638,0.6838035747078777,,,,,0.010291165248782708
2015-11-09,378.95059536527606,2858789581.0636454,5642031199.226125,0.4791749456455645,369774.8013261733,903679.6576790772,0.7105449363515802,,,,,0.010291165248782708
2015-11-10,335.79636717053035,2847375998.1896486,4968146095.469531,0.4794560301340939,947558.2292152978,3323989.448427152,0.6339346323223154,,,,,0.010291165248782708
2015-11-11,310.2309524422893,2831882912.8833847,4568457471.553375,0.4795146748365911,585415.4162316937,1065017.8341724311,0.6034306281568944,,,,,0.010291165248782708
2015-11-12,338.6393034805578,2830859937.168777,5021210993.3787985,0.4793742897957765,167787.93887016524,137168.9190039021,0.6666166333220797,,,,,0.010291165248782708
2015-11-13,337.0562129246183,2833106801.830469,4982024414.004945,0.4798075067107276,1240815.2680274344,542110.7456760373,0.6648067404956013,,,,,0.010291165248782708
2015-11-14,333.439122539814,2833382285.9033957,4941497786.774139,0.4797492821755839,180425.37800415265,262947.9151236439,0.6504126210106536,,,,,0.010291165248782708
2015-11-15,320.3207315551851,2831585035.35832,4754789624.564496,0.4795587704443706,181840.39316494716,448516.04758380016,0.6182303420777528,,,,,0.010291165248782708
2015-11-16,331.7085679802535,2829345136.420341,4922283813.514566,0.4793693753607705,264691.4899216829,131147.1556664168,0.6557133491554942,,,,,0.010291165248782708
2015-11-17,336.27064502172516,2836759560.7499623,4994254563.614978,0.4794876660544391,780013.2952047271,577813.5743701344,0.6692637747330884,,,,,0.010291165248782708
2015-11-18,334.72243230786967,2837408191.809169,4972540992.301836,0.4793036940866528,250089.78910114625,219965.7476344604,0.6547016848034029,,,,,0.010291165248782708
2015-11-19,326.57191468523297,2836626624.176332,4852569571.518659,0.47926597239369,391860.64715077553,673452.0663380813,0.6158478205238707,,,,,0.010291165248782708
2015-11-20,321.82747201497375,2834499130.3113527,4785802872.482575,0.4790941628564802,153663.59942930157,441857.410923797,0.6181217291235467,,,,,0.010291165248782708
2015-11-21,326.3387576784565,2834518773.2584114,4851887102.697212,0.4788704476566994,195852.0732014273,92942.05475091228,0.6277492450399893,,,,,0.010291165248782708
2015-11-22,323.80777196175893,2835400375.2509155,4815649692.135992,0.4787955989219116,1633904.9480818722,134653.92827735603,0.6202265432196644,,,,,0.010291165248782708
2015-11-23,323.11211587743236,2834823296.2053957,4804621938.003615,0.4785748881270019,133746.9193537245,259832.34009286293,0.6142093202992497,,,,,0.010291165248782708
2015-11-24,320.2786544058803,2834040377.9183645,4765719090.55857,0.4784281445054981,151772.6956082791,123591.83319138813,0.6050720211970174,,,,,0.010291165248782708
2015-11-25,328.95709929189985,2834151997.257304,4896080660.328962,0.4782431228016263,342490.23490760074,135347.85589712206,0.649789086442443,,,,,0.010291165248782708
2015-11-26,352.9815835414223,2839887590.346418,5255195040.708162,0.4780720207684762,362987.5282680641,171081.03111913794,0.6954054874503783,,,,,0.010291165248782708
2015-11-27,357.7679405226297,2844547151.0054436,5332438990.359218,0.4782200712416087,506580.2334225826,707870.3811391286,0.6980107688833972,,,,,0.010291165248782708
2015-11-28,356.5316287061623,2845973597.132253,5310606280.105653,0.4780224186102951,512103.3168498231,156752.340265259,0.6975115459946699,,,,,0.010291165248782708
2015-11-29,371.5606233970883,2848817558.201696,5496062981.770581,0.4778003200110904,152977.5899707284,66353.48262813363,0.7232280266162806,,,,,0.010291165248782708
2015-11-30,376.9796965739912,2858818537.4506083,5617416591.145997,0.4777036629635833,541144.3970585965,738910.3292748132,0.7285557274484377,,,,,0.010291165248782708
2015-12-01,362.9135153696589,2860755943.8854737,5406821556.993932,0.4776019346782764,492542.932073068,120360.31763578884,0.6871159856933032,,,,,0.010291165248782708
2015-12-02,359.36565308034005,2860481690.9497347,5354125019.713626,0.4776410855505507,386158.9298390278,382472.42232357006,0.6820439264162085,,,,,0.010291165248782708
2015-12-03,361.4880907867144,2862044049.5195055,5387222275.794354,0.4775781529296425,614517.3691198205,220681.91875878995,0.6811599813279869,,,,,0.010291165248782708
2015-12-04,363.6694300330024,2863592872.5190187,5427993385.610816,0.4775222364254222,945329.8949983916,120434.29328470098,0.7030147911158642,,,,,0.010291165248782708
2015-12-05,387.8975263902973,2868767065.247449,5782285359.795406,0.4774500659320909,308654.0133685176,232236.7939172193,0.7556580474566299,,,,,0.010291165248782708
2015-12-06,387.6737772689671,2877908264.235446,5786763752.539849,0.477604057395747,551397.0525485651,411801.9182252028,0.7415933801584869,,,,,0.010291165248782708
2015-12-07,394.815817880082,2884795724.2649193,5894823153.836306,0.4775421685287292,638452.9381724164,210379.61332358397,0.7566903118596812,,,,,0.010291165248782708
2015-12-08,416.94368780430784,2890912481.36839,6227028878.311231,0.4773419401920209,464953.6447241086,110364.85833142762,0.7782559793955167,,,,,0.010291165248782708
2015-12-09,417.5696303375327,2909278483.5697227,6238131084.812069,0.4778397857157875,6241184.050918869,185925.7730201095,0.775160735249188,,,,,0.010291165248782708
2015-12-10,415.39939616850705,2915524216.9644885,6207952809.89655,0.4776423266300698,686691.1919289975,131085.3335645156,0.7618132031722553,,,,,0.010291165248782708
2015-12-11,453.1305854150825,2929179042.708303,6773640591.722218,0.4777240884973781,2057218.6886869967,346653.5742615266,0.7972785866165286,,,,,0.010291165248782708
2015-12-12,436.7529864638787,2934118293.389814,6516791567.433481,0.4776402051761934,593135.6743668595,162115.5130997774,0.7787069925074397,,,,,0.010291165248782708
2015-12-13,433.3545154611923,2939113903.908537,6489986519.77064,0.4776236543860886,1227410.3349766114,264940.0179248422,0.7665538367492416,,,,,0.010291165248782708
2015-12-14,443.8590702689776,2953258762.7877464,6640582120.434536,0.478289020659904,5570345.510187552,152015.85846789036,0.7802368856385499,,,,,0.010291165248782708
2015-12-15,463.9822589592027,2966933273.9763956,6943768163.133446,0.4782281236498253,727134.911032311,125398.49428022228,0.8010832924049616,,,,,0.010291165248782708
2015-12-16,454.06528884560765,2972439560.9058905,6797205172.383643,0.4780998764880909,881887.0427512256,97613.15363413397,0.7741060209511161,,,,,0.010291165248782708
2015-12-17,455.8338169637597,2978348972.6884117,6829902548.611936,0.4779693128279754,571484.4708172504,100606.17296327364,0.7833167232189007,,,,,0.010291165248782708
2015-12-18,463.12910763070374,2983951846.4411125,6936638847.197237,0.477785675273234,1367316.5677024005,129596.40304067438,0.7986887219600414,,,,,0.010291165248782708
2015-12-19,461.44159724790654,2993351302.127972,6913174871.851439,0.4780920595955821,718528.9578290908,63117.44413278979,0.7878503354286192,,,,,0.010291165248782708
2015-12-20,442.29881918198953,2994675261.5944223,6626303883.382708,0.4778874359577997,593910.0715397907,47408.49570469299,0.7412739504992226,,,,,0.010291165248782708
2015-12-21,437.2047325783519,2994477334.4899845,6554492787.492026,0.4778502509110202,562348.1686569809,92588.00663049672,0.7382941188678526,,,,,0.010291165248782708
2015-12-22,434.6732117942569,2996692257.2499456,6517181433.732958,0.4777839092812929,608593.0123479995,84992.9300636415,0.7246633189005817,,,,,0.010291165248782708
2015-12-23,442.4148208988462,3000836734.1411695,6636863911.48978,0.4777333071561063,464641.1094429952,262992.8950085608,0.7580824368876207,,,,,0.010291165248782708
2015-12-24,455.74013016062173,3008943577.521048,6834670396.708123,0.477770639691245,1461404.5054825605,513954.26844736544,0.7743688030214634,,,,,0.010291165248782708
2015-12-25,455.85591512491953,3016064423.532932,6835271544.7926655,0.4779960831816889,212761.88823311817,42286.01554834505,0.7744596045948277,,,,,0.010291165248782708
2015-12-26,418.47369385302943,3012365228.0441523,6280867403.575877,0.4778042199448544,692850.6454956435,59424.26379634899,0.7028232287093412,,,,,0.010291165248782708
2015-12-27,422.2507205514291,3011272886.511848,6339720793.718043,0.4775181494977775,457548.4980072767,566507.1895191245,0.712440074728853,,,,,0.010291165248782708
2015-12-28,421.6523204183636,3011019593.634507,6329754717.474415,0.4773728847965411,638842.5401993964,113887.5577741618,0.7087493622343006,,,,,0.010291165248782708
2015-12-29,432.94242916990527,3011553455.055652,6503602638.174779,0.4771723009826661,936057.2972822874,151653.45146719192,0.7352882664319437,,,,,0.010291165248782708
2015-12-30,426.97325638352305,3012453111.1245503,6429755833.33122,0.4769612309043,465997.87344892183,362371.0101889174,0.7218969095756737,,,,,0.010291165248782708
2015-12-31,430.21143265315385,3015648446.3831816,6458158638.656762,0.4768374774352277,415515.4549779473,201179.99166323408,0.7274973265696796,,,,,0.010291165248782708
2016-01-01,434.8839824640039,3017511271.7024927,6538278984.494471,0.4766339982336847,250274.29868895916,64726.021391422735,0.7417484175753615,,,,,0.010291165248782708
2016-01-02,434.9224203390912,3018205182.1028013,6539728284.346537,0.4764148242168546,234181.19843358593,68955.52798650693,0.7416875246808173,,,,,0.010291165248782708
2016-01-03,430.9997978270536,3020227277.559932,6485296392.732127,0.4762832613743988,374795.5879340037,157626.8665857875,0.7283559480623857,,,,,0.010291165248782708
2016-01-04,433.90199131687206,3022653241.6331325,6527313669.752147,0.4760656638425705,763255.7374347354,291460.80590323964,0.7361269330444558,,,,,0.010291165248782708
2016-01-05,433.1665986957625,3024493138.441924,6518557289.000115,0.4759630401198076,1308489.592976333,119700.56475324776,0.7360078426147071,,,,,0.010291165248782708
2016-01-06,429.9253492492494,3026074927.093045,6471296461.4574375,0.4758490693575997,868603.7428716667,136698.97603987146,0.7082694472721678,,,,,0.010291165248782708
2016-01-07,458.7099236879629,3042269118.00138,6919081492.40126,0.4775599372093004,10239633.723288108,158159.61048495115,0.8016063657194594,,,,,0.010291165248782708
2016-01-08,454.0532833086,3047539728.720405,6827037774.519352,0.4777723686429752,4195793.861731939,199762.2248673708,0.7650693242831941,,,,,0.010291165248782708
2016-01-09,449.69718279879146,3049137163.5929203,6777424669.35108,0.4775663260493376,348626.4700735667,205654.34808212044,0.7525716943867486,,,,,0.010291165248782708
2016-01-10,448.9536352689756,3056899224.7811775,6764963484.034327,0.477717394038303,2185281.282129244,92538.90948650776,0.7571238262062087,,,,,0.010291165248782708
2016-01-11,448.6952497818272,3062018969.26186,6762977011.444834,0.477652304322801,2062652.7899167072,264131.5880747653,0.7598646354014418,,,,,0.010291165248782708
2016-01-12,435.48555090765376,3065527355.5678997,6629550451.044777,0.4774914848152907,465430.9647657266,97860.14993338348,0.7205643354692466,,,,,0.010291165248782708
2016-01-13,432.6577823362845,3062994649.432233,6525410669.613405,0.4777177078138866,1298391.5670893353,71144.37445177259,0.7110751521005381,,,,,0.010291165248782708
2016-01-14,430.0250259843386,3062874811.5326166,6486417852.307092,0.4775541411787992,645322.3377423689,34578.37573215823,0.6912109194874545,,,,,0.010291165248782708
2016-01-15,362.4305504507852,3053737618.617529,5467940714.878449,0.4780450151263816,1838407.6988354293,1640195.8746095416,0.5902201126527837,,,,,0.010291165248782708
2016-01-16,388.1881730585918,3047565009.974835,5857920552.805757,0.4781121741998224,970040.4306373904,2215050.5685264235,0.6516810198969627,,,,,0.010291165248782708
2016-01-17,379.148748639874,3047700987.8451185,5722943175.279274,0.4779585603643147,487941.3955788312,89084.23592279875,0.6310072030029836,,,,,0.010291165248782708
2016-01-18,384.928918248786,3044019833.191684,5811854970.017172,0.4777839469575654,326632.346521293,169637.54481952995,0.6538706253381802,,,,,0.010291165248782708
2016-01-19,376.7663108392438,3043123320.423662,5689864469.202279,0.4778683983645316,1065017.6346506155,279394.19452156854,0.6213556780474845,,,,,0.010291165248782708
2016-01-20,419.225250171751,3047422663.332828,6337673977.050895,0.4778176993655327,595883.4608648701,179905.41796145722,0.7037898116759976,,,,,0.010291165248782708
2016-01-21,409.26809902414743,3050243157.127405,6183658229.674815,0.4778599622212373,1526057.8526013747,129140.32562238676,0.6815921536222964,,,,,0.010291165248782708
2016-01-22,383.2949288145387,3029897061.2031913,5792914415.543146,0.4793188847902926,1390042.4689575387,91538.8961235823,0.6390832691541217,,,,,0.010291165248782708
2016-01-23,386.9158595464536,3028711982.3906965,5831973217.8692255,0.4800645989447474,1376586.9668068085,271893.5483658732,0.6448485540619322,,,,,0.010291165248782708
2016-01-24,402.8010750231029,3031880990.809917,6091244379.1014805,0.4799690112391813,641105.9681580401,162930.2390565489,0.6802479582350298,,,,,0.010291165248782708
2016-01-25,391.1212623042642,3034076236.971681,5927913969.48592,0.4803245658036826,1751808.3401868846,189097.21075524917,0.6542281200729722,,,,,0.010291165248782708
2016-01-26,391.6668140869515,3034702219.93525,5937335975.63314,0.4804477689329497,944750.357505144,303391.49626321177,0.6501141423253434,,,,,0.010291165248782708
2016-01-27,394.4466804448489,3035350301.5628586,5969611206.410159,0.4804057957725214,627018.583314625,124005.35715969684,0.6623690320640253,,,,,0.010291165248782708
2016-01-28,379.75057770315664,3030258172.6602335,5748584422.576867,0.4805346381490104,701459.8655004785,938352.4294119516,0.6095164301084322,,,,,0.010291165248782708
2016-01-29,378.6405195412309,3023052670.7480774,5733380351.648356,0.4804537749649447,371798.68835141417,148392.29835411592,0.6223441253837041,,,,,0.010291165248782708
2016-01-30,377.3488875787101,3024591656.336403,5715586547.402158,0.4804743283784846,1333720.3044581264,137601.71141417327,0.6099294375980739,,,,,0.010291165248782708
2016-01-31,367.9508595508954,3024295018.6820364,5574902509.750884,0.4803171650807816,264078.943524887,106566.19580964246,0.5769270911332396,,,,,0.010291165248782708
2016-02-01,371.37052319412066,3013771811.625022,5619989710.233168,0.4805903144339234,702900.3568059257,4784681.073715308,0.5885094981253607,,,,,0.010291165248782708
2016-02-02,372.9622692614402,3011789458.032433,5654010958.083195,0.4804067751111712,319767.631196807,151234.00736585696,0.5976684930459174,,,,,0.010291165248782708
2016-02-03,368.53490319794935,3008521486.4072466,5588542434.242898,0.480208576800501,221172.2225699934,263776.33354607265,0.5787883030126859,,,,,0.010291165248782708
2016-02-04,388.0950286680333,3010947264.2022467,5889350112.282239,0.4801883280058193,727189.1863630393,254733.0786224708,0.6824249014295131,,,,,0.010291165248782708
2016-02-05,383.9341258581022,3011496956.209428,5825476568.17022,0.4800741753209505,294574.1224672862,368296.4509991388,0.6522231560171374,,,,,0.010291165248782708
2016-02-06,375.2273870475876,3008597627.987644,5695244357.579776,0.4798970411250353,716044.6705956756,153195.703380608,0.61269153241295,,,,,0.010291165248782708
2016-02-07,376.42862922366214,3008635646.355007,5715133235.202199,0.4797434416710012,641943.9466196822,213589.69118518685,0.6228488442375077,,,,,0.010291165248782708
2016-02-08,371.21694243336185,3006813968.9707594,5636276885.865636,0.4796087438407739,185726.81319604052,202487.80459686244,0.5819008612763749,,,,,0.010291165248782708
2016-02-09,372.7623707800957,3003538254.475658,5669083276.584394,0.4795644043635434,318352.9793865601,1306688.5517396575,0.6072899346096562,,,,,0.010291165248782708
2016-02-10,378.95173421310903,3004994433.1793528,5749582636.668251,0.4795309923081248,899173.7909293019,652475.7011245618,0.648560016645406,,,,,0.010291165248782708
2016-02-11,378.14838162107424,3005187614.3542514,5747834163.29802,0.4796618040822092,1692626.7011241824,362526.79681400413,0.654646368762915,,,,,0.010291165248782708
2016-02-12,382.39209701651856,3006416587.722375,5813809065.104378,0.4795507157298201,462565.8220398186,202428.16912109364,0.6753633248410611,,,,,0.010291165248782708
2016-02-13,390.65036662988143,3008303634.4946775,5915995425.502863,0.479441418808072,333327.34290468175,288158.4534340917,0.6975571178065115,,,,,0.010291165248782708
2016-02-14,406.5740594276338,3012541572.1504745,6181628081.654953,0.4792897481332098,503038.8797638736,130564.3745475946,0.7395466508583781,,,,,0.010291165248782708
2016-02-15,398.8081586422428,3015264375.2440205,6068423460.777245,0.479568078754929,2043035.008551105,2424631.605061655,0.7075524079786047,,,,,0.010291165248782708
2016-02-16,407.238241647739,3021350333.6470904,6190614743.856208,0.4797576284796079,1449478.883475117,706445.7914016481,0.7370811395563276,,,,,0.010291165248782708
2016-02-17,414.8979246844353,3031152667.3452005,6315976504.023379,0.4798300132145464,2397113.5262566274,258814.42356739953,0.7339082385661297,,,,,0.010291165248782708
2016-02-18,421.16569563372616,3034548137.7588305,6414862848.914995,0.4796397465132459,448261.35649078136,234072.4236312428,0.7558766058508648,,,,,0.010291165248782708
2016-02-19,420.44353590336175,3040453563.909505,6403697630.1732435,0.4797825279035663,1729348.6534804823,261818.47252042656,0.7534695542417943,,,,,0.010291165248782708
2016-02-20,434.6179274199626,3046793264.682748,6621214979.525876,0.4797397132674066,1057715.6339430176,126883.36404070666,0.7700996045893814,,,,,0.010291165248782708
2016-02-21,438.4724307298427,3050252543.294897,6677121632.839541,0.4796834379899487,488509.0451983447,134586.362174823,0.7733708951610025,,,,,0.010291165248782708
2016-02-22,437.4889589178774,3054289122.596451,6667742887.043439,0.4796954274875101,1249174.043864414,79457.44792707196,0.7675042810334333,,,,,0.010291165248782708
2016-02-23,419.61022318481594,3053680096.2476883,6396892598.195791,0.4796351867969761,574088.6073973655,145243.0897419392,0.7227765722730735,,,,,0.010291165248782708
2016-02-24,423.851263269437,3056173277.9990444,6462583044.14507,0.4798240553684424,935771.7807102348,150800.87591931646,0.7443708270396112,,,,,0.010291165248782708
2016-02-25,423.5093989250703,3057813232.3255024,6459294117.114877,0.479936341205087,701193.7648257632,269282.1456107141,0.7416250994627791,,,,,0.010291165248782708
2016-02-26,430.6719637219394,3059567386.167714,6549239687.03406,0.4798976359094631,824837.3503524406,153046.64790732597,0.7590526489895594,,,,,0.010291165248782708
2016-02-27,432.1432341275273,3062035408.6047745,6605244648.936405,0.4797723132101816,281985.2556587078,312488.46127080667,0.7676317357043847,,,,,0.010291165248782708
2016-02-28,431.5065287388273,3066155103.229021,6585518789.284333,0.4799689462606126,2244885.248018567,782389.1359768441,0.7504987642309989,,,,,0.010291165248782708
2016-02-29,436.4222492894298,3075800495.6060686,6658433862.287197,0.4802756116823832,3139230.107273728,160579.0505949495,0.7680811605180988,,,,,0.010291165248782708
2016-03-01,433.2277035606563,3084991334.2414255,6606698612.422663,0.4816619603943755,9193422.293619644,503076.2501718151,0.7456133969776138,,,,,0.010291165248782708
2016-03-02,420.12615262177826,3087020048.0068426,6416361878.446793,0.4817823472969808,2214043.65033138,160742.48653348326,0.6889415551885921,,,,,0.010291165248782708
2016-03-03,419.31158198959054,3087767081.2124662,6403885044.0323715,0.482161789243923,977510.736762627,1456711.355862309,0.6881696117416396,,,,,0.010291165248782708
2016-03-04,407.2361243772178,3088042901.2423077,6250094138.3659935,0.4822698970041659,1008260.8409356802,565989.1967529411,0.6567244214047163,,,,,0.010291165248782708
2016-03-05,398.50243239160943,3086876812.357433,6080304865.939276,0.4832514609888094,4218252.090338464,742337.4205065263,0.6356902471183732,,,,,0.010291165248782708
2016-03-06,404.6277893211019,3087671786.064329,6185611698.946792,0.4833461730909721,1239895.805234809,378717.87195818545,0.6590916104052282,,,,,0.010291165248782708
2016-03-07,412.8005827105356,3089331175.8619404,6354363443.364968,0.4836733085616558,1685111.813038013,294819.75030948344,0.7004397180088174,,,,,0.010291165248782708
2016-03-08,411.4093473295935,3089751860.59081,6290463079.51539,0.4838003696700897,919509.3144516108,838942.8388662665,0.6854107471504376,,,,,0.010291165248782708
2016-03-09,412.5996495317309,3087589516.1070385,6312172160.781093,0.4840218743402474,767369.8489261848,988475.653482651,0.6963535246983928,,,,,0.010291165248782708
2016-03-10,415.96573582904114,3089430831.601831,6372180041.655441,0.4842830551819624,798729.0247766833,783660.0882622194,0.7153242048912959,,,,,0.010291165248782708
2016-03-11,419.6453164974559,3091506996.798927,6411396525.950573,0.4842743508018116,1104840.0948874552,546255.6981758532,0.7135277427257899,,,,,0.010291165248782708
2016-03-12,410.139940852359,3091739135.9662275,6285826998.686452,0.484262068929704,1303268.996962772,181725.10393291424,0.6677756210018577,,,,,0.010291165248782708
2016-03-13,412.61530446772593,3092841685.3159437,6318518364.948638,0.4843603382998503,1040095.5467266964,330761.25881403754,0.6832870997163463,,,,,0.010291165248782708
2016-03-14,415.05435298344673,3094388855.7160625,6350942788.279749,0.4845189143214087,625696.5565068864,368447.22063231136,0.7039724673597385,,,,,0.010291165248782708
2016-03-15,415.4742785335744,3095740645.5600195,6365549892.534498,0.4845717812637503,1275579.6350425167,594545.868843752,0.70643401258099,,,,,0.010291165248782708
2016-03-16,416.2381856412929,3097423048.3134127,6378052101.504822,0.4846061903908766,1343649.1306307565,354132.3319457223,0.7157384319497746,,,,,0.010291165248782708
2016-03-17,418.5086720041087,3099801903.4132323,6415105910.994042,0.484643644673684,719501.3782067017,334400.35583082744,0.7202579648671119,,,,,0.010291165248782708
2016-03-18,409.2494736684257,3099655023.4555674,6284587421.279694,0.4846629110561186,1291919.5436798348,99859.99289539031,0.6546177868315451,,,,,0.010291165248782708
2016-03-19,409.6114015305549,3098873264.104782,6289270278.88223,0.4846022855178421,398519.62737414,836642.4481956377,0.6642081248642742,,,,,0.010291165248782708
2016-03-20,411.6682983310386,3098877257.07656,6318481282.088848,0.4844720540025488,423439.3881818842,448495.24671180017,0.6726544849630431,,,,,0.010291165248782708
2016-03-21,411.7585748667672,3100708740.0267425,6313274390.848063,0.4847845604565837,2306488.0028743683,255965.78820866943,0.6772474716442691,,,,,0.010291165248782708
2016-03-22,416.54761875463345,3104103034.8113165,6392387578.038221,0.4848886217300885,302674.26944372087,236836.6431718224,0.7187329005587401,,,,,0.010291165248782708
2016-03-23,417.53883195340177,3105297216.093329,6409154181.729114,0.4847389187259207,636511.9440370013,63943.761991275154,0.7236141821928972,,,,,0.010291165248782708
2016-03-24,412.6839146718869,3106709658.2829614,6336148592.590803,0.4846760121984717,972659.69430374,105445.30746771644,0.6646805245846644,,,,,0.010291165248782708
2016-03-25,416.3595573150922,3109306735.5338426,6394102338.705465,0.4847666219770705,1406329.413936715,33420.628015084905,0.7167179313932437,,,,,0.010291165248782708
2016-03-26,416.92298328256874,3111299733.158165,6401201850.744753,0.484751982331039,814952.0384710223,70218.69538921138,0.7231087166980882,,,,,0.010291165248782708
2016-03-27,425.01140597187987,3113418831.402336,6529346331.201531,0.4846340362517322,391064.0784968732,32478.22464323332,0.7632443622476264,,,,,0.010291165248782708
2016-03-28,422.6782895074445,3116548136.6419573,6496043217.438413,0.4846025756824104,1392020.444666918,174108.47766638474,0.7521319444590039,,,,,0.010291165248782708
2016-03-29,416.1195712728422,3116982437.01451,6396877088.819637,0.4845268527157473,1048046.5275455912,74203.26369161857,0.7038105671259972,,,,,0.010291165248782708
2016-03-30,413.08440509498695,3117321501.293354,6343255397.324079,0.4845376785743064,954284.5008007956,334715.85526983393,0.6531947949771556,,,,,0.010291165248782708
2016-03-31,415.5563323266952,3119406682.993665,6395244898.679956,0.4846809065113683,715505.5846545601,425303.71604131354,0.693755920726796,,,,,0.010291165248782708
2016-04-01,417.1655761916554,3120530073.170331,6421666152.371042,0.484659861674646,1089528.8458036848,71277.7889875586,0.7314504906523335,,,,,0.010291165248782708
2016-04-02,419.7207145718917,3121899920.099868,6458143916.738295,0.4845718456442311,438626.30736205063,85944.59028433212,0.7451164139305775,,,,,0.010291165248782708
2016-04-03,419.8253239918921,3122857904.3330956,6461243897.179859,0.4845346152063666,1695268.531316153,318475.3748968307,0.7471476867781954,,,,,0.010291165248782708
2016-04-04,419.362325459036,3124000123.893922,6459396851.602763,0.4843746712624882,1895655.8978988572,65820.36233141231,0.7469404722931174,,,,,0.010291165248782708
2016-04-05,422.2472808455297,3126152072.6285458,6499431058.052737,0.4843239796183858,1128918.7917172145,94526.11397144504,0.7591455524335285,,,,,0.010291165248782708
2016-04-06,421.31238406636857,3130567618.8057365,6489164902.841919,0.4844044267041085,1815486.8761057265,161229.71398758242,0.7324073991245463,,,,,0.010291165248782708
2016-04-07,421.15249323824656,3140916853.4242754,6489645500.9649105,0.4850676537100974,8587979.953195697,137810.48521890782,0.7353110163683217,,,,,0.010291165248782708
2016-04-08,418.70082480212614,3141326280.532269,6438083526.68877,0.484986142343346,360652.2725624319,273200.2903701294,0.6826902949652778,,,,,0.010291165248782708
2016-04-09,419.1189017501917,3141281967.4979153,6451970229.766453,0.4847698444185954,186269.96540588484,94250.80299260566,0.6966080090619461,,,,,0.010291165248782708
2016-04-10,422.06377504107894,3147011643.710187,6507258910.927002,0.4849572763322422,3845359.613530497,159462.87060757264,0.7482356185944301,,,,,0.010291165248782708
2016-04-11,423.44435415721694,3148387891.5287943,6530163960.652884,0.4849181173930214,1090337.2271774842,221059.34150754573,0.7704675485308423,,,,,0.010291165248782708
2016-04-12,426.77208468908714,3152182994.919112,6578349046.138056,0.4850212390421808,1088506.8824581609,172167.53488338,0.7676457287194189,,,,,0.010291165248782708
2016-04-13,424.9491271718547,3153075723.035856,6563772858.878752,0.4848626319004145,311050.08700425806,243881.9725242328,0.759972271384061,,,,,0.010291165248782708
2016-04-14,425.73829926128775,3153968232.3723254,6570606411.385545,0.4846955389109457,257342.1864016712,152501.21191581557,0.7666194143029781,,,,,0.010291165248782708
2016-04-15,430.4106286825848,3155897316.665103,6646490503.178294,0.4845878380249308,377963.67825220386,74751.32519916211,0.7830426883789353,,,,,0.010291165248782708
2016-04-16,433.2765036183376,3157763182.9879556,6684331092.316681,0.4845349440111268,291137.77911081084,333674.6690751124,0.7916888191067308,,,,,0.010291165248782708
2016-04-17,428.91892249032605,3158245080.9222946,6643894482.639994,0.4843530759167261,365358.1003241232,195005.3882541279,0.7669173762755817,,,,,0.010291165248782708
2016-04-18,429.62552571146455,3159074718.1966586,6639020725.951565,0.4842624208218306,392047.9171215748,102211.5799874233,0.7681436837609099,,,,,0.010291165248782708
2016-04-19,436.6868552636164,3161004919.768931,6744698369.2463455,0.4841388944453982,939169.5579771404,93054.54786298996,0.8000930400370581,,,,,0.010291165248782708
2016-04-20,442.45631725659206,3164875766.8256016,6832972682.447913,0.4840619596309902,673486.0611206219,728657.6196703035,0.8044141387178514,,,,,0.010291165248782708
2016-04-21,451.6680756279053,3169606617.28808,6992935658.974819,0.4839325535367813,371005.9218010252,83267.55786968043,0.818129440880442,,,,,0.010291165248782708
2016-04-22,448.09023328498296,3173965497.694927,6928769896.881118,0.4839291158935461,761608.2079520056,99630.37083195652,0.8069071176598136,,,,,0.010291165248782708
2016-04-23,455.48689847015464,3176089154.0400085,7019217503.83983,0.4838074178670273,635632.2924743557,77329.51244481541,0.8201981102650594,,,,,0.010291165248782708
