t,price_usd_close,profit_relative,net_unrealized_profit_loss,realized_profit_loss_ratio,supplyinprofit_sma_zscore,supplyinprofit_upper,supplyinprofit_lower,nupl_sma_zscore,nupl_upper,nupl_lower,plratio_sma_zscore,plratio_upper,plratio_lower
2020-02-02,9344.36529292,0.8068970221816787,0.3912432804562667,0.951095871211094,0.8157588521758342,,,0.38991941100704797,,,1.6206964268400645,,
2020-02-03,9293.52108908,0.7922214885939179,0.3869564741012267,1.5160756233082169,0.8158902090940859,,,0.3928606538636327,,,1.4454249085700694,,
2020-02-04,9180.9629665,0.7700955962867594,0.379244991638524,1.7129168601463858,0.8090653084194255,,,0.39106583976606846,,,1.2846898126773003,,
2020-02-05,9613.42428895,0.846053397020593,0.4066413558931434,8.103151851165055,0.8126925369707966,,,0.39309384913603834,,,1.272464942613513,,
2020-02-06,9729.80223149,0.8444446958208056,0.4117749295515787,7.395700956110324,0.8143448706173387,,,0.39455945167459566,,,1.225733017086074,,
2020-02-07,9790.33384641,0.8557209439489859,0.4130816700746279,34.89745005643597,0.8201182037009579,,,0.3975464747806971,,,1.4151674851583618,,
2020-02-08,9866.50724373,0.8613996338488508,0.4174000458147997,19.334745940361245,0.8252618253859417,,,0.40090610679002386,,,1.644521710378273,,
2020-02-09,10119.1248203,0.872371660030046,0.4313429067606356,13.462462427141997,0.8346153450785655,,,0.40663462483350515,,,2.0230996621099413,,
2020-02-10,9865.59260896,0.853670855282558,0.4151272894479224,11.659406364863658,0.8433938260340855,,,0.41065902702589024,,,2.314526533266688,,
2020-02-11,10205.1323621,0.8784316419847116,0.4339703999347921,7.0696836150708435,0.8588704039909357,,,0.4184769424967857,,,2.517043396845025,,
2020-02-12,10322.7164894,0.8806573235670407,0.4399598517783186,16.93341299577923,0.8638138220689998,,,0.4232367276232393,,,2.622334206410852,,
2020-02-13,10205.6192109,0.8660006443206886,0.4321333182968903,5.805626227426887,0.8668932432832687,,,0.4261450688725695,,,2.5877525788486655,,
2020-02-14,10300.0506266,0.876873023471533,0.436952733789731,6.672515352135688,0.8699149689293469,,,0.4295552208318699,,,2.35140731325545,,
2020-02-15,9891.83650918,0.8377621235516259,0.414590013854575,1.7093809378835785,0.8665381817440291,,,0.42915378769469503,,,2.0048683840052304,,
2020-02-16,9943.25998095,0.8326335086065279,0.4119234414252929,2.2294752155478252,0.8608613029692408,,,0.4263795783610746,,,1.747991380701746,,
2020-02-17,9686.04920977,0.7976416872505221,0.4008312678188278,0.960659751058232,0.8528571361075213,,,0.4243372895569183,,,1.3913844867877028,,
2020-02-18,10147.0726363,0.8632627994023843,0.4277999837466416,4.090555595965391,0.8506901585957604,,,0.42345580153003953,,,1.3132223546162325,,
2020-02-19,9635.05008713,0.7785933802452338,0.3973007555035974,5.050599092035445,0.8361095952640737,,,0.4173616449193651,,,1.1403963686100687,,
2020-02-20,9618.25906453,0.7828497941367428,0.3950859525656665,0.6777537335745911,0.8242309023806529,,,0.41206916410061895,,,0.833567973121497,,
2020-02-21,9690.95528682,0.8050163968780504,0.4002843136825899,2.1036232630805913,0.8139656700101554,,,0.40683081837102725,,,0.6686628757315709,,
2020-02-22,9660.91488832,0.7898798889353369,0.397719803962139,2.2371729611881035,0.807125350779257,,,0.40442078838639356,,,0.7071031210956049,,
2020-02-23,9920.86796684,0.8473946753767191,0.4131370296826203,7.727509576367735,0.8092340888892842,,,0.4045941581374403,,,0.8846774647891172,,
2020-02-24,9645.39833042,0.7829397660850177,0.3961842185716641,1.992311036728815,0.8071338144370692,,,0.4039302939592741,,,0.9888817904728111,,
2020-02-25,9346.53346695,0.7394586334249748,0.376229763466785,3.8646042868585937,0.7894475050117251,,,0.3965631196335803,,,0.9807644318582514,,
2020-02-26,8824.33122732,0.6952781618860148,0.339017415982957,0.3434092576379247,0.777545330960408,,,0.3882369282734888,,,0.5967159689353707,,
2020-02-27,8786.87893969,0.6946498734869118,0.3375721503073282,0.2801948929428416,0.7649453422961464,,,0.3800206708080119,,,0.47053045609591543,,
2020-02-28,8689.11524591,0.6838408006138992,0.3300992825348088,0.6421620915098967,0.7476345428298392,,,0.3699942377869004,,,0.30101963473251364,,
2020-02-29,8615.22772355,0.6690738105451408,0.324831227233239,0.6325471289077205,0.7303765316312397,,,0.35958158396848605,,,0.1205605565988183,,
2020-03-01,8563.41168611,0.666408635916416,0.3209142257711136,0.4199995454468365,0.7045213831369107,,,0.34640689769541366,,,-0.295480626866369,,
2020-03-02,8865.83955705,0.7151174500723699,0.3427816659287924,1.4280455266480732,0.6948324808493896,,,0.3387779616035749,,,-0.343050419022671,,
2020-03-03,8792.35171065,0.702319727593354,0.3378463012097866,1.6483662605620997,0.6895269228734436,,,0.3332946098525751,,,-0.46477536770556166,,
2020-03-04,8742.61166128,0.6923008002578822,0.3350295709093093,0.1399507849174308,0.6891015854979964,,,0.3327249176991968,,,-0.5930085223280434,,
2020-03-05,9077.87946386,0.7363210492042661,0.3595934438019363,1.4923875144129877,0.6950546106004755,,,0.33587081676985514,,,-0.3540589411947338,,
2020-03-06,9120.74845437,0.7433047792794423,0.3621929438279735,2.2770260591957148,0.703549464695553,,,0.3404556255260215,,,-0.17323254694919585,,
2020-03-07,8909.75828069,0.7254130514555919,0.3473496940098158,1.3061228078798477,0.7115979276827603,,,0.3436725493512468,,,-0.06965203136615318,,
2020-03-08,8110.25607808,0.6115205164217911,0.2857874227797523,0.4315737047844458,0.7037567677549568,,,0.33865443463819517,,,-0.06576850600128784,,
2020-03-09,7916.62214092,0.5963947758383737,0.2668788953400258,0.1878598835391161,0.6867963857215288,,,0.3278111816969428,,,-0.3555350258821171,,
2020-03-10,7915.61754792,0.59990120398768,0.2691815556173979,0.2696811493468797,0.6721651680635754,,,0.31800193232660157,,,-0.6141492542328469,,
2020-03-11,7912.81530473,0.6144009270423033,0.270363532122825,0.1856563222474654,0.6610366147470641,,,0.3087639267856752,,,-0.5737769099184907,,
2020-03-12,4860.35383012,0.4271779021163501,-0.1739013175727435,0.032929790244606,0.6168733080202189,,,0.23255038944643522,,,-1.1185990168565851,,
2020-03-13,5547.0651614,0.4775159650279916,0.0022742057006562,0.1263995475168392,0.5789034774128688,,,0.1811334268568185,,,-1.531624389512891,,
2020-03-14,5195.85517452,0.4364705826778889,-0.0940514857016617,0.186718737470783,0.537625981873197,,,0.11807611546946459,,,-1.8095122369580703,,
2020-03-15,5391.06024919,0.4638816260157458,-0.0377882532002948,0.1678953469062236,0.5165347118151905,,,0.07185101890088641,,,-1.9443833021501935,,
2020-03-16,5014.86830377,0.4459070200377705,-0.1144514342293286,0.0912335451353504,0.49503646098653287,,,0.01737525753383579,,,-2.0475652643950344,,
2020-03-17,5237.76209482,0.4569222336101159,-0.0638785109585064,0.1876775997683963,0.47461089378973803,,,-0.03020475197700769,,,-2.0993530839582606,,
2020-03-18,5237.91386092,0.4654282485193472,-0.0605194047803289,0.3031334922957066,0.45332908257217286,,,-0.07747374296317254,,,-2.0293136493271406,,
2020-03-19,6193.29577035,0.524959127418236,0.102246160140931,0.9208533247934192,0.4672978290438708,,,-0.03802410328979045,,,-1.5534675006881737,,
2020-03-20,6186.21871982,0.5206208438590338,0.0974492237094805,0.8409353406990218,0.4734556688768769,,,-0.0244276721456727,,,-1.2827436619377754,,
2020-03-21,6172.9672775,0.5222189144497733,0.0998693427245171,0.6419768925707251,0.4857054305585747,,,0.0032753033437814133,,,-1.1063223900429453,,
2020-03-22,5833.51061024,0.4917417188185491,0.0485395912778078,1.454287883299452,0.48968544381611795,,,0.015607852554938928,,,-0.7979037068579765,,
2020-03-23,6431.81003808,0.5461270244081619,0.1339304753294338,0.6413485693441217,0.5040025872976025,,,0.05109098249190498,,,-0.519310785410679,,
2020-03-24,6732.65221467,0.5697289986603101,0.1722536854218384,2.197254144089443,0.5201178394476302,,,0.08482415340338281,,,-0.16784819289468286,,
2020-03-25,6677.07432527,0.5635943061794688,0.1658451245752071,0.723218990308356,0.5341415619705047,,,0.11716194331131653,,,-0.0436283657038471,,
2020-03-26,6718.96731486,0.5741705144540806,0.1716616966002746,1.2564785924076791,0.5411717601184826,,,0.1270784485197942,,,0.0007669989039252788,,
2020-03-27,6470.89335934,0.5234693647823895,0.1399009800755558,0.9771497317265688,0.5415786916789619,,,0.13314298514351924,,,0.022213445152771783,,
2020-03-28,6241.56512496,0.508377532018898,0.1089027282697654,0.1682489621385153,0.539601351331694,,,0.1344334687928404,,,-0.16908762773628774,,
2020-03-29,5929.677884,0.4818363051581585,0.0627702126159233,0.1225309202522971,0.5381862922373525,,,0.1364664146982855,,,-0.522503088329695,,
2020-03-30,6447.72579951,0.5366569988564119,0.1390185810787328,0.4501291797749073,0.5368334314442454,,,0.13719328694818533,,,-0.5730800156602258,,
2020-03-31,6443.31405026,0.5338866073717725,0.1378066095835501,0.6214600662740739,0.5317130898315972,,,0.13227227611414416,,,-0.7534931711421973,,
2020-04-01,6589.24919192,0.5663517759815794,0.1607013712739462,0.0549439395500134,0.5321070140890415,,,0.13153745421396404,,,-1.1216929829925504,,
2020-04-02,6795.04299179,0.593177590567555,0.1858809768171844,1.3986698740730776,0.5348223106766807,,,0.13356877995923686,,,-1.1063774608961965,,
2020-04-03,6736.36381431,0.5804372703110257,0.1786497495241858,1.3546903061469968,0.5429605828950573,,,0.1391043184518983,,,-1.0597077103372656,,
2020-04-04,6858.69700969,0.5965397937428499,0.1913516825782975,0.5862041980871492,0.5555551917127647,,,0.1508827404959743,,,-0.8813900832172811,,
2020-04-05,6794.47452422,0.5916133677563241,0.1857300702639663,1.2132827063331693,0.5712376292267883,,,0.16844843444569474,,,-0.5538584350479895,,
2020-04-06,7248.72410192,0.6224576638003881,0.2340799862367271,3.9452180056348785,0.5834948670759278,,,0.18202863518255105,,,-0.24375488000958523,,
2020-04-07,7172.87828873,0.604069422582197,0.2276574570911051,1.2555045028105902,0.59352098353456,,,0.1948644705407732,,,-0.14329472144451622,,
2020-04-08,7335.36979909,0.6361833058736815,0.244465803333777,2.617239672078852,0.6034969163762888,,,0.20683081797789188,,,0.40864272092570764,,
2020-04-09,7301.01277516,0.615622191173131,0.2382929786385993,1.5164198779819658,0.606703287891371,,,0.2143182468095226,,,0.4201899378098221,,
2020-04-10,6862.78799691,0.5747861511651018,0.195079017700152,0.0754458924069112,0.605895985156239,,,0.2166652851203749,,,0.0076310223283721735,,
2020-04-11,6852.50192071,0.5767672063722468,0.1944343348929737,0.390943759280261,0.6030713298175815,,,0.2171056640224715,,,-0.05024104599968782,,
2020-04-12,6998.39400574,0.5974755348476769,0.2112382211844239,1.1104527213146778,0.6039087822592032,,,0.22074968558253685,,,-0.06289274276354496,,
2020-04-13,6845.09526906,0.5884867394050188,0.1931629529454013,0.2754655144895016,0.5990557930598648,,,0.2149043951123475,,,-0.44314946369394675,,
2020-04-14,6841.27304616,0.5845106586848833,0.1932115280182342,0.8982384004116705,0.5962616839316771,,,0.20998354810193737,,,-0.49098621407824883,,
2020-04-15,6643.97961617,0.5449692409356477,0.1693727631677547,0.3657826135023783,0.5832311032262437,,,0.19925597093536274,,,-0.7721056821257555,,
2020-04-16,7106.09484684,0.615145443961938,0.2235526944465254,0.8671846314797119,0.5831629964817876,,,0.19715021605078073,,,-0.8519421940824197,,
2020-04-17,7098.68627482,0.61152277108022,0.2225884380288379,1.7368428057349234,0.5884110850410903,,,0.201080133240593,,,-0.4038838337806438,,
2020-04-18,7259.90292944,0.6361234575893147,0.2396982537470132,2.4964668246310535,0.5968905495006714,,,0.2075464073625987,,,-0.13901697240653368,,
2020-04-19,7191.11311495,0.630928934169947,0.2364909798904273,1.213966231951744,0.60166960654671,,,0.21115394432059917,,,-0.12628481704777902,,
2020-04-20,6882.34018581,0.580873522458641,0.1981606041309414,0.4467117530602205,0.6005820041257988,,,0.21186789448996204,,,-0.05722037527940677,,
2020-04-21,6878.03773926,0.5847792129862182,0.1993171719372816,0.24033804975908,0.6006203690259895,,,0.2127401293355402,,,-0.24556166662614334,,
2020-04-22,7118.68335661,0.6148366349125008,0.2250292813373037,1.243673716431088,0.6106014253083971,,,0.22069106050261864,,,-0.0707351311537889,,
2020-04-23,7430.16504043,0.6576197804389451,0.2570430584154154,2.559107959381398,0.6166691876622553,,,0.22547539821246007,,,0.08385945668289933,,
2020-04-24,7549.13338764,0.6680798484131288,0.2677538063699575,4.940594115973492,0.6247487701383851,,,0.2319275936897629,,,0.23320468593403068,,
2020-04-25,7569.23791751,0.6733594658887895,0.2698186873178744,3.079823399621568,0.6300681998954529,,,0.23623051277131446,,,0.2632040852823171,,
2020-04-26,7680.48287014,0.68265493401041,0.2803180547895993,2.04051240318889,0.6374576284440906,,,0.2424915234711962,,,0.3373909535144988,,
2020-04-27,7794.71391216,0.6879749911768706,0.2894757104414547,14.489971873914342,0.6527578382609803,,,0.2555365386584124,,,0.8344336042822545,,
2020-04-28,7807.29683833,0.6889395952583143,0.2903882720808753,2.650613161346397,0.6676378928712798,,,0.2685466958217829,,,1.1773621472699494,,
2020-04-29,8801.03776688,0.7862993334871062,0.3673434174175005,15.759718147268096,0.6921325640962236,,,0.28887728669038243,,,1.5401317938594172,,
2020-04-30,8657.1939924,0.75618094520784,0.3561997214875905,7.618970387020602,0.7062127304917799,,,0.30304252427212175,,,1.6959864361957933,,
2020-05-01,8855.32022959,0.7858685571293706,0.3676038197572933,5.215711093791138,0.7230396888798145,,,0.317306811898884,,,1.7037278425201163,,
2020-05-02,8985.17081572,0.798020117895596,0.3764870412631113,11.304987178316036,0.7408483534522154,,,0.332545148176775,,,1.8894952302361776,,
2020-05-03,8898.12241256,0.7824148513324232,0.3690946818486035,9.430854643424905,0.755099770212503,,,0.34522752347091845,,,2.1081789114442446,,
2020-05-04,8915.36266471,0.7858295644795861,0.3698406281151246,3.295666844681777,0.7690789949700338,,,0.35670822599572843,,,1.896629156158501,,
2020-05-05,8987.61019034,0.7961396160950027,0.3745441445950853,2.9443527449189912,0.7843932836609894,,,0.36873049349775844,,,1.9116431585959666,,
2020-05-06,9253.07620782,0.8157870330498754,0.3945319212279442,8.885611948238797,0.7886058121699563,,,0.372614565470679,,,1.8297826062146874,,
2020-05-07,9982.3230001,0.8811832008425265,0.4328855890674698,24.156195196365086,0.8064632772606258,,,0.38356968941066166,,,1.994625411402563,,
2020-05-08,9854.15920563,0.8572585673397322,0.4245809283937327,13.108911727470868,0.8166618501478203,,,0.3917092763587245,,,2.1262849612351578,,
2020-05-09,9590.06333149,0.8176362066063596,0.4076046348376782,2.6040254469423947,0.8194641485350722,,,0.39615464686937685,,,1.9165441790895925,,
2020-05-10,8761.29974684,0.734071208020197,0.3516397836418461,0.4389973448097936,0.8125579137761828,,,0.3936610899826973,,,1.4783658023751691,,
2020-05-11,8599.78194656,0.7027673164815028,0.3398234171296914,0.703859380898762,0.800691878347885,,,0.3893729169847783,,,1.257825057506782,,
2020-05-12,8800.72972155,0.7466846632488123,0.3552341200680732,0.5190266033360061,0.7936268850841436,,,0.38661434205234796,,,1.0098694646168334,,
2020-05-13,9274.85620315,0.8016161508002156,0.3875703177093156,4.363811800712174,0.7916024733341923,,,0.3856198272639724,,,0.9082855514863988,,
2020-05-14,9742.73285277,0.8630053471703953,0.4178586591390309,8.81437212597262,0.7890056370953165,,,0.3834731229884812,,,0.7642630812481576,,
2020-05-15,9324.74955892,0.7967666531460478,0.3894075621203299,2.399663858969455,0.7803639350676471,,,0.37844835637799507,,,0.5216968505801292,,
2020-05-16,9378.12485501,0.809514339480578,0.3934500324764151,2.5300920204369306,0.7792036683353928,,,0.37642627032638604,,,0.5175821616147459,,
2020-05-17,9670.02672308,0.842094166742207,0.4106594719363926,12.110310715372044,0.7946355195813941,,,0.38485765436846414,,,0.9914848943550287,,
2020-05-18,9729.46527585,0.8500236728643139,0.4131756388694231,10.95982056280704,0.8156721419217957,,,0.39533654318842576,,,1.3836866936687593,,
2020-05-19,9723.31137903,0.8461869015062453,0.4114763162132158,8.59948022214997,0.8298867473871433,,,0.4033711426377318,,,1.7847583937318663,,
2020-05-20,9522.46761378,0.8039269270018969,0.3991995751643258,4.800252862253084,0.8302168582730978,,,0.40503246513130475,,,1.7983759158077466,,
2020-05-21,9083.12738671,0.7539806757492832,0.3703099363315277,0.6929674856345723,0.8146419052129389,,,0.39823979044451857,,,1.4350679465831628,,
2020-05-22,9182.63979906,0.7689967828663428,0.3768652593606095,0.8500239688953419,0.8106747808872667,,,0.3964480329074157,,,1.2868080323007376,,
2020-05-23,9212.38362171,0.7739441442799844,0.3787785507220044,2.4178778742245113,0.8055933244300392,,,0.39435210694249984,,,1.2803272566131854,,
2020-05-24,8792.95744169,0.7480963408370398,0.3676160600323683,1.8093776919510316,0.7921650635864437,,,0.38820304809906775,,,1.008745221551779,,
2020-05-25,8910.14065013,0.7513490775817762,0.3593177244973608,0.2128351360894238,0.7780686928317956,,,0.38050906033163034,,,0.4456776027915871,,
2020-05-26,8830.00836771,0.7353982468593835,0.3528143138201227,0.7014154967072997,0.7622417421679583,,,0.37212877427547425,,,0.08762665854832707,,
2020-05-27,9178.8408253,0.7655194184190914,0.3728103620539839,4.1302112854198105,0.7567549552275573,,,0.3683588866882825,,,0.06614951114822558,,
2020-05-28,9521.7710264,0.8277106929706445,0.4001277004733846,4.346778719251144,0.7672878148306089,,,0.3726185672799763,,,0.32846483195338383,,
2020-05-29,9440.88143521,0.8114259142402728,0.3936862974409464,1.8227605496320665,0.7733491193125989,,,0.37502157272002445,,,0.43744238461602697,,
2020-05-30,9696.80790406,0.8496830447347363,0.4096989654915905,3.231997188002395,0.7841689622347063,,,0.37943877482996535,,,0.47890095984893805,,
2020-05-31,9452.45408509,0.8024600712062431,0.3929492996091887,2.1109698575848563,0.7919352094303067,,,0.3830578090552254,,,0.5009244627730799,,
2020-06-01,10170.4099128,0.897269037949187,0.4360257056382912,4.139527226302515,0.8127809180542227,,,0.39401609207535826,,,0.9248986065892467,,
2020-06-02,9532.18934947,0.8101437691343024,0.3967370870317681,3.766690030977476,0.8234588498077825,,,0.40029077396273616,,,1.1650202476606886,,
2020-06-03,9646.2557319,0.8383832314709675,0.4040199190444447,2.6063144733692294,0.8338679659580505,,,0.40474928210423056,,,1.0992500447865061,,
2020-06-04,9803.70548499,0.869287616539243,0.4132047746273686,3.052285955433955,0.8398075264678503,,,0.40661743555479973,,,1.0487437243589663,,
2020-06-05,9667.02313814,0.8312037118365643,0.4051795111528401,3.773725241265798,0.8426329261244634,,,0.40825932322792735,,,1.1527023677584387,,
2020-06-06,9650.37975164,0.8268854698230321,0.403400272222768,3.734376644199509,0.8393761297085056,,,0.4073595099038099,,,1.1733424589369772,,
2020-06-07,9759.69521099,0.8578941877531121,0.4099011487715981,2.537417110249662,0.8472952892152011,,,0.4097812026412969,,,1.1996280572078761,,
2020-06-08,9770.65850938,0.8624760879400916,0.4096226984260393,22.7843605904339,0.8423248677853303,,,0.4060093444681181,,,1.4432698824663792,,
2020-06-09,9795.64961547,0.8665001699719005,0.4106586222027173,8.289465984549219,0.8503757821907015,,,0.4079981352068252,,,1.5559540125100166,,
2020-06-10,9870.78990303,0.8769639433446265,0.4149524189127556,5.687052916099444,0.8558873124583671,,,0.4095599209022982,,,1.6674190166223812,,
2020-06-11,9324.47584156,0.7612137770093025,0.3805910396437998,1.185392189583802,0.8404481925255185,,,0.4049008159046455,,,1.532302284912565,,
2020-06-12,9481.74838924,0.786743272351875,0.3907899894188826,1.2548710007946988,0.8340967011705629,,,0.40284516994265157,,,1.3750123046053397,,
2020-06-13,9474.74192302,0.7878838915673421,0.3903418332807976,2.105573706568672,0.8285250471340356,,,0.40097967866522716,,,1.2931561711524135,,
2020-06-14,9386.78789214,0.7693357582884888,0.3844149977837225,3.0867174749988457,0.8158738429248038,,,0.3973387999526735,,,1.3211506772258972,,
2020-06-15,9454.15015829,0.7889493149972616,0.389000384504156,0.5966703174805069,0.8053700182186853,,,0.39439275510669025,,,0.8007985469784276,,
2020-06-16,9540.67651404,0.8050531523318645,0.3930505062766571,5.698056543193002,0.7965918728415372,,,0.3918773099743959,,,0.7472470625664263,,
2020-06-17,9483.15268772,0.7882172904712222,0.3892435557195725,1.873202815258442,0.7839137795739081,,,0.38820461523251254,,,0.5885981380251605,,
2020-06-18,9412.43597382,0.7641202145270575,0.3826209879250986,14.657441775212986,0.7843289849335874,,,0.3884946078441267,,,0.9478659231663499,,
2020-06-19,9277.04516149,0.7484345112893764,0.3772432514359898,1.034430916246629,0.7788563047818019,,,0.3865593595608563,,,0.9202685884571657,,
2020-06-20,9335.17939289,0.7593171426690045,0.3788967576801789,2.0779229280215596,0.774775340653468,,,0.3849243487607679,,,0.9183801352859431,,
2020-06-21,9301.37004446,0.7473550258442951,0.376636994980051,4.317159851261803,0.7716352360185832,,,0.3838132055031006,,,0.9663072101104481,,
2020-06-22,9649.2555242,0.8337364255324657,0.3986016301008347,5.6111702284031075,0.7780333946664696,,,0.38518481201691174,,,1.2864714736527847,,
2020-06-23,9628.69403752,0.8284290057010004,0.3968837713116596,8.319649389676151,0.7813728022906317,,,0.38573242130762647,,,1.3405421813548521,,
2020-06-24,9308.97002161,0.7460999037441411,0.3767604461730374,0.662126122127714,0.7753560327581915,,,0.38394911994383574,,,1.1919780491231378,,
2020-06-25,9265.12255402,0.7415745500097329,0.3734630863072609,0.5469592456026781,0.7721352235414309,,,0.3826408482841446,,,0.7222167402479459,,
2020-06-26,9165.46400925,0.7234593913768623,0.3647610983852661,9.656285441853104,0.7685673492682146,,,0.3808576835626126,,,1.0413249700079474,,
2020-06-27,9050.08021288,0.709561395644969,0.3566295620307487,1.118600717803032,0.761459385407638,,,0.37767665561269403,,,0.9528549332382895,,
2020-06-28,9155.73195906,0.7215804173642513,0.3627695526039723,0.8353975460118958,0.7577772984819175,,,0.37569559241611133,,,0.7182198891478724,,
2020-06-29,9200.43803941,0.7420810111406071,0.3656447846791058,1.3806414301812806,0.7446836678545091,,,0.3709874716415787,,,0.5179040178643809,,
2020-06-30,9138.25078146,0.7468399846151657,0.3652621976171798,2.6110462997006856,0.7330280934136756,,,0.3664701039709387,,,0.35235129055486086,,
2020-07-01,9228.16289438,0.7532626853801345,0.3687576957697964,1.9930960160534028,0.7340513479331031,,,0.36532685391333286,,,0.5097782107115859,,
2020-07-02,9123.41015432,0.7190172581589757,0.3614405680610722,1.0935087391816445,0.7308288776687093,,,0.3636093513067345,,,0.6087457160931535,,
2020-07-03,9087.30391103,0.70595420820853,0.3567219945959582,1.2147445944643502,0.7283281372160904,,,0.3624609079082619,,,0.31259211608355575,,
2020-07-04,9116.09384322,0.7233248210203425,0.3608748504474461,1.4149338447622124,0.7302943408411439,0.8278234554982522,0.612120811904971,0.36306737768207586,0.42572088020620924,0.2012836076322642,0.3461641492380127,1.5688533211261517,-0.38075372679352804
2020-07-05,9075.62293143,0.7132233976088795,0.3580223113043365,0.7828609348579272,0.7291004808760907,0.8281674897156551,0.6129153013984582,0.36238920035355643,0.42630170335672807,0.2019472451769408,0.33688520068281297,1.5697302978748842,-0.3786956445628481
