t,price_usd_close,marketcap_realized_usd,lth_sum,sth_sum,rhodl_ratio,rcap_hodl_waves_24h,rcap_hodl_waves_1d_1w,rcap_hodl_waves_1w_1m,rcap_hodl_waves_1m_3m,rcap_sma_zscore,rcap_upper,rcap_lower,sthlth_sma_meandev,sthlth_upper,sthlth_lower,rhodl_sma_maxmin,rhodl_upper,rhodl_lower,rhodlwave_sma_zscore,rhodlwave_upper,rhodlwave_lower
2014-02-12,652.543163334,3868357081.79462,4453994380.04027,3236012935.7345667,46620.190386031245,0.025915834449925595,0.09561317420600435,0.19723964475346872,0.5486338894629004,11.415372513530448,,,0.7283557991395145,,,10.89878229585747,,,0.877363838418321,,
2014-02-13,605.83889448,3868095123.2768383,4148687935.404744,3008013056.5695696,39713.07469142469,0.01802878813261277,0.08603820951394606,0.20575856866902054,0.5541299682040848,10.832290074203096,,,0.727914891969376,,,10.861649734103628,,,0.8741797018672862,,
2014-02-14,670.0066271759999,3871155969.570365,4578603284.735502,3314825392.0424094,37911.93935111908,0.0195788516291529,0.08014563966822694,0.20300002613863571,0.5578985197703878,10.322397435642833,,,0.7271951173493376,,,10.80777448149992,,,0.8711030601929792,,
2014-02-15,655.269274756,3873135563.028678,4484034708.793911,3246208821.235975,36546.6854316496,0.01713580318999944,0.07948074849934635,0.19850072798588833,0.5624246700303802,9.80055654575416,,,0.7263771943975152,,,10.747684115688353,,,0.8678743286109841,,
2014-02-16,620.641121662,3873937644.733994,4269514570.702349,3091290755.4959283,37030.00419410152,0.019976519926232627,0.07862730368599531,0.19185525346702745,0.5618603771045569,9.273891046748904,,,0.7256734227870025,,,10.690800438396545,,,0.864273618776643,,
2014-02-17,632.4809440480001,3874549898.474785,4327580749.739759,3129559603.311843,31942.551905828463,0.017611128710012816,0.06761608207579138,0.20578765465833035,0.5519186671128602,8.870253482096834,,,0.7249319754588315,,,10.6040095655121,,,0.859625528373931,,
2014-02-18,629.1273936299999,3877067926.41686,4301529667.130084,3106517009.158288,31693.07582854956,0.025155679161768096,0.05848926506819153,0.21296648002731677,0.5400568579969539,8.515309069528175,,,0.7241309111866484,,,10.520517642250367,,,0.8544920476141454,,
2014-02-19,624.838114922,3872700138.292948,4293190258.9324784,3094177023.958413,30957.5668940948,0.022700283103974445,0.059713010129709934,0.2140045658034811,0.5335221225670924,8.13722506137527,,,0.723298862543924,,,10.462029605044297,,,0.8491402531472824,,
2014-02-20,562.5895875420001,3872130009.2180977,3864173631.96715,2786522039.305518,30992.92190324452,0.018460124616533187,0.06502571864298287,0.21276980657147104,0.5240313406598106,7.8029011152975345,,,0.7227367963158796,,,10.42661223103345,,,0.8429018897145873,,
2014-02-21,581.290525096,3871823137.426522,3954483195.229777,2851564661.9762096,29660.75583348232,0.015055384379122965,0.06512283618946259,0.21191714660435318,0.5113938678808706,7.502135442103417,,,0.7223246365592785,,,10.391549193134678,,,0.8347399179785023,,
2014-02-22,611.552214376,3871448765.277767,4209946861.835444,3030798242.4429245,28761.087443960198,0.015321725410310115,0.06307944825650186,0.21190525809280913,0.5079135102549214,7.235679269138351,,,0.7217482744327547,,,10.357325314121125,,,0.8262653454512064,,
2014-02-23,608.198850544,3874752835.576832,4191450799.996053,3012594823.894062,27490.83179866732,0.017535851728392976,0.05784278082146298,0.21315276523448995,0.49813584727872956,6.968482638065941,,,0.7209924912619359,,,10.314771607229535,,,0.8168864584339582,,
2014-02-24,536.8594994299999,3859605878.439496,3760496309.475027,2694976491.9435687,30432.40594663836,0.029827149788687467,0.05442118501717296,0.21344023359113654,0.44272023167028257,6.623339052145347,,,0.7200622614617688,,,10.307852891412574,,,0.8022400680782846,,
2014-02-25,536.2111523420001,3819384759.292816,3711641665.7199774,2646192788.7952304,28490.064219616677,0.03513288888699138,0.05480793763138082,0.21467530912351965,0.4277439733820981,6.125511370441252,,,0.7187415655693654,,,10.2926324876576,,,0.7873389004739647,,
2014-02-26,585.5174387139999,3825825170.408975,4037055408.145411,2876336269.538387,27729.503459274587,0.028599208616634772,0.06137291044752213,0.20819634090084807,0.422142660125535,5.685589225334584,,,0.7175653226604838,,,10.276900987123494,,,0.7716776345434335,,
2014-02-27,583.057392048,3825216035.3956895,4040800101.9737,2877258046.377087,29030.587677159536,0.026137903637341937,0.06859737684617237,0.20133875503324877,0.4104697197196655,5.253488847912943,,,0.7162702334240098,,,10.267556868395827,,,0.7554286009356664,,
2014-02-28,551.4270378320001,3835281208.6121206,3791184816.0573297,2712391167.5644035,30687.25012673597,0.02252731407543193,0.0760378908924438,0.19842807597457662,0.4064944005473451,4.882196870905885,,,0.7154631138225972,,,10.272417217448282,,,0.7411426647122362,,
2014-03-01,566.7533114280001,3831755536.022118,3905573221.329606,2793925747.789562,32820.26942916417,0.024170596920226453,0.08242360664685686,0.19138321697500432,0.39824354580351123,4.493090651121042,,,0.7148138674794154,,,10.291277639134318,,,0.7265713824738157,,
2014-03-02,563.2946821140001,3830031519.666339,3824397941.193232,2732248369.436004,33389.45516432263,0.023321122351851534,0.0850930805327809,0.1904567114651602,0.38886255014475524,4.099063293693592,,,0.7141964733328684,,,10.31904729292645,,,0.7124379852497403,,
2014-03-03,676.820067156,3837274347.35927,4673504623.580438,3333674659.212941,35748.39388510279,0.033721821768106376,0.08272424597861143,0.18736503903752014,0.37369702690676426,3.7626910749119267,,,0.7137192137903728,,,10.342046909512117,,,0.703452175767415,,
2014-03-04,673.387906086,3844980865.049761,4655231456.664389,3315848085.8773336,37598.22615599749,0.042955651429333386,0.08000378957274254,0.18994545652626618,0.3557440963581,3.614145386558598,,,0.7136249598713069,,,10.381675690935364,,,0.6943505878906225,,
2014-03-05,670.1076203939999,3851969058.014072,4634114293.97762,3305003139.057498,38747.10596995477,0.03268204711111594,0.09489130978334288,0.1853789826207062,0.34614620123357526,3.4732064505322593,,,0.7137258307830694,,,10.42946985024415,,,0.6856059336989367,,
2014-03-06,669.219942962,3860274789.039484,4629672787.141221,3302284997.3704123,37734.84309546489,0.02479252584699702,0.10163389348191323,0.18400738709569525,0.3417507340729838,3.374089502858072,,,0.7139023083118936,,,10.466931831107726,,,0.6778403315933883,,
2014-03-07,632.308556588,3988864443.647784,4380461657.235889,3237629534.660835,46156.85310138123,0.05133948804358714,0.10022843677817544,0.15698381796743519,0.3500639139051867,3.2659804771064165,,,0.7172823211897945,,,10.525245857272065,,,0.6714300423369007,,
2014-03-08,620.6247192339999,3992979401.863176,4306106140.935984,3181246664.859436,43368.25535549132,0.045717074029504874,0.09924642371131472,0.15101223349180642,0.35961985704640437,3.184423212743123,,,0.7206261479216908,,,10.565057490861047,,,0.6656264168988196,,
2014-03-09,638.418612898,4068157099.5108514,4373495863.828986,3348420925.472043,46014.02836573376,0.05399295702595742,0.09965312883062465,0.15190774888692715,0.35083726926313613,3.4314236915704504,,,0.7279391228936912,,,10.610872659143585,,,0.6611489368291191,,
2014-03-10,629.382,4081023281.4016495,4300052487.983152,3296185121.355247,43477.60070250317,0.05544472018447665,0.09100833247518046,0.15828050237696772,0.34822033159849525,3.7681365440003733,,,0.7355436469963799,,,10.638835593037202,,,0.6576411872497074,,
2014-03-11,635.03872797,4086655161.746181,4337984687.17608,3316991779.4790654,38098.27335053457,0.03813428797478963,0.09143217665809733,0.17398566026025067,0.34510226976290403,4.1100171856564796,,,0.7430228795340739,,,10.640723034414535,,,0.6547848159310787,,
2014-03-12,633.854888054,4099841465.137171,4337096146.692269,3323915796.860957,37094.682017593215,0.06856097726957448,0.05816505255753952,0.17605266163969951,0.34295557507838176,4.5091394274129275,,,0.7506231911906145,,,10.634496970004694,,,0.6528756339020009,,
2014-03-13,641.6025862160001,4105378330.8753138,4397270870.422678,3359533123.033024,35646.05774609903,0.05245827285683514,0.07181106692363684,0.1769998063815419,0.3410166784858163,4.910532393330262,,,0.7578685088733569,,,10.62636192299385,,,0.6514615316377496,,
2014-03-14,629.8350340720001,4106100578.287701,4324593404.730762,3289773443.046816,34688.835623065184,0.0400555511363114,0.08206221259079459,0.17730502910675378,0.3410520917176451,5.332270296998045,,,0.7609550590103659,,,10.585557987144103,,,0.6488699927601954,,
2014-03-15,637.415090218,4107258608.7603817,4369027566.855153,3311176950.548418,34169.466771645566,0.04723871631098918,0.07378014502354871,0.17631940146138766,0.3402473358059119,5.779341929077196,,,0.7636835335694692,,,10.551501520114831,,,0.6462971370920251,,
2014-03-16,634.8101052919999,4110617222.238042,4377594921.511887,3305307433.716408,33604.59514318751,0.01127340268878663,0.10809837673561735,0.17595422208659972,0.3363674494337255,5.928816791844185,,,0.7621741660126207,,,10.506603877738101,,,0.6427689009403227,,
2014-03-17,622.84479101,4113123589.35039,4308833848.856742,3242135619.981716,32669.71244954393,0.016893047918855996,0.09986759283269292,0.17800928708686922,0.3343269549503733,6.032038393170541,,,0.7601590098205879,,,10.465775669854116,,,0.6393607575337044,,
2014-03-18,614.438939238,4117298989.471987,4230012159.155374,3178647187.9844284,33106.550944026574,0.015917884454944773,0.1033463577359481,0.1742367469730276,0.33185290771874576,6.139136616824976,,,0.758275036920286,,,10.445713129039172,,,0.6360321149946506,,
2014-03-19,611.19495134,4119784517.293186,4232430685.773944,3177557138.289378,31502.38917187253,0.023341452348416804,0.09207580485206265,0.1822502785075543,0.3182078591134588,6.196146359924279,,,0.7560424837275728,,,10.422368810780082,,,0.6317665618912646,,
2014-03-20,586.953250296,4119051180.978365,4060882610.048854,3039797024.614932,30025.889866701094,0.018955799551488742,0.09550843923130742,0.17949377399713615,0.3203538015071108,6.223373774646026,,,0.7538355716239193,,,10.397857588846332,,,0.6277702746968664,,
2014-03-21,570.012095636,4135674694.237064,3962582818.116518,2984957836.1763725,27030.86489306515,0.020026919532297002,0.08663107811309091,0.18920248285882374,0.29887177077665034,6.315462132122936,,,0.7527745922846453,,,10.36222351200148,,,0.6212356128010602,,
2014-03-22,564.545464148,4137366395.196772,3910394349.1947913,2933912287.205892,17351.705839801056,0.014400850280784049,0.05986168513705761,0.21985121387895448,0.2854864519914226,6.4107342592317975,,,0.7516903759402648,,,10.26541756343182,,,0.6129519846134004,,
2014-03-23,559.690294744,4139258127.35428,3896850365.2858777,2910027275.1788707,17047.25906132109,0.010867518292949465,0.06340383531660673,0.2181735109242455,0.28024935077363833,6.5137955920691875,,,0.7505065077822994,,,10.168464222590018,,,0.604523522379502,,
2014-03-24,584.911571278,4142002412.157808,4073282060.308521,3031428475.0407887,16509.61457986953,0.014408468189534049,0.05867882598553568,0.219209572576836,0.27777484509683503,6.626968943695886,,,0.749332700439942,,,10.070963435319252,,,0.5960913551023518,,
2014-03-25,583.845073968,4147212985.6403937,4084694992.904377,3027232217.3634834,15505.57657203099,0.015693019350860565,0.05591820099598706,0.22128591721227708,0.2598963803683153,6.734063682184448,,,0.7478562401491988,,,9.96260180125404,,,0.5857255866801767,,
2014-03-26,579.087233466,4149980728.11928,4056000369.641791,2994591090.5149813,13878.775160672583,0.014232088805540498,0.051798192804350406,0.22533990396584003,0.25863505673370807,6.904643990531938,,,0.7460772710553573,,,9.845501417910478,,,0.5763155648927405,,
2014-03-27,472.14433733800007,4148327910.390118,3308190069.889059,2430839036.506449,12954.947101880778,0.018626514786593492,0.04552129960389949,0.22053577122795665,0.26360086921928083,7.243367702403722,,,0.744111342391588,,,9.725418235872352,,,0.5668830849714102,,
2014-03-28,501.09610014200007,4141572245.75703,3519123296.0456185,2574528102.069568,12005.500541217176,0.01891151949946174,0.04271874666874422,0.221809377058351,0.2638256588819951,7.45230694229934,,,0.741010816880791,,,9.609473316715114,,,0.5601020922325086,,
2014-03-29,491.9478371900001,4141602695.211368,3463688107.1685014,2518406166.8855267,10882.246587118698,0.009544994304580567,0.04774386535842141,0.2235360985287457,0.26426880957055304,7.6553349759041796,,,0.7376968888456735,,,9.542822157721119,,,0.5551726017288062,,
2014-03-30,458.77462072399993,4135227092.2423153,3237655418.989883,2340836665.518466,10084.236011547153,0.011664789456699921,0.044720197257147966,0.21898196560086325,0.26490747330372655,7.785833590099018,,,0.7343025629234627,,,9.467819869388062,,,0.5505412032018058,,
2014-03-31,457.023554568,4125949667.698132,3233315346.1725345,2318838530.365903,9974.872810903673,0.015880743652122182,0.04186893912963709,0.21066839950512847,0.2683244381799884,7.884312956349525,,,0.7304379868703864,,,9.39583791208749,,,0.5457798901472538,,
2014-04-01,479.312290686,4125626235.070783,3399709088.3324766,2421975029.8297744,9470.118816950013,0.013247585803140805,0.04398885497215204,0.20553172700494413,0.27359189308553455,7.982332382274035,,,0.7263366580524945,,,9.32540101433416,,,0.5434322534241582,,
2014-04-02,439.626726544,4120804546.720441,3126301170.2749977,2216824985.168498,8922.031090265342,0.013519094978954817,0.04278921954027634,0.19797993458633176,0.2804108516511945,7.963105369460863,,,0.7221620013704969,,,9.262281430776719,,,0.5412456617737751,,
2014-04-03,449.53955801,4119117322.5099545,3200848504.999789,2263701889.472318,8479.694884246122,0.01521501432188006,0.042044716180258596,0.18334193835110332,0.28868922817582726,7.751285072806675,,,0.7182227252520413,,,9.201738107596679,,,0.5385322963725379,,
2014-04-04,451.900550232,4117436935.113784,3224298597.105708,2266422422.7825494,7031.69673878122,0.013455500117190109,0.03703726125261113,0.1766273795808474,0.29949371967014754,7.556813606084502,,,0.7141280510600178,,,9.125318551935123,,,0.5355820904457156,,
2014-04-05,463.62556298400006,4101987824.713972,3320671109.9593086,2323062939.1510963,8042.410328155965,0.01886205682821023,0.041045417483476565,0.1690188572105848,0.3048670181527889,7.269737960028556,,,0.7101978093465767,,,9.0821179979955,,,0.5339677450046812,,
2014-04-06,457.883594364,4103975046.470722,3286684948.5882063,2287985463.5043387,7438.187481877015,0.009684873187372933,0.049368435468199516,0.1667185868188278,0.301979903136972,6.564751904478098,,,0.7063598244402884,,,9.038639967642613,11.146121272343919,9.038639967642613,0.5321787982893862,,
2014-04-07,448.95518037,4103556984.550893,3233090209.157764,2235742919.655158,6535.872118346767,0.010459760210137125,0.04355265950351104,0.17003197401760106,0.2998265993074155,5.863539105641347,,,0.7026953007754078,,,8.978245193317163,11.146121272343919,8.978245193317163,0.5303400086567845,,
2014-04-08,453.33637542,4101569159.479744,3275135152.7275367,2248689774.295708,6079.037209048777,0.012267089301737184,0.04024930724036229,0.16946605073528856,0.2993032237496754,4.878323798701538,,,0.6990078643952051,,,8.914917318442335,11.146121272343919,8.914917318442335,0.528186524394112,,
2014-04-09,443.061913538,4103887460.621214,3195532394.8979883,2196371351.6510878,4413.119470783649,0.01490070988430838,0.039386621418800276,0.1661933654810418,0.29987667168402815,3.902811291888326,,,0.6958988489963713,,,8.814354201443837,11.146121272343919,8.814354201443837,0.5261377054957436,,
2014-04-10,363.851086082,4087645295.617912,2654947053.5559144,1814362512.4370177,4373.442608898761,0.016986774110061137,0.04055168108200973,0.16387943102864344,0.29765085895106114,2.8877407468506853,,,0.6924945666288813,,,8.719765060415467,11.146121272343919,8.719765060415467,0.5246773980875588,,
2014-04-11,423.4131448,4075548968.720032,3071603568.7690825,2088217934.6140816,4441.359301617275,0.015628401431684622,0.04455401370295878,0.1536889580351839,0.30107530726505305,1.818559658317888,,,0.6891983743338772,,,8.654126838277525,11.144174121210645,8.654126838277525,0.5230106580609993,,
2014-04-12,423.368963092,4076071652.46962,3079489569.35216,2078059328.5180576,3672.130158541744,0.008182268552833561,0.042302578436816826,0.1588484001995669,0.3024625826875799,0.8220724310757822,,,0.6856598142841129,,,8.54213299371104,11.133967133792043,8.54213299371104,0.5198681552326759,,
2014-04-13,416.864604154,4076870177.3491926,3042973721.6492186,2039329119.363536,3515.401542626235,0.008066196261070515,0.04103177491598832,0.14522902138628005,0.3145843199778095,0.3081186899866758,,,0.6819510474981543,,,8.43506535863648,11.125019668894508,8.43506535863648,0.517176657222644,,
2014-04-14,459.098005824,4079802292.4834814,3360539731.1888084,2237503594.376296,3549.3238362547954,0.012790769230421927,0.0374874478396456,0.10910620152961696,0.34210483917049567,-0.18299314955981963,,,0.6782793126455531,,,8.347844119358678,11.090527465956145,8.347844119358678,0.5139792664700034,,
2014-04-15,522.29491627,4082633661.745253,3837754742.760101,2538090886.5315466,3767.512504690739,0.017098553765637244,0.0369310978672108,0.10795328591257086,0.3339583268519106,-0.39757457924885736,,,0.6746726501590088,,,8.279496782350702,11.060969293545355,8.279496782350702,0.51035863695147,,
2014-04-16,527.687720992,4102643568.923864,3869701046.487606,2568474115.7452884,4085.3542507037546,0.02099226052534035,0.03718246602847126,0.10731417865541504,0.32960005328365677,-0.514010396840116,,,0.6713032264747241,,,8.268472016928639,11.049936973223351,8.268472016928639,0.5067488640978565,,
2014-04-17,498.366678046,4111535491.010432,3664811152.6951847,2419068751.468192,4423.272744937769,0.024929343761852775,0.039554603121463194,0.10113323839802886,0.32927988080919834,-0.5374691077227005,,,0.6679733289024262,,,8.270090499900604,11.045118935466048,8.268472016928639,0.5032957670862518,,
2014-04-18,482.26565610000006,4109352869.47676,3558780510.91565,2333710856.0994925,4158.127964618535,0.013251690813477865,0.0487579887508954,0.09958787784500212,0.332386252225634,-0.4889956441304601,,,0.6645326455204464,,,8.260676855026436,11.024808492196444,8.260676855026436,0.5003010712576988,,
2014-04-19,504.842390182,4111776977.328295,3737674364.543152,2432957302.783147,4050.158796712373,0.008717897681567811,0.05336696515441252,0.09534746694169462,0.33528781102447847,-0.41224398849373395,,,0.6611214582539141,,,8.274674593749088,11.008538878739941,8.260676855026436,0.49757597281846394,,
2014-04-20,500.39539343,4111307237.632179,3721516375.912592,2405337033.291405,4183.569309346639,0.010643688982435269,0.05419743910731655,0.08840111538752535,0.3373845432722874,-0.3947188612308853,,,0.6577151913227995,,,8.29953331207929,10.983066550302144,8.260676855026436,0.4949638977053805,,
