t,price_usd_close,futures_funding_rate_perpetual_v2,futures_open_interest_perpetual_sum,futures_open_interest_sum,futures_volume_buy_perpetual_sum,futures_volume_sell_perpetual_sum,long_interest,preplongsideinterest_ema_maxmin,prep_long_interest_3ema,futureopeninterest_sma_maxmin,perp_cvd_bias_sum,perp_cvd_sum7,aggregate_indicator_equalweight,aggregate_indicator_PCA
2021-10-14,57354.32086331414,0.000131693880922,12114069959.884289,342066.05870473007,40373470.810950466,37961660.843211114,1595348.8867777789,0.7090246042191855,1562949.8676717337,1.0,0.9173785085201509,156222287.44721138,0.8754677042464455,0.8601683247321041
2021-10-15,61571.094905218495,0.0002874052560977,13408523705.544409,350212.191790266,175474225.216197,138197912.18272507,3853680.189484072,1.0,2708315.028577903,1.0,1.0,196849699.13773775,1.0,1.0
2021-10-16,60890.14283083667,0.0003254879325281,13479641574.289042,354854.4457674062,36961943.93309283,38123459.31017929,4387460.667235163,1.0,3547887.8479065327,1.0,0.9776016113223356,193682350.8519577,0.9925338704407786,0.9926370654374232
2021-10-17,61640.37510539247,0.0003498794046709,13587845738.461245,355454.42991065164,48954219.48315096,46937249.50556024,4754107.377732846,1.0,4150997.6128196893,1.0,0.8476320744534123,175303404.2353241,0.9492106914844708,0.9499126887482836
2021-10-18,61975.54697314697,8.3701100145e-05,13456901316.403908,353717.78915272193,54008368.11705608,59385025.89034221,1126357.4447257058,0.36610237508372134,2638677.528772698,1.0,-0.0031791897017662274,54990481.82713858,0.45430772846065165,0.42477024880326164
2021-10-19,64238.27110780218,0.0001443956886758,14596394642.31898,373260.9822184992,57343048.73348943,45927479.970161706,2107656.456561406,0.2548121131854426,2373166.992667052,1.0,-0.10214752725541532,40995403.930770285,0.3842215286433424,0.34914282840183364
2021-10-20,65996.5661678894,0.0005824065036393,15265005920.394724,389709.2979890455,95925726.8224128,60171562.03584689,8890438.726130307,1.0,5631802.85939868,1.0,0.19020345217548495,82336653.37832305,0.7300678173918284,0.7337987532746824
2021-10-21,62385.16707125176,0.0003635358812447,14529683661.230522,398037.84062582336,142840506.73101944,197476242.7564151,5282061.353992157,0.944061958123114,5456932.106695418,1.0,-0.21321700966567547,25289107.385188043,0.5769483161524795,0.5795235307128974
2021-10-22,60703.42954102141,0.0001713105621929,14163019381.453983,398642.3547273141,83523973.81279586,73704202.84707278,2426274.8125858204,0.4593352899647547,3941603.4596406193,1.0,-0.40738015356086443,-2167434.6825608164,0.35065171213463014,0.32800060873994585
2021-10-23,61342.90825481901,0.0001893096531923,13970904012.77341,393877.5474273524,34625783.080783956,44258551.421656065,2644826.9934410467,0.23343757429853396,3293215.226540833,1.0,-0.46728591678922415,-10638687.646346465,0.2553838858364366,0.22083564190278127
2021-10-24,60881.947564871894,0.0002859794068989,14236980482.66112,399174.806476614,40792482.52406208,43212172.62557868,4071483.234462642,0.3339275857565067,3682349.2305017374,1.0,-0.4986604382868026,-15075347.72545378,0.27842238248990137,0.24943387915886328
2021-10-25,62967.41302302343,0.000201039906718,14454166262.334606,397198.0804268252,28546505.866451513,31649960.2572828,2905864.237066212,0.15268296673531223,3294106.733783975,0.990051702800814,-0.4825851322864503,-12802144.342998933,0.22004984574989198,0.18171065525698338
2021-10-26,60449.35530260795,0.0002176072226051,14316122765.507765,402427.7981641866,72077202.11261064,58899694.73016211,3115291.713475788,0.10097325398063561,3204699.2236298816,1.0,-0.4701253133917509,-11040205.723878127,0.21028264686296158,0.16860926778499863
2021-10-27,58639.68046139201,0.0001258747504585,13447348772.105072,386906.2618760386,111911741.51281898,112275571.74987814,1692681.6710171422,-0.17906098110859126,2448690.447323512,0.9175118692452293,-0.7255392489002296,-47158200.747503206,0.004303879745469493,-0.04721812090335775
2021-10-28,60572.27124397584,0.0001958450715874,13424711933.973228,375649.0071261059,92031467.28549826,94358795.88911667,2629163.66974921,-0.1456363156946625,2538927.058536361,0.7681772701270841,-0.3556323315578367,5150206.674274042,0.08896954095819498,0.044903767548764684
2021-10-29,62234.031011430285,0.0001543257004695,13982201665.740978,373984.7952413366,81415622.84811595,100482866.72078335,2157813.066171286,-0.2226356618237031,2348370.0623538233,0.5705451196344993,-0.5599112828157631,-23736808.164116442,-0.07066727500165564,-0.10820178289064275
2021-10-30,61735.370669844706,0.00018035323937,13849444884.081886,374476.95252324024,60696863.83199738,51297634.417703286,2497792.248320442,-0.23249103964601125,2423081.1553371325,0.48154691846955733,-0.4253235947656404,-4704810.408950239,-0.058755905314031444,-0.09305569318084006
2021-10-31,61366.99988156578,0.0002121816540731,14419484321.585009,385215.1440833621,61126883.23390955,67358207.98121454,3059550.0342350393,-0.15594926636127182,2741315.594786086,0.546398332021921,-0.4522781531503036,-8516445.054738633,-0.02060969582988481,-0.05385654223832048
2021-11-01,61058.22626537975,0.0002800294111413,14190514573.73422,371846.858092741,78599787.23765022,70847245.69115584,3973761.4398748293,0.09048753477981042,3357538.5173304575,0.5169436493929529,-0.3755083146140641,2339550.8825870343,0.07730762318623308,0.058438571677414064
2021-11-02,63176.57178531976,0.0005148716125231,14836902748.30557,379880.0880006307,66075054.39866471,59482330.389589414,7639100.042868503,0.9466179119862455,5498319.28009948,0.5430848359374616,-0.4220736191046357,-4245232.4907861985,0.35587637627302376,0.3820686318947395
2021-11-03,62999.122403911184,0.0003066900128739,14723267532.33252,377745.49782504217,77532750.78705895,103525855.2935695,4515479.109036935,0.7500916396516035,5006899.1945682075,0.4577089006342192,-0.603314958805384,-29874506.760237593,0.2014951938268129,0.22213947312254367
2021-11-04,61434.63281689667,0.0001536795749106,14477378853.509975,379318.60754332214,115209987.31085402,110578840.12291396,2224877.4280271223,0.14338040273824482,3615888.311297665,0.5044158057323835,-0.55410703112557,-22916030.96867912,0.031229725781686108,0.016651185717235784
2021-11-05,61121.31052072735,0.0002450632943906,14421863574.96307,378228.1460165486,81116796.47339435,69988387.6185893,3534269.398932246,0.03305528981371064,3575078.8551149555,0.45421957731131624,-0.36183961634600414,7279621.758793335,0.04181175025967424,0.022875903257233876
2021-11-06,61493.6638971142,0.0001741142196028,14535665217.090944,378263.6891691441,57430963.26701573,60902449.82750685,2530866.0056813546,-0.21240693286793932,3052972.430398155,0.45075746356193847,-0.5878094110329981,-5591094.215991873,-0.11648629344633299,-0.1474378564504385
2021-11-07,63252.42476178271,0.0002256125812517,14843984216.661928,378220.53885872685,39726117.42704711,29249223.541961946,3348989.5951805916,-0.14282243076299994,3200981.0127893733,0.41128343105387044,-0.4567613828831064,11117124.416398283,-0.06276679419741198,-0.0886270655506971
2021-11-08,67589.00657928495,0.0002963897233586,16255338826.85304,388795.60745171714,124900273.29137498,94251917.98111597,4817915.377991282,0.23726894948393618,4009448.195390328,0.4955955102398244,-0.27718202061573083,34012938.18016292,0.15189414636934326,0.1415338643057451
2021-11-09,66945.69883396852,0.0003691549040963,16166178867.389875,390937.4511151801,104024615.57125735,88043400.61233148,5967824.209394941,0.6976227264985995,4988636.202392634,0.5924758613680314,-0.20354501278439274,43401429.130013496,0.3621845250274127,0.37151813105081954
2021-11-10,64818.21602921305,0.0002531236712378,15307677433.981812,381555.45601066377,123469349.12374409,133655429.93953994,3874735.5102135018,0.43577904214130947,4431685.856303068,0.5950767361753193,-0.07956535156718403,59208452.8207282,0.31709680891648157,0.3116208446098201
2021-11-11,64816.13453056888,0.0001139890096692,14919127996.031008,374517.2917854064,57349690.82687681,70976977.53487302,1700616.6253956112,-0.2511553114865719,3066151.2408493394,0.42271345102136904,-0.22277222549024256,40950018.92479192,-0.01707136198514847,-0.050410783933142245
2021-11-12,64282.438060508306,0.0001167028393372,14775400172.209562,371835.563445839,81312069.6459407,85674716.59209087,1724331.1524402096,-0.5908963382725749,2395241.1966447746,0.19498136648350228,-0.34427364711634423,25458963.1238367,-0.24672953963513897,-0.2865943135854825
2021-11-13,64468.22210883111,8.94555180629e-05,14803981003.49298,373213.7411698057,41701151.049490534,65473766.960597165,1324297.7900607947,-1.0,1859769.4933527848,0.05100577802404049,-0.503502050164448,5157833.773221184,-0.4841654240468025,-0.5382471053620823
2021-11-14,65342.41990215841,7.21150529017e-05,15216767215.843609,376450.54706890375,50122022.631670624,76890411.51964812,1097357.9727634161,-1.0,1478563.7330581006,-0.01934276299198867,-0.7956289951538412,-32087448.999841478,-0.60499058604861,-0.6542595472319876
2021-11-15,63743.399959489085,0.0001992344114911,15656804316.367764,390245.8220601949,90459177.1130502,145133063.7839732,3119374.1938028457,-0.6049323405583766,2298968.963430473,0.1482392591022219,-1.0,-117409690.98102349,-0.4855643604853849,-0.5208609296455027
2021-11-16,60312.902355847786,8.53114641627e-05,14465110558.34994,384482.81423525605,107638978.1940015,130202670.1790159,1234039.7610081641,-0.8613416562821786,1766504.3622193187,0.2933133311660061,-1.0,-155954597.92496377,-0.5226761083720576,-0.5789393600453906
2021-11-17,60357.17150473297,9.71689869458e-05,14413747358.88171,387284.23554675654,60997756.087548,57310391.01425135,1400569.2289552363,-0.9494500271542666,1583536.7955872775,0.3677303654146322,-0.9213533054750358,-142081152.03587127,-0.50102432240489,-0.5660652052640454
2021-11-18,56875.86578270761,0.0001005095043266,14031528574.43381,398558.3893606686,91612909.07399228,97144267.84538125,1410301.9819608664,-0.9911607999647521,1496919.3887740718,0.3064343236506477,-0.8754585813800602,-133985224.09926401,-0.5200616858980549,-0.5845410155443214
2021-11-19,58130.9984471752,3.24604539678e-05,13884736864.346497,388712.69218830013,60938071.86488015,56625740.91826231,450704.8618401352,-1.0,973812.1253071035,0.3880066425972941,-0.8262813011428738,-125310246.206496,-0.4794248861818599,-0.5486270458111083
2021-11-20,59767.49239601791,8.58562477216e-05,14078780372.18621,383668.344830272,48858990.45830023,46038079.69936924,1208751.255252419,-0.9480740947228988,1091281.6902797613,0.2967355551818591,-0.6755261834107826,-98716719.53645837,-0.4422882409839408,-0.5048888985092925
2021-11-21,58653.93706354738,6.61301385465e-05,13818934275.669067,384506.43976254726,42127460.017435454,42038147.1353595,913848.038214973,-0.9872902227992684,1002564.8642473673,-0.05795899194049259,-0.5232734926490246,-71859017.76640493,-0.5228409024629285,-0.5707767404997861
2021-11-22,56345.421342238486,6.68051038298e-05,13761959103.84542,394102.9783607016,68789216.80443369,70110432.6876622,919369.1068338548,-1.0,960966.985540611,0.07810078392401665,-0.22082439420047328,-18506346.978710443,-0.3809078700921522,-0.4376271763230424
2021-11-23,57599.536234919666,0.0001096645963741,13652378547.58153,387818.7488474117,66215088.17035021,64222918.511411875,1497182.58296695,-0.8818219167003273,1229074.7842537805,0.18286387483568456,-0.08162052481229165,6049514.665242299,-0.26019285555897814,-0.31634793404759987
2021-11-24,57185.986384863936,0.0001176094181804,13695144888.998655,396151.9456503238,55427513.86379389,52841153.53698365,1610678.0222914105,-0.7977192918071174,1419876.4032725955,0.4768157857810402,-0.0878619722983508,4948509.918755889,-0.136255159441476,-0.20233549791588779
2021-11-25,58927.890687830026,0.0001213507997223,14098422015.015188,398188.58887600823,57301222.0076036,42754874.13695331,1710854.7863445734,-0.7335897369076851,1565365.5948085845,0.8693997889721643,0.025955840065034153,25026216.560795143,0.0539219640431711,-0.02857373152857079
2021-11-26,53761.70172458773,0.0001086292959913,13609884603.379637,410973.3372929578,92332646.55694312,87905858.08889224,1478432.182987963,-0.7527492392290875,1521898.888898274,1.0,0.026604684324506023,25140674.082228184,0.0912851483651395,0.0013179429050396152
2021-11-27,54542.06360428747,5.74439369856e-05,13303064406.469969,399707.5853529405,47818064.503025234,43171787.90794814,764180.3934806392,-0.9197449773220455,1143039.6411894565,1.0,0.036952437179804676,26966039.918374285,0.03906915328591972,-0.059944767564518386
2021-11-28,57201.70801545579,7.69838166239e-05,13561469187.549374,391893.4069723013,39255413.09925813,37671784.82191402,1044013.6570849712,-0.941569596103187,1093526.6491372138,0.8590150860095074,0.04542350971326958,28460355.31364245,-0.012377000126803353,-0.1056582105130146
2021-11-29,57816.06529203574,0.0001395109487179,13709691771.840569,381910.0092365,56559893.70065139,59167173.75781046,1912652.105719465,-0.7610402028787432,1503089.3774283393,0.2081219316902836,0.038132985280105114,27174291.139711894,-0.17159509530278483,-0.22303797389293956
2021-11-30,56915.51221084483,8.73684042263e-05,13302945921.15539,381453.5866098336,58598327.83182753,56717591.79629628,1162257.1566401129,-0.8361571871157722,1332673.267034226,-0.20068888301612609,0.037501283090903614,27062857.516304806,-0.33311492901366485,-0.36845634928544246
2021-12-01,57182.67601379536,0.0001108750839482,13535542360.130356,383608.2199546931,50511852.487493664,49347754.87478093,1500754.3954638704,-0.7991133083252263,1416713.8312490482,-0.386241325652414,0.029438667493879134,25640594.8022073,-0.38530532216125374,-0.40946924620512637
2021-12-02,56448.44868071566,0.0001046112423909,13349327234.689585,382613.43637171626,43044531.71423052,46795255.16848728,1396489.7071035549,-0.7797121846770662,1406601.7691763015,-0.3704875927700303,-0.07428496329656575,7343523.477300249,-0.40816158024788746,-0.4315784920654845
2021-12-03,53765.79648309126,0.0001032365155666,12933598485.90807,388763.96937721607,79281751.23202646,90961379.01224545,1335219.6414226026,-0.7964362524888536,1370910.705299452,-0.20676655953188094,-0.16559006577045887,-8762892.770969622,-0.38959762593039776,-0.42156336625465274
2021-12-04,48962.920993272506,2.3944400145e-06,9227472412.792364,330572.81153277267,183628279.6506796,196785831.45127335,22094.6291778849,-1.0,696502.6672386684,-1.0,-0.2665175688870476,-26566721.166640483,-0.7555058562956826,-0.7588851938947796
2021-12-05,49174.902908060714,-9.13059038846e-05,9059332325.270124,324175.3784873643,73408296.80934264,69869666.67039357,-827170.5265497639,-1.0,-65333.92965554772,-1.0,-0.2554349268791045,-24611719.30503553,-0.7518116422930348,-0.7552420404046215
2021-12-06,50492.43559639025,5.68211250241e-05,9397622297.58852,323949.15009111975,92521220.66001382,87060324.40644036,533983.4715005471,-0.8814165130585736,234324.7709224997,-1.0,-0.2096975230101339,-16543542.994303003,-0.6970380120229024,-0.6942889250912045
2021-12-07,50592.088497950775,4.84283937716e-05,9649319554.803888,328264.7066991744,46538661.63162657,48152169.85055737,467301.0470280427,-0.8353188373663101,350812.9089752712,-1.0,-0.22950592264445613,-20037787.24876505,-0.6882749200035887,-0.6829504663340025
2021-12-08,50521.23639994827,5.76188780691e-05,9612038289.850456,327227.1292808183,60308696.96459299,61919575.52096342,553834.8622184139,-0.7951480512439819,452323.8855968425,-0.973746153069366,-0.2452368884642402,-22812763.417848215,-0.6713770309258628,-0.665109188806892
2021-12-09,47911.076404276886,7.29225173225e-05,9470638315.777246,341637.5606997203,80158357.30228,79203069.5253407,690622.7866373985,-0.7167869851224495,571473.3361171205,-0.8215748730420077,-0.21855914519197128,-18106752.18665217,-0.5856403344521429,-0.5827717855969545
2021-12-10,47262.23744299545,7.31170995154e-05,9069941889.921291,337954.6783145034,103640160.05285724,103419560.1259756,663167.8437642702,-0.5640059061903977,617320.5899406953,-0.7382132066514495,-0.15109835853955877,-6206524.479551539,-0.48443915712713537,-0.47775648628376644
2021-12-11,49354.08716867792,8.14573482918e-05,9517034159.752487,334998.6593371464,92140830.70419244,92245240.24364786,775232.3662559165,-0.3809492751404038,696276.4780983059,-0.6713556634492619,-0.07710185469981934,6846617.781586811,-0.37646893109649504,-0.363557432629388
2021-12-12,50118.920959284056,8.40160147958e-05,10008047486.847626,341041.83038745925,45607911.41593009,44421760.81690446,840836.2657320591,-0.2945994322391664,768556.3719151826,-0.6764806600458342,-0.09043774408387284,4494138.241663374,-0.3538392787896245,-0.33596056857192913
2021-12-13,46762.48252805616,-1.3400214038e-06,9500010696.959072,350220.42141655966,88610187.80663796,93439803.69491927,-12730.217670254113,-0.6250505736179504,377913.07712246425,-0.5709599397489472,-0.1487732701958232,-5796373.900191404,-0.44826126118757365,-0.4531212088793144
2021-12-14,48413.70564738807,5.98841960821e-05,9646931992.985638,344529.2232438894,77287580.89423324,75979356.13115661,577698.7670586356,-0.5405496873227092,477805.92209054995,-0.48896963880204103,-0.13221035978723394,-2874640.9181839675,-0.38724322863732813,-0.3916664458865765
2021-12-15,48819.849347231386,6.65235514821e-05,9782222896.294905,343206.9578751706,85365802.61388977,83212704.33265796,650748.2084510515,-0.3125910756216932,564277.0652708007,-0.47034330608522257,-0.11087288250059357,889335.9194182679,-0.29793575473583644,-0.2910909971959188
2021-12-16,47695.28039490217,6.01169572074e-05,9949231837.69486,352254.57647228235,75550629.51505022,74420514.14938052,598117.5446332035,-0.21578905524890468,581197.3049520021,-0.45284371352980657,-0.10988180846784545,1064163.5081486776,-0.25950485908218557,-0.2483106055998333
2021-12-17,46326.91959569937,1.6190949687e-05,9688703471.294502,352669.6810958852,72097448.85327773,82098983.96998484,156869.31043599153,-0.46726269207408655,369033.3076939968,-0.38281232864411907,-0.16782971402735203,-9157971.53544008,-0.3393015782485192,-0.34484290531499573
2021-12-18,46962.91334059254,1.87702220921e-05,9929013353.209368,351828.9936804234,67694156.38156444,69153299.78098783,186369.78579516636,-0.5792781303313926,277701.5467445816,-0.30863798624791283,-0.17550951765359424,-10512705.395408057,-0.35447521141096655,-0.36967278220392674
2021-12-19,46791.896055954865,5.40346907136e-05,10057314695.642326,354194.6191379086,71150041.13428585,70782479.21237437,543443.8889883773,-0.41631595473922045,410572.7178664794,-0.2919480313238413,-0.1801499865136924,-11331294.072522208,-0.29613799085891807,-0.3033549920663372
2021-12-20,46853.71063454527,6.69395245472e-05,10427600821.259804,361064.2253292813,62757466.46095881,61529722.71034921,698018.6411431236,-0.24004441055568826,554295.6795048015,-0.21973077170069233,-0.145811631287739,-5273934.4336312935,-0.2018622711813732,-0.20329749346039128
2021-12-21,48957.19391098451,7.38503528863e-05,11450215339.32002,371562.81085830694,88260290.79759595,78241488.52125506,845602.4434329087,-0.061405268544633684,699949.0614688551,-0.049963103693009714,-0.09643254160099302,3436643.0796329603,-0.06926697127954547,-0.06966946854228273
2021-12-22,48646.43337566828,6.58233007599e-05,11308252423.832012,369665.6808843856,111188953.91551672,100491169.56431448,744346.5003627627,-0.03417926017960582,722147.7809158089,0.08313258938180779,-0.04799386814315898,11981329.14960339,0.00031982035301432915,-0.005397730095099029
2021-12-23,50770.61418965044,6.64956133773e-05,11909559010.80016,370120.1369191766,114978773.2862438,99987166.64320172,791933.4314763068,0.008615656672675831,757040.6061960577,0.16103951323956456,0.030585057299514107,25842820.426975764,0.06674674240391816,0.05913398543290094
2021-12-24,50864.328952351185,6.15176879627e-05,11900423292.588474,368937.12769486086,94404310.48601998,92737142.2113242,732086.5267375048,-0.0066870272885236615,744563.5664667813,0.138451075150414,0.09673336381704556,37511523.818378665,0.07616580389297863,0.06853682807442696
2021-12-25,50649.92614866225,8.78424241186e-05,11953556577.3462,370997.8112741973,75627878.63104527,73037076.6558195,1050029.3865929255,0.2129668627473118,897296.4765298534,0.14991123350304636,0.11969195819000134,41561469.19302782,0.16085668481345317,0.164393844665363
2021-12-26,50806.442175331875,0.0001080102903741,11946371545.168892,370441.5315911473,75736784.37997568,78267776.50715296,1290331.0595105777,0.4781056777725712,1093813.7680202154,0.15267615341077256,0.10326044602747442,38662915.143939056,0.24468075907027273,0.26244512588083935
2021-12-27,50610.956802940294,8.63924777543e-05,12071030814.542032,369766.8469828625,80747433.69348915,82165372.30841018,1042846.2611167923,0.4456096630339321,1068330.014568504,0.1920940675920062,0.08826242935048101,36017232.77840842,0.24198871999213978,0.256128507888588
2021-12-28,47669.740372077125,7.87992581457e-05,11608144444.155,378875.327428736,127262974.89660554,127837363.16554174,914713.170647543,0.34766617849940595,991521.5926080234,0.44777995261509806,0.028211060172319335,25424042.233131334,0.2745523970956078,0.2710905405679078
2021-12-29,46407.595489642925,8.66799242899e-05,11374484514.69195,378054.5943592112,115507468.47563334,107921418.71536487,985939.4565701382,0.4224433004794128,988730.5245890808,0.6806553305778558,0.01057105625603616,22312307.642197564,0.3712232291044349,0.36039598525158234
2021-12-30,47188.3205500879,4.79724910059e-05,11519541467.403606,376931.47515106545,146328043.73907205,137194111.35382935,552621.0994371116,0.12818191656437516,770675.8120130962,0.7634417054652707,-0.0226353094632471,16454633.384398192,0.28966277085546627,0.259051642921849
2021-12-31,46328.94313808985,5.99438382789e-05,11460566095.684576,365807.8484474961,167335833.9464431,174531922.19752097,686990.3206243606,0.07907838175884874,728833.0663187284,0.6171063965592725,-0.07287991588989973,7591376.858624548,0.20776828747607382,0.18195405648125496
2022-01-01,47620.42381093365,5.4333350016e-05,11495381016.166374,357738.0778303123,118980522.3138886,114900154.68735509,624582.5603186494,0.03330828873381475,676707.8133186889,0.38959321468093444,-0.06443576901465342,9080942.509932294,0.11948857813336526,0.10238097619091513
2022-01-02,47344.84340974344,7.75456507326e-05,11458096348.118748,359284.40691581427,118256630.5183622,115767133.50305596,888525.5374716959,0.46305877456511824,782616.6753951923,0.3518719346072974,-0.03597529285672685,14101431.652415812,0.2596518054385629,0.2674303342925477
2022-01-03,46467.61579525452,4.27616453895e-05,11896765900.82712,367239.9640166029,112749768.35266817,112345157.58784433,508725.2847330648,0.22677189653282404,645670.9800641285,0.3700607440323753,-0.025643506113092185,15923981.032160684,0.1903963781507024,0.18449795950191583
2022-01-04,45926.76178657015,8.27216000139e-05,11930632213.225409,371463.5310613016,138097850.9208988,110081333.00239004,986920.9858553828,0.3542260901592238,816295.9829597557,0.5443830253319253,0.13643448684493387,44514887.21960564,0.34501453411202765,0.33664690765868643
2022-01-05,43589.355683071975,6.45830929535e-05,11238799355.749643,376087.3111921896,153379767.71402314,143180252.275661,725836.4234781151,0.20906082181490748,771066.2032189354,0.7577909585069365,0.15124987146384172,47128352.89769933,0.37270055059522855,0.34592515220815523
2022-01-06,43154.45522485052,7.31625143061e-05,11296736184.950386,378979.4473443978,216302756.4702804,217587191.65051576,826497.6227436701,0.2769821420447307,798781.9129813027,0.9050500215623012,0.09218955019101749,36709985.33222127,0.42474057126601644,0.3946403979452211
2022-01-07,41564.23901043853,9.75492761989e-05,10730769819.16434,376367.82332311105,183091860.55717537,216562276.82944345,1046778.8289164823,0.5808581403082358,922780.3709488926,0.9645026025405621,-0.05675607343057165,10435657.311031044,0.49620155647274206,0.48023297755588734
2022-01-08,41744.05783198559,7.39988871554e-05,10673382797.588554,373099.3526247505,122553541.87900408,113362621.0061532,789818.4492051429,0.41793701466215505,856299.4100770177,0.9147561841612584,-0.02778503600917015,15546210.557348415,0.43496938760474774,0.41253939636772374
2022-01-09,41910.512267790305,4.66924715954e-05,10738529866.37638,373294.4754982183,94213428.73279512,136209308.9038734,501408.5007621337,-0.01691851140773748,678853.9554195757,0.8147977859184694,-0.27996664239407454,-28939166.629036114,0.1726375440388858,0.132861998306546
2022-01-10,41820.01786922383,6.72934038892e-05,10562601657.047062,370273.9555242502,172582976.45610994,184717620.04468843,710793.4194284012,0.022217606366485176,694823.6874239885,0.7131199763337623,-0.351049984959904,-41478420.982438445,0.12809586591344782,0.09576752309431491
2022-01-11,42721.69548372346,-3.43635634689e-05,10799401783.358627,368083.5909117408,143638021.57582167,145315429.62683982,-371105.92860859603,-1.0,161858.87940769622,0.5871882019839794,-0.5193808483691419,-71172346.95196535,-0.3107308821283875,-0.3911627950205073
2022-01-12,43935.64398491227,-9.28732274419e-05,10984291686.6588,365498.7395823347,87676723.62398037,84752006.48690315,-1020146.6201032342,-1.0,-429143.870347769,0.38808739026009875,-0.5606206992544729,-78447145.25325027,-0.39084443633145804,-0.46127454030374127
2022-01-13,42596.12337643765,-3.9995097265e-06,10716666714.289188,370366.30478978966,111178080.28878404,112526107.6964212,-42861.4127594584,-0.7463603400011477,-236002.6415536137,0.37619882632083734,-0.5570041397785843,-78510737.48065208,-0.3090552178196316,-0.3652480136191688
2022-01-14,43101.3359962645,1.52337624362e-05,10619964986.441317,363920.9293631726,130150365.32705373,131821015.54264398,161782.02368420898,-0.4851681339828028,-37110.30893470236,0.27399187987822593,-0.34043177349038567,-46710971.423974246,-0.18386934253165418,-0.22194803687277276
2022-01-15,43198.869861811894,2.36378158031e-05,10681719128.950912,364927.6096824104,65600990.34311797,64314226.90310803,252492.50923059147,-0.29500997667802387,107691.10014794455,0.19173032182631955,-0.1494486808567883,-54615128.85681519,-0.08424277856949754,-0.10890026777818229
2022-01-16,43122.787414431456,1.67723071605e-05,10508584323.214876,361350.2317531973,45858348.17847207,40174275.938822545,176253.2040909749,-0.2499909280743463,141972.15211945973,-0.13250359606705364,0.2507334672493782,-6935176.446087368,-0.04392035229734059,-0.052017160916643324
2022-01-17,42235.18484870354,7.55662781491e-05,10568351726.39602,369139.42024134216,73071879.3070254,73816775.36209174,798611.0061343629,0.18116935995478323,470291.5791269113,-0.022884274447667274,0.34632864727565416,4454571.087424792,0.1682045775942567,0.17749953194784984
2022-01-18,42372.55327339866,7.51463804378e-05,10530368266.52796,369179.3289402956,100932927.55297253,101981029.69053105,791319.0599066466,0.3919614875176689,630805.3195167789,-0.02413040799561761,0.49689711470195386,5083877.000884421,0.2882427314080017,0.308264523064786
2022-01-19,41731.94792084117,8.27732456725e-05,10503595982.671192,374506.74129414046,54651696.08927962,60695793.84735135,869416.7307183266,0.5486378159920748,750111.0251175528,0.17556464947745476,0.41352950242776787,-3884937.894264534,0.37924398929909914,0.39825173503511424
2022-01-20,40706.93154831686,6.15145272565e-05,10346739585.11822,375811.8304921688,57903230.78967606,57892831.13165071,636474.7942246621,0.4740223256921188,693292.9096711075,0.4370685163816437,0.42615645729715257,-2526510.828602016,0.445749099790305,0.4477907355873063
2022-01-21,36440.26576859994,2.2017567482e-05,8803720574.813889,370087.2104567648,117474396.7350479,143442528.3858988,193836.5118486366,0.14607072333652527,443564.7107598721,0.47265004064689364,0.20030465466605318,-26823992.263862655,0.2730084728831574,0.25666458029729045
2022-01-22,35036.944736200094,4.1016017641e-06,8470724130.613228,369779.988940189,123361432.07756408,147724525.33377108,34743.53703732765,-0.12236824267479529,239154.12389859988,0.2874000377257442,-0.03811784963774878,-52473848.960079595,0.04230464847106671,0.021722860869111793
2022-01-23,36254.87985724281,8.3283657285e-06,8814498396.334036,369927.2283236128,85168006.85313089,96119565.58078636,73410.3663579466,-0.23119842505482902,156282.24512827324,0.05677179928978737,-0.19275063542183934,-69109479.92738459,-0.12239242039562699,-0.13676090317019374
2022-01-24,36656.19382217229,2.8223685587e-05,8722034254.832333,361225.3037422819,131937872.5773266,147156171.528766,246167.95248743158,-0.17217793420553607,201225.09880785242,-0.2905424075508779,-0.3272849139256301,-83582882.82375768,-0.263335085227348,-0.25678739671347905
2022-01-25,36946.23828321742,-7.83673294293e-05,9016628058.90653,368563.506851889,43370421.55163686,54854342.54803716,-706609.0614337979,-0.7643339348857332,-252691.98131297276,-0.33821854827838094,-0.42428873333304495,-94018701.68259946,-0.5089470721657198,-0.5315129657619287
2022-01-26,36851.36987997062,-8.58120911892e-05,8765219146.825403,359421.09838360606,734703922.3480242,712224902.2094709,-752161.7847207034,-1.0,-502426.88301683805,-0.7499728472843832,-0.1591584723726026,-65495583.785974346,-0.6363771065523286,-0.6525725614399641
2022-01-27,37148.322279089225,2.24965320325e-05,8727896044.060513,359457.93290619296,772589660.3176532,714541102.2447698,196347.39293153735,-0.5313879860139845,-153039.74504265035,-0.8192393177975953,0.38032224435561623,-7457425.371116325,-0.32343501981865447,-0.3134500125437467
2022-01-28,37789.47882001971,4.39381743282e-05,8924618086.65072,357113.7038174243,634049769.6438084,619254893.8458152,392131.4253038661,-0.12718277090329566,119545.84013060787,-1.0,0.7592256602308927,33305582.07772775,-0.12265237022413437,-0.08372332340672428
2022-01-29,38137.47269687042,-1.04250322919e-05,9013430692.735483,358705.12971726194,513106409.8213407,475090867.7898659,-93965.30603257,-0.27699336551616305,12790.267049018934,-1.0,1.0,95684217.36540952,-0.09233112183872105,-0.06258435314064337
